Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202212,502,United States,106,Other live animals,471314.0
202212,502,United States,208,"Other meat and edible meat offal, fresh, chilled or frozen",480014.0
202212,502,United States,301,Live fish,32488.0
202212,502,United States,302,"Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304",346170.0
202212,502,United States,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",7682524.0
202212,502,United States,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",119891757.0
202212,502,United States,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process",3250195.0
202212,502,United States,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine",6818763.0
202212,502,United States,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process",18823535.0
202212,502,United States,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process",1553131.0
202212,502,United States,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",30489.0
202212,502,United States,403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa",15724.0
202212,502,United States,404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",60240.0
202212,502,United States,407,"Birds' eggs, in shell, fresh, preserved or cooked",481740.0
202212,502,United States,408,"Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",377338.0
202212,502,United States,410,"Insects and other edible products of animal origin, not elsewhere specified or included",321506.0
202212,502,United States,502,"Pigs', hogs' or boars' bristles and hair; badger hair and other brush making hair; waste of such bristles or hair",171966.0
202212,502,United States,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",6876660.0
202212,502,United States,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",7249129.0
202212,502,United States,507,"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape; powder and waste of these products",4734.0
202212,502,United States,508,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",144920.0
202212,502,United States,510,"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other animal products used in the preparation of pharmaceutical products, fresh, chilled, frozen or otherwise provisionally preserved",483.0
202212,502,United States,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",4221931.0
202212,502,United States,601,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant, in growth or in flower; chicory plants and roots other than roots of heading 12.12.",90394.0
202212,502,United States,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",4593693.0
202212,502,United States,603,"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared.",963487.0
202212,502,United States,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",1216260.0
202212,502,United States,703,"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled.",7248338.0
202212,502,United States,709,"Other vegetables, fresh or chilled.",2424238.0
202212,502,United States,710,"Vegetables (uncooked or cooked by steaming or boiling in water),frozen.",10832365.0
202212,502,United States,711,"Vegetables provisionally preserved, but unsuitable in that state for immediate consumption.",133679.0
202212,502,United States,712,"Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared.",30051131.0
202212,502,United States,713,"Dried leguminous vegetables, shelled, whether or not skinned or split.",1479624.0
202212,502,United States,714,"Manioc, arrowroot, salep, Jerusalem artichokes, sweet potatoes and similar roots and tubers with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets; sago pith.",1852013.0
202212,502,United States,802,"Other nuts, fresh or dried, whether or not shelled or peeled.",7644613.0
202212,502,United States,804,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried.",1458489.0
202212,502,United States,805,"Citrus fruit, fresh or dried.",750243.0
202212,502,United States,808,"Apples, pears and quinces, fresh.",1904367.0
202212,502,United States,811,"Fruit and nuts, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter.",1256453.0
202212,502,United States,813,"Fruit, dried, other than that of headings 08.01 to 08.06; mixtures of nuts or dried fruits of this Chapter.",8432315.0
202212,502,United States,814,"Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",45826.0
202212,502,United States,901,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion.",7528.0
202212,502,United States,902,"Tea, whether or not flavoured.",6864162.0
202212,502,United States,904,Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the genus Pimenta.,7189421.0
202212,502,United States,906,Cinnamon and cinnamontree flowers.,71922.0
202212,502,United States,907,"loves (whole fruit, cloves and stems).",22700.0
202212,502,United States,909,"Seeds of anise, badian, fennel, coriander, cumin or caraway; juniper berries.",177216.0
202212,502,United States,910,"Ginger, saffron, turmeric (curcuma), thyme, bay leaves, curry and other spices.",4370915.0
202212,502,United States,1003,Barley,4884.0
202212,502,United States,1004,Oats,819.0
202212,502,United States,1007,Grain sorghum.,2730.0
202212,502,United States,1008,"Buckwheat, millet and canary seeds; other cereals.",28470.0
202212,502,United States,1102,Cereal flours other than of wheat or meslin.,2970.0
202212,502,United States,1103,"Cereal groats, meal and pellets.",2990.0
202212,502,United States,1104,"Cereal grains otherwise worked (for example, hulled, rolled, flaked, pearled, sliced or kibbled), except rice of heading 10.06; germ of cereals, whole, rolled, flaked or ground.",210776.0
202212,502,United States,1106,"Flour, meal and powder of the dried leguminous vegetables of heading 07.13, of sago or of roots or tubers of heading 07.14 or of the products of Chapter 8.",267321.0
202212,502,United States,1108,tarches; inulin.,679493.0
202212,502,United States,1109,"Wheat gluten, whether or not dried.",383010.0
202212,502,United States,1201,"Soya beans, whether or not broken.",131294.0
202212,502,United States,1206,"Sunflower seeds, whether or not broken.",101971.0
202212,502,United States,1207,"Other oil seeds and oleaginous fruits, whether or not broken.",579069.0
202212,502,United States,1208,"Flours and meals of oil seeds or oleaginous fruits, other than those of mustard.",9866.0
202212,502,United States,1209,"Seeds, fruit and spores, of a kind used for sowing.",6029539.0
202212,502,United States,1211,"lants and parts of plants (including seeds and fruits), of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered.",3357084.0
202212,502,United States,1212,"Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones and kernels and other vegetable products (including unroasted chicory roots of the variety Cichorium intybus sativum) of a kind used primarily for human consumption, not elsewhere specified or included.",4968677.0
202212,502,United States,1301,"Lac; natural gums, resins, gumresins and oleoresins (for example, balsams).",382935.0
202212,502,United States,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agaragar and other mucilages and thickeners, whether or not modified, derived from vegetable products.",31380859.0
202212,502,United States,1401,"Vegetable materials of a kind used primarily for plaiting (for example, bamboos, rattans, reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw, and lime bark).",863165.0
202212,502,United States,1404,Vegetable products not elsewhere specified or included.,307534.0
202212,502,United States,1504,"ats and oils and their fractions, of fish or marine mammals, whether or not refined, but not chemically modified.",8994000.0
202212,502,United States,1506,"Other animal fats and oils and their fractions, whether or not refined, but not chemically modified.",63085.0
202212,502,United States,1508,"Groundnut oil and its fractions, whether or not refined, but not chemically modified.",247909.0
202212,502,United States,1515,"Other fixed vegetable or microbial fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified",1391009.0
202212,502,United States,1517,"Margarine; edible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, other than edible fats and oils or their fractions of heading 15.16.",63865.0
202212,502,United States,1518,"Animal, vegetable or microbial fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading 15.16; inedible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, not elsewhere specified or included",42206347.0
202212,502,United States,1521,"egetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti, whether or not refined or coloured.",206396.0
202212,502,United States,1602,"Other prepared or preserved meat, meat offal, blood or insects",1134368.0
202212,502,United States,1603,"Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates.",274622.0
202212,502,United States,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs.,64012329.0
202212,502,United States,1605,"rustaceans, molluscs and other aquatic invertebrates, prepared or preserved.",35759065.0
202212,502,United States,1701,"Cane or beet sugar and chemically pure sucrose, in solid form.",365836.0
202212,502,United States,1702,"Other sugars, including chemically pure lactose, maltose, glucose and fructose, in solid form; sugar syrups not containing added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel.",6939144.0
202212,502,United States,1704,"ugar confectionery (including white chocolate), not containing cocoa.",16379737.0
202212,502,United States,1804,"Cocoa butter, fat and oil",73365.0
202212,502,United States,1806,hocolate and other food preparations containing cocoa.,595899.0
202212,502,United States,1901,"Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing cocoa or containing less than 40% by weight of cocoa calculated on a totally defatted basis, not elsewhere specified or included; food preparations of goods of headings 04.01 to 04.04,not containing cocoa or containing less than 5% by weight of cocoa calculated on a totally efatted basis, not elsewhere specified or included.",232388.0
202212,502,United States,1902,"Pasta, whether or not cooked or stuffed (with meat or other substances) or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous, whether or not prepared.",14830968.0
202212,502,United States,1903,"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, siftings or in similar forms",38744.0
202212,502,United States,1904,"repared foods obtained by the swelling or roasting of cereals or cereal products (for example, corn flakes); cereals (other than maize (corn)) in grain form or in the form of flakes or other worked grains (except flour, groats and meal), precooked, or otherwise prepared, not elsewhere specified or included.",2057389.0
202212,502,United States,1905,"read, pastry, cakes, biscuits and other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",2835712.0
202212,502,United States,2001,"Vegetables, fruit, nuts and other edible parts of plants, prepared or preserved by vinegar or acetic acid.",859103.0
202212,502,United States,2003,"Mushrooms and truffles, prepared or preserved otherwise than by vinegar or acetic acid.",229688.0
202212,502,United States,2004,"Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, frozen, other than products of heading 20.06.",1689412.0
202212,502,United States,2005,"Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, not frozen, other than products of heading 20.06.",19665982.0
202212,502,United States,2006,"Vegetables, fruit, nuts, fruitpeel and other parts of plants, preserved by sugar (drained, glacé or crystallised).",629479.0
