Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202304,502,United States,106,Other live animals,964372.0
202304,502,United States,208,"Other meat and edible meat offal, fresh, chilled or frozen",351824.0
202304,502,United States,301,Live fish,39583.0
202304,502,United States,302,"Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304",304333.0
202304,502,United States,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",8922515.0
202304,502,United States,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",52443415.0
202304,502,United States,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process",1695132.0
202304,502,United States,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine",10191039.0
202304,502,United States,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process",23759425.0
202304,502,United States,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process",625202.0
202304,502,United States,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",5581.0
202304,502,United States,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",20418.0
202304,502,United States,403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa",73132.0
202304,502,United States,407,"Birds' eggs, in shell, fresh, preserved or cooked",711584.0
202304,502,United States,408,"Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",698335.0
202304,502,United States,410,"Insects and other edible products of animal origin, not elsewhere specified or included",651542.0
202304,502,United States,502,"Pigs', hogs' or boars' bristles and hair; badger hair and other brush making hair; waste of such bristles or hair",307979.0
202304,502,United States,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",6974670.0
202304,502,United States,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",2917669.0
202304,502,United States,508,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",119706.0
202304,502,United States,510,"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other animal products used in the preparation of pharmaceutical products, fresh, chilled, frozen or otherwise provisionally preserved",20592.0
202304,502,United States,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",5905221.0
202304,502,United States,601,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant, in growth or in flower; chicory plants and roots other than roots of heading 12.12.",1512.0
202304,502,United States,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",4842841.0
202304,502,United States,603,"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared.",258248.0
202304,502,United States,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",1220650.0
202304,502,United States,703,"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled.",6156491.0
202304,502,United States,709,"Other vegetables, fresh or chilled.",2717985.0
202304,502,United States,710,"Vegetables (uncooked or cooked by steaming or boiling in water),frozen.",8785399.0
202304,502,United States,711,"Vegetables provisionally preserved, but unsuitable in that state for immediate consumption.",25158.0
202304,502,United States,712,"Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared.",22567995.0
202304,502,United States,713,"Dried leguminous vegetables, shelled, whether or not skinned or split.",1979656.0
202304,502,United States,714,"Manioc, arrowroot, salep, Jerusalem artichokes, sweet potatoes and similar roots and tubers with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets; sago pith.",1452756.0
202304,502,United States,802,"Other nuts, fresh or dried, whether or not shelled or peeled.",5467620.0
202304,502,United States,803,"Bananas, including plantains, fresh or dried.",39114.0
202304,502,United States,804,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried.",515557.0
202304,502,United States,808,"Apples, pears and quinces, fresh.",943765.0
202304,502,United States,810,Other fresh fruits,401570.0
202304,502,United States,811,"Fruit and nuts, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter.",430490.0
202304,502,United States,813,"Fruit, dried, other than that of headings 08.01 to 08.06; mixtures of nuts or dried fruits of this Chapter.",10059788.0
