Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202211,502,United States,106,Other live animals,435726.0
202211,502,United States,208,"Other meat and edible meat offal, fresh, chilled or frozen",126700.0
202211,502,United States,301,Live fish,36822.0
202211,502,United States,302,"Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304",343457.0
202211,502,United States,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",7719800.0
202211,502,United States,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",100207268.0
202211,502,United States,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process",2816077.0
202211,502,United States,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine",9916181.0
202211,502,United States,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process",24223117.0
202211,502,United States,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process",517103.0
202211,502,United States,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",18664.0
202211,502,United States,403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa",4508.0
202211,502,United States,407,"Birds' eggs, in shell, fresh, preserved or cooked",461946.0
202211,502,United States,408,"Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",128831.0
202211,502,United States,410,"Insects and other edible products of animal origin, not elsewhere specified or included",206501.0
202211,502,United States,502,"Pigs', hogs' or boars' bristles and hair; badger hair and other brush making hair; waste of such bristles or hair",306640.0
202211,502,United States,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",8709270.0
202211,502,United States,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",5674058.0
202211,502,United States,507,"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape; powder and waste of these products",5400.0
202211,502,United States,508,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",50610.0
202211,502,United States,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",4231868.0
202211,502,United States,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",4788574.0
202211,502,United States,603,"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared.",802009.0
202211,502,United States,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",1419272.0
202211,502,United States,703,"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled.",6549283.0
202211,502,United States,709,"Other vegetables, fresh or chilled.",4210085.0
202211,502,United States,710,"Vegetables (uncooked or cooked by steaming or boiling in water),frozen.",7143426.0
202211,502,United States,711,"Vegetables provisionally preserved, but unsuitable in that state for immediate consumption.",57146.0
202211,502,United States,712,"Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared.",24366885.0
202211,502,United States,713,"Dried leguminous vegetables, shelled, whether or not skinned or split.",1836379.0
202211,502,United States,714,"Manioc, arrowroot, salep, Jerusalem artichokes, sweet potatoes and similar roots and tubers with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets; sago pith.",1645448.0
202211,502,United States,802,"Other nuts, fresh or dried, whether or not shelled or peeled.",4641450.0
202211,502,United States,803,"Bananas, including plantains, fresh or dried.",26232.0
202211,502,United States,804,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried.",964192.0
202211,502,United States,805,"Citrus fruit, fresh or dried.",657064.0
202211,502,United States,806,"Grapes, fresh or dried.",5113.0
202211,502,United States,808,"Apples, pears and quinces, fresh.",1948453.0
202211,502,United States,811,"Fruit and nuts, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter.",650483.0
202211,502,United States,813,"Fruit, dried, other than that of headings 08.01 to 08.06; mixtures of nuts or dried fruits of this Chapter.",4921116.0
202211,502,United States,814,"Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",36158.0
202211,502,United States,901,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion.",8751.0
202211,502,United States,902,"Tea, whether or not flavoured.",4651396.0
202211,502,United States,904,Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the genus Pimenta.,5409488.0
202211,502,United States,906,Cinnamon and cinnamontree flowers.,110051.0
202211,502,United States,907,"loves (whole fruit, cloves and stems).",36444.0
202211,502,United States,909,"Seeds of anise, badian, fennel, coriander, cumin or caraway; juniper berries.",229993.0
202211,502,United States,910,"Ginger, saffron, turmeric (curcuma), thyme, bay leaves, curry and other spices.",3711971.0
202211,502,United States,1003,Barley,1934.0
202211,502,United States,1004,Oats,1183.0
202211,502,United States,1007,Grain sorghum.,3738.0
202211,502,United States,1008,"Buckwheat, millet and canary seeds; other cereals.",27379.0
202211,502,United States,1102,Cereal flours other than of wheat or meslin.,4187.0
202211,502,United States,1104,"Cereal grains otherwise worked (for example, hulled, rolled, flaked, pearled, sliced or kibbled), except rice of heading 10.06; germ of cereals, whole, rolled, flaked or ground.",136274.0
202211,502,United States,1106,"Flour, meal and powder of the dried leguminous vegetables of heading 07.13, of sago or of roots or tubers of heading 07.14 or of the products of Chapter 8.",173040.0
202211,502,United States,1108,tarches; inulin.,525475.0
202211,502,United States,1109,"Wheat gluten, whether or not dried.",709800.0
202211,502,United States,1201,"Soya beans, whether or not broken.",87467.0
202211,502,United States,1206,"Sunflower seeds, whether or not broken.",36033.0
202211,502,United States,1207,"Other oil seeds and oleaginous fruits, whether or not broken.",2027389.0
202211,502,United States,1208,"Flours and meals of oil seeds or oleaginous fruits, other than those of mustard.",69813.0
202211,502,United States,1209,"Seeds, fruit and spores, of a kind used for sowing.",3839335.0
202211,502,United States,1211,"lants and parts of plants (including seeds and fruits), of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered.",2209192.0
202211,502,United States,1212,"Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones and kernels and other vegetable products (including unroasted chicory roots of the variety Cichorium intybus sativum) of a kind used primarily for human consumption, not elsewhere specified or included.",5132958.0
202211,502,United States,1301,"Lac; natural gums, resins, gumresins and oleoresins (for example, balsams).",613139.0
202211,502,United States,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agaragar and other mucilages and thickeners, whether or not modified, derived from vegetable products.",30673551.0
202211,502,United States,1401,"Vegetable materials of a kind used primarily for plaiting (for example, bamboos, rattans, reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw, and lime bark).",876494.0
202211,502,United States,1404,Vegetable products not elsewhere specified or included.,264276.0
202211,502,United States,1504,"ats and oils and their fractions, of fish or marine mammals, whether or not refined, but not chemically modified.",6139846.0
202211,502,United States,1505,Wool grease and fatty substances derived therefrom (including lanolin).,439897.0
202211,502,United States,1506,"Other animal fats and oils and their fractions, whether or not refined, but not chemically modified.",149384.0
202211,502,United States,1508,"Groundnut oil and its fractions, whether or not refined, but not chemically modified.",64816.0
202211,502,United States,1515,"Other fixed vegetable or microbial fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified",1263895.0
202211,502,United States,1516,"Animal,vegetable or microbial fats and oils and their fractions, partly or wholly hydrogenated, interesterified, reesterified or elaidinised, whether or not refined, but not further prepared.",235836.0
202211,502,United States,1517,"Margarine; edible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, other than edible fats and oils or their fractions of heading 15.16.",70060.0
202211,502,United States,1518,"Animal, vegetable or microbial fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading 15.16; inedible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, not elsewhere specified or included",4393459.0
202211,502,United States,1521,"egetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti, whether or not refined or coloured.",285287.0
202211,502,United States,1602,"Other prepared or preserved meat, meat offal, blood or insects",1408534.0
202211,502,United States,1603,"Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates.",68887.0
202211,502,United States,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs.,62452986.0
202211,502,United States,1605,"rustaceans, molluscs and other aquatic invertebrates, prepared or preserved.",26872391.0
202211,502,United States,1701,"Cane or beet sugar and chemically pure sucrose, in solid form.",493713.0
202211,502,United States,1702,"Other sugars, including chemically pure lactose, maltose, glucose and fructose, in solid form; sugar syrups not containing added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel.",4487007.0
202211,502,United States,1704,"ugar confectionery (including white chocolate), not containing cocoa.",19126845.0
202211,502,United States,1803,"Cocoa paste, whether or not defatted.",695.0
202211,502,United States,1806,hocolate and other food preparations containing cocoa.,1481475.0
202211,502,United States,1901,"Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing cocoa or containing less than 40% by weight of cocoa calculated on a totally defatted basis, not elsewhere specified or included; food preparations of goods of headings 04.01 to 04.04,not containing cocoa or containing less than 5% by weight of cocoa calculated on a totally efatted basis, not elsewhere specified or included.",699081.0
202211,502,United States,1902,"Pasta, whether or not cooked or stuffed (with meat or other substances) or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous, whether or not prepared.",13626948.0
