Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202201,502,United States,10619,Other mammals,3267373.0
202201,502,United States,10649,Other insects,3236.0
202201,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",672840.0
202201,502,United States,30111,Ornamental fish of freshwater,670328.0
202201,502,United States,30289,"Other fish,fresh or chilled",1879539.0
202201,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",1896310.0
202201,502,United States,30326,"Eels (Anguilla spp) , frozen",457167.0
202201,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",104000.0
202201,502,United States,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",311060.0
202201,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",2749047.0
202201,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",59315.0
202201,502,United States,30389,"Other fish ,frozen",60560024.0
202201,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),6704752.0
202201,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",12884185.0
202201,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",172521561.0
202201,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),49771009.0
202201,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",964441.0
202201,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),32089553.0
202201,502,United States,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",68933065.0
202201,502,United States,30483,"Frozen fillets of flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",19453615.0
202201,502,United States,30487,"Frozen fillets of tunas (of the genus Thunnus),skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis)",716168.0
202201,502,United States,30489,"Frozen fish fillets, n.e.s.",6670815.0
202201,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",706694.0
202201,502,United States,30499,Frozen fish meat n.e.s. (excluding fillets),23908.0
202201,502,United States,30532,"Fillets, dried, salted or in brine, but not smoked, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",6539924.0
202201,502,United States,30539,"Fish fillets, dried, salted or in brine, but not smoked (excluding tilapia, catfish, carp, eels, Nile perch, snakeheads and fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae)",964144.0
202201,502,United States,30551,"Dried cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",99099.0
202201,502,United States,30559,"Dried fish, even salted but not smoked (excluding fillets, offal and cod)",1507877.0
202201,502,United States,30569,"Other fish, salted or in brine only (excluding fillets, offal, herring, cod, anchovies, tilapia, catfish, carp, eels, Nile perch and snakeheads)",341073.0
202201,502,United States,30572,"Fish heads, tails and maws, smoked, dried, salted or in brine",461051.0
202201,502,United States,30611,"Frozen rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp)",945711.0
202201,502,United States,30614,Frozen crabs,12581099.0
202201,502,United States,30617,"Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in shell, cooked by steaming or by boiling in water (excluding cold-water shrimps and prawns)",37345144.0
202201,502,United States,30633,"Crabs , whether in shell or not, live, fresh or chilled",1134463.0
202201,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",16624.0
202201,502,United States,30695,"Shrimps and prawns,, whether in shell or not, live, fresh or chilled (excl. rock lobster and other sea crawfish, lobsters, crabs, Norway lobsters, shrimps and prawns); flours, meals and pellets of crustaceans, fit for human consumption, fresh or chilled",7331595.0
202201,502,United States,30722,Frozen scallops and other molluscs of the family Pectinidae,108940904.0
202201,502,United States,30729,"Dried, salted or in brine, smoked, scallops and other molluscs of the family Pectinidae",2328182.0
202201,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",155059182.0
202201,502,United States,30752,Frozen octopus (Octopus spp.),3035012.0
202201,502,United States,30771,"Live, fresh or chilled, even in shell, clams, cockles and ark shells (families Arcidae, Arcticidae,Cardiidae,Donacidae,Hiatellidae,Mactridae,Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae)",77987.0
202201,502,United States,30783,Frozen abalone (Haliotis spp),1609366.0
202201,502,United States,30787,"Smoked, dried, salted or in brine, even in shell, abalone (Haliotis spp.)",732479.0
202201,502,United States,30799,"Other Molluscs,dried/salted/ in brine/smoked",26697.0
202201,502,United States,30830,Jellyfish (Rhopilema spp),6036047.0
202201,502,United States,30890,"Live, fresh, chilled, frozen, dried, salted or in brine, even smoked, aquatic invertebrates (excluding crustaceans, molluscs, sea cucumbers, sea urchins and jellyfish)",17840.0
202201,502,United States,40299,"Milk and cream, concentrated and sweetened (excluding in solid forms)",260188.0
202201,502,United States,40390,"Buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",573463.0
