Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202601,502,United States,10129,Other horses,247006.0
202601,502,United States,10619,Other mammals,6555789.0
202601,502,United States,10649,Other insects,1778.0
202601,502,United States,20220,Other cuts with bone in,400874.0
202601,502,United States,20230,Boneless,2156337.0
202601,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",635157.0
202601,502,United States,30111,Ornamental fish of freshwater,456745.0
202601,502,United States,30199,"Live fish,nes",55193.0
202601,502,United States,30223,"Sole (Solea spp) ,fresh or chilled",35781.0
202601,502,United States,30289,"Other fish,fresh or chilled",1919379.0
202601,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",7147077.0
202601,502,United States,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",308951.0
202601,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",95121.0
202601,502,United States,30355,"Jack and horse mackerel (Trachurus spp) ,frozen",28349.0
202601,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",167716.0
202601,502,United States,30389,"Other fish ,frozen",45770755.0
202601,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),4768787.0
202601,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",11129996.0
202601,502,United States,30469,"Frozen fillets of carp Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus"", eels ""Anguilla spp."" and snakeheads ""Channa spp.""""",452461.0
202601,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",179834630.0
202601,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),49780062.0
202601,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",137659.0
202601,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),33886633.0
202601,502,United States,30479,"Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excluding cod, haddock, coalfish, hake and Alaska pollack)",378271.0
202601,502,United States,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",107932136.0
202601,502,United States,30483,"Frozen fillets of flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",41879193.0
202601,502,United States,30487,"Frozen fillets of tunas (of the genus Thunnus),skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis)",1023.0
202601,502,United States,30489,"Frozen fish fillets, n.e.s.",12123458.0
202601,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",4729694.0
202601,502,United States,30499,Frozen fish meat n.e.s. (excluding fillets),1180684.0
202601,502,United States,30531,"Fillets, dried, salted or in brine, but not smoked, of tilapias (Oreochromis spp), catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp), carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp), eels (Anguilla spp), Nile perch (Lates niloticus) and snakeheads (Channa spp)",299454.0
