Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202111,502,United States,10619,Other mammals,2496710.0
202111,502,United States,10649,Other insects,1601.0
202111,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",1251079.0
202111,502,United States,30111,Ornamental fish of freshwater,312637.0
202111,502,United States,30289,"Other fish,fresh or chilled",1283998.0
202111,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",2955495.0
202111,502,United States,30356,"Cobia (Rachycentron canadum) ,frozen",1002291.0
202111,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",45298.0
202111,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",86211.0
202111,502,United States,30389,"Other fish ,frozen",61923920.0
202111,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),4167889.0
202111,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",7266578.0
202111,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",105795196.0
202111,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),44076394.0
202111,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",1224947.0
202111,502,United States,30475,Frozen fillets of alaska Pollack (Theragra chalcogramma),27384801.0
202111,502,United States,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",65246324.0
202111,502,United States,30483,"Frozen fillets of flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",12943232.0
202111,502,United States,30487,"Frozen fillets of tunas (of the genus Thunnus), skipjack or stripebellied bonito (Euthynnus (Katsuwonus) pelamis)",1792776.0
202111,502,United States,30489,"Frozen fish fillets, n.e.s.",6500907.0
202111,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",46952.0
202111,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",1126038.0
202111,502,United States,30520,"Livers, roes and milt of fish, dried, smoked, salted or in brine",573417.0
202111,502,United States,30532,"Fillets, dried, salted or in brine, but not smoked, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",13465284.0
