Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202209,502,United States,10619,Other mammals,8157366.0
202209,502,United States,10649,Other insects,2558.0
202209,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",709055.0
202209,502,United States,30111,Ornamental fish of freshwater,194620.0
202209,502,United States,30289,"Other fish,fresh or chilled",2537906.0
202209,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",2809894.0
202209,502,United States,30326,"Eels (Anguilla spp) , frozen",1933379.0
202209,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",645805.0
202209,502,United States,30389,"Other fish ,frozen",23597859.0
202209,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),6621181.0
202209,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",1961554.0
202209,502,United States,30469,"Frozen fillets of carp Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus"", eels ""Anguilla spp."" and snakeheads ""Channa spp.""""",439482.0
202209,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",244565999.0
202209,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),52017260.0
202209,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",1375991.0
202209,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),55315161.0
202209,502,United States,30479,"Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excluding cod, haddock, coalfish, hake and Alaska pollack)",201765.0
202209,502,United States,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",143137584.0
202209,502,United States,30483,"Frozen fillets of flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",40762433.0
202209,502,United States,30487,"Frozen fillets of tunas (of the genus Thunnus),skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis)",1455229.0
202209,502,United States,30489,"Frozen fish fillets, n.e.s.",10594190.0
202209,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",581053.0
202209,502,United States,30532,"Fillets, dried, salted or in brine, but not smoked, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",29582705.0
202209,502,United States,30559,"Dried fish, even salted but not smoked (excluding fillets, offal and cod)",320083.0
202209,502,United States,30569,"Other fish, salted or in brine only (excluding fillets, offal, herring, cod, anchovies, tilapia, catfish, carp, eels, Nile perch and snakeheads)",3669573.0
202209,502,United States,30572,"Fish heads, tails and maws, smoked, dried, salted or in brine",388354.0
202209,502,United States,30614,Frozen crabs,6649515.0
202209,502,United States,30617,"Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in shell, cooked by steaming or by boiling in water (excluding cold-water shrimps and prawns)",10716460.0
202209,502,United States,30633,"Crabs , whether in shell or not, live, fresh or chilled",1205689.0
202209,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",6687.0
202209,502,United States,30695,"Shrimps and prawns,, whether in shell or not, live, fresh or chilled (excl. rock lobster and other sea crawfish, lobsters, crabs, Norway lobsters, shrimps and prawns); flours, meals and pellets of crustaceans, fit for human consumption, fresh or chilled",1749372.0
202209,502,United States,30711,"Oysters, live, fresh, chilled",55817.0
202209,502,United States,30712,"Oysters, frozen",176953.0
202209,502,United States,30722,Frozen scallops and other molluscs of the family Pectinidae,37630061.0
202209,502,United States,30729,"Dried, salted or in brine, smoked, scallops and other molluscs of the family Pectinidae",1107524.0
202209,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",94394689.0
202209,502,United States,30752,Frozen octopus (Octopus spp.),147385.0
202209,502,United States,30771,"Live, fresh or chilled, even in shell, clams, cockles and ark shells (families Arcidae, Arcticidae,Cardiidae,Donacidae,Hiatellidae,Mactridae,Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae)",600997.0
202209,502,United States,30799,"Other Molluscs,dried/salted/ in brine/smoked",56869.0
202209,502,United States,30830,Jellyfish (Rhopilema spp),8045578.0
202209,502,United States,30890,"Live, fresh, chilled, frozen, dried, salted or in brine, even smoked, aquatic invertebrates (excluding crustaceans, molluscs, sea cucumbers, sea urchins and jellyfish)",138977.0
202209,502,United States,40299,"Milk and cream, concentrated and sweetened (excluding in solid forms)",77629.0
202209,502,United States,40790,"Other birds'eggs, in shell, preserved or cooked",1743203.0
202209,502,United States,40819,Other egg yolks,219876.0
202209,502,United States,40891,"Dried birds'eggs, not in shell, whether or not sweetened (excluding egg yolks)",114708.0
202209,502,United States,40899,"Other birds'eggs, not in shell, fresh, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not sweetened (excluding dried)",75424.0
202209,502,United States,41090,"Other edible products of animal origin, not elsewhere specified or included",6024684.0
202209,502,United States,50210,"Pigs', hogs' or boars' bristles and hair and waste thereof",836817.0
202209,502,United States,50290,Badger and other brush making hair and waste thereof,127487.0
202209,502,United States,50400,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",53132951.0
