Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202407,502,United States,10619,Other mammals,9330102.0
202407,502,United States,10649,Other insects,2420.0
202407,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",535116.0
202407,502,United States,20890,"Other meat and edible meat offal,fresh, chilled or frozen",902715.0
202407,502,United States,30111,Ornamental fish of freshwater,186277.0
202407,502,United States,30223,"Sole (Solea spp) ,fresh or chilled",60831.0
202407,502,United States,30289,"Other fish,fresh or chilled",1798404.0
202407,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",5378734.0
202407,502,United States,30326,"Eels (Anguilla spp) , frozen",128670.0
202407,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",53588.0
202407,502,United States,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",212504.0
202407,502,United States,30356,"Cobia (Rachycentron canadum) ,frozen",300747.0
202407,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",872118.0
202407,502,United States,30389,"Other fish ,frozen",57081763.0
202407,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),8591437.0
202407,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",683393.0
202407,502,United States,30469,"Frozen fillets of carp Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus"", eels ""Anguilla spp."" and snakeheads ""Channa spp.""""",649373.0
202407,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",187373705.0
202407,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),27427277.0
202407,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",513462.0
202407,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),19930674.0
