Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202511,502,United States,10619,Other mammals,6186709.0
202511,502,United States,10620,Reptiles (including snakes and turtles),176000.0
202511,502,United States,10649,Other insects,1447.0
202511,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",632838.0
202511,502,United States,30111,Ornamental fish of freshwater,345490.0
202511,502,United States,30199,"Live fish,nes",44842.0
202511,502,United States,30223,"Sole (Solea spp) ,fresh or chilled",36634.0
202511,502,United States,30289,"Other fish,fresh or chilled",1937537.0
202511,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",6217192.0
202511,502,United States,30325,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, , frozenHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",101855.0
202511,502,United States,30326,"Eels (Anguilla spp) , frozen",656744.0
202511,502,United States,30333,"Sole (Solea spp) , frozen",104814.0
202511,502,United States,30334,"Turbots (Psetta maxima) ,frozen",227894.0
202511,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",101850.0
202511,502,United States,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",764846.0
202511,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",776176.0
202511,502,United States,30389,"Other fish ,frozen",49365050.0
202511,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),4520963.0
202511,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",5066352.0
202511,502,United States,30469,"Frozen fillets of carp Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus"", eels ""Anguilla spp."" and snakeheads ""Channa spp.""""",604873.0
202511,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",157231154.0
202511,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),50683539.0
202511,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",1129343.0
202511,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),29052538.0
202511,502,United States,30479,"Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excluding cod, haddock, coalfish, hake and Alaska pollack)",40.0
202511,502,United States,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",104240004.0
202511,502,United States,30483,"Frozen fillets of flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",23366955.0
202511,502,United States,30489,"Frozen fish fillets, n.e.s.",8799124.0
202511,502,United States,30499,Frozen fish meat n.e.s. (excluding fillets),181914.0
