Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
201603,502,United States,10611,Primates,19300366.0
201603,502,United States,10619,Other mammals,47065.0
201603,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",129.0
201603,502,United States,30111,Ornamental fish of freshwater,361521.0
201603,502,United States,30289,"Other fish,fresh or chilled",122358.0
201603,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",9685479.0
201603,502,United States,30325,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, , frozenHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",50232.0
201603,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",132243.0
201603,502,United States,30389,"Other fish ,frozen",67226159.0
201603,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),93798515.0
201603,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",801849.0
201603,502,United States,30469,"Frozen fillets of carp Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus"", eels ""Anguilla spp."" and snakeheads ""Channa spp.""""",661405.0
201603,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",83390606.0
201603,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),13907644.0
201603,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",845556.0
201603,502,United States,30475,Frozen fillets of alaska Pollack (Theragra chalcogramma),26504449.0
201603,502,United States,30479,"Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excluding cod, haddock, coalfish, hake and Alaska pollack)",1532386.0
201603,502,United States,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",80018097.0
201603,502,United States,30483,"Frozen fillets of flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",22468321.0
201603,502,United States,30487,"Frozen fillets of tunas (of the genus Thunnus), skipjack or stripebellied bonito (Euthynnus (Katsuwonus) pelamis)",4338095.0
201603,502,United States,30489,"Frozen fish fillets, n.e.s.",11399573.0
201603,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",461776.0
201603,502,United States,30499,Frozen fish meat n.e.s. (excluding fillets),8145288.0
201603,502,United States,30520,"Livers, roes and milt of fish, dried, smoked, salted or in brine",162293.0
201603,502,United States,30532,"Fillets, dried, salted or in brine, but not smoked, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",21643544.0
201603,502,United States,30539,"Fish fillets, dried, salted or in brine, but not smoked (excluding tilapia, catfish, carp, eels, Nile perch, snakeheads and fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae)",786941.0
201603,502,United States,30559,"Dried fish, even salted but not smoked (excluding fillets, offal and cod)",337319.0
201603,502,United States,30569,"Other fish, salted or in brine only (excluding fillets, offal, herring, cod, anchovies, tilapia, catfish, carp, eels, Nile perch and snakeheads)",431402.0
201603,502,United States,30614,Frozen crabs,14975449.0
201603,502,United States,30617,"Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in shell, cooked by steaming or by boiling in water (excluding cold-water shrimps and prawns)",33457095.0
201603,502,United States,30619,"Other, including flours, meals and pellets of crustaceans, fit for human consumption",1428074.0
201603,502,United States,30627,-------,2845922.0
201603,502,United States,30729,"Scallops, incl. queen scallops, of the genera Pecten, Chlamys or Placopecten, smoked, frozen, dried, salted or in brine, even in shell",84125663.0
201603,502,United States,30749,"Cuttle fish and squid, smoked, frozen, dried, salted or in brine, with or without shell",80377531.0
201603,502,United States,30759,"Octopus (Octopus spp.), smoked, frozen, dried, salted or in brine",4072093.0
201603,502,United States,30799,"Molluscs, fit for human consumption, even in shell, smoked, frozen, dried, salted or in brine (excluding oysters, scallops of the genera Pecten, Chlamys or Placopecten, mussels Mytilus spp., Perna spp."", cuttle fish ""Sepia officinalis, Rossia macrosoma, Sepiola spp."", squid ""Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp."", octopus ""Octopus spp."", snails other than sea snails, clams, cockles and ark shells and abalone); frozen, dried, salted or in brine, flours, meals and pellets of molluscs, fit for human consumption""",3547383.0
201603,502,United States,30821,"Live, fresh or chilled, sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus)",17031.0
201603,502,United States,30830,Jellyfish (Rhopilema spp),2635300.0
201603,502,United States,30890,"Live, fresh, chilled, frozen, dried, salted or in brine, even smoked, aquatic invertebrates (excluding crustaceans, molluscs, sea cucumbers, sea urchins and jellyfish); all flours, meals and pellets of aquatic invertebrates other than crustaceans and molluscs, fit for human consumption",79485.0
201603,502,United States,40790,"Other birds'eggs, in shell, preserved or cooked",5689218.0
201603,502,United States,40819,Other egg yolks,535102.0
201603,502,United States,41000,"dible products of animal origin, not elsewhere specified or included",2841231.0
201603,502,United States,50210,"Pigs', hogs' or boars' bristles and hair and waste thereof",1057500.0
201603,502,United States,50290,Badger and other brush making hair and waste thereof,3781.0
201603,502,United States,50400,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",31170890.0
201603,502,United States,50510,Feathers of a kind used for stuffing; down,47989258.0
201603,502,United States,50790,"Tortoiseshell, whalebone, Otherhorns, antlers, hooves, nails, claws and beaks, other powder and waste there of",178097.0
201603,502,United States,50800,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",519022.0
201603,502,United States,51191,"Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead animals of Chapter 3",1097271.0
201603,502,United States,51199,"Unkown Products of animal origin, n.e.s., dead animals, unfit for human consumption (excluding fish, crustaceans, molluscs or other aquatic invertebrates)",6356322.0
201603,502,United States,60110,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant",460361.0
201603,502,United States,60210,Unrooted cuttings and slips,1583759.0
201603,502,United States,60290,Other live plant,11627346.0
201603,502,United States,60311,"Fresh cut roses and buds, of a kind suitable for bouquets or for ornamental purposes",587.0
201603,502,United States,60312,"Fresh cut carnations and buds, of a kind suitable for bouquets or for ornamental purposes",1174.0
201603,502,United States,60314,"Fresh cut chrysanthemums and buds, of a kind suitable for bouquets or for ornamental purposes",489.0
201603,502,United States,60315,"Fresh cut Lilies (Lilium spp.) and buds, of a kind suitable for bouquets or for ornamental purposes",1240.0
201603,502,United States,60319,"Fresh cut flowers and buds, of a kind suitable for bouquets or for ornamental purposes",5043.0
201603,502,United States,60390,"Dried, dyed, bleached, impregnated or otherwise prepared cut flowers and buds, of a kind suitable for bouquets or for ornamental purposes",10477.0
201603,502,United States,60420,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh",39.0
201603,502,United States,60490,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, dried, dyed, bleached, impregnated or otherwise prepared",3480437.0
201603,502,United States,70310,Fresh or chilled onions and shallots,600735.0
201603,502,United States,70320,Fresh or chilled garlic,98701343.0
201603,502,United States,70390,"Leeks and other alliaceous vegetables,fresh or chilled",219326.0
201603,502,United States,70951,Fresh or chilled mushrooms of the genus Agaricus,13386.0
201603,502,United States,70959,Other fresh or chilled edible mushrooms and truffles,9189549.0
201603,502,United States,70999,Fresh or chilled vegetables n.e.s.,3304701.0
201603,502,United States,71021,Frozen peas (Pisum sativum),786052.0
201603,502,United States,71022,"Frozen beans (Vigna spp., Phaseolus spp.)",1162751.0
201603,502,United States,71029,"Leguminous vegetables, shelled or unshelled, uncooked or cooked by steaming or by boiling in water, frozen (excluding peas and beans)",20658243.0
201603,502,United States,71030,"Spinach, New Zealand spinach and orache spinach (garden spinach),frozen.",4990341.0
201603,502,United States,71040,"Sweet corn,frozen.",1918441.0
201603,502,United States,71080,"Other vegetables (uncooked or cooked by steaming or boiling in water),frozen.",18070919.0
201603,502,United States,71090,"Mixtures of vegetables,frozen.",7474335.0
201603,502,United States,71140,"Cucumbers and gherkins , provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption",36217.0
201603,502,United States,71190,Other vegetables; mixtures of vegetables,978319.0
201603,502,United States,71220,"Dried Onions, whole, cut, sliced, broken or in powder, but not further prepared.",2126542.0
201603,502,United States,71232,"Dried wood ears (Auricularia spp.), whole, cut, sliced, broken or in powder, but not further prepared.",9259723.0
201603,502,United States,71233,"Dried jelly fungi (Tremella spp.), whole, cut, sliced, broken or in powder, but not further prepared.",347875.0
201603,502,United States,71239,"Dried other mushrooms and truffles, whole, cut, sliced, broken or in powder, but not further prepared.",17545845.0
201603,502,United States,71290,"Dried other vegetables; mixtures of vegetables, whole, cut, sliced, broken or in powder, but not further prepared.",120491443.0
201603,502,United States,71331,"Dried beans of the species Vigna mungo (L.) Hepper or Vigna radiata (L.) Wilczek, shelled, whether or not skinned or split.",13202217.0
201603,502,United States,71332,"Dried small red (Adzuki) beans (Phaseolus or Vigna angularis), shelled, whether or not skinned or split.",3589219.0
201603,502,United States,71333,"Dried kidney beans, including white pea beans (Phaseolus vulgaris), shelled, whether or not skinned or split.",4962947.0
