Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202204,502,United States,10619,Other mammals,1575608.0
202204,502,United States,10649,Other insects,2450.0
202204,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",2979947.0
202204,502,United States,30111,Ornamental fish of freshwater,13334.0
202204,502,United States,30289,"Other fish,fresh or chilled",1056100.0
202204,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",267846.0
202204,502,United States,30326,"Eels (Anguilla spp) , frozen",434478.0
202204,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",78079.0
202204,502,United States,30353,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus),frozen",484298.0
202204,502,United States,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",235802.0
202204,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",971073.0
202204,502,United States,30389,"Other fish ,frozen",40362763.0
202204,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),4705799.0
202204,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",2056515.0
202204,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",182974817.0
202204,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),34216006.0
202204,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",378972.0
202204,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),38629890.0
202204,502,United States,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",72403474.0
202204,502,United States,30483,"Frozen fillets of flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",19294329.0
