Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
201911,502,United States,101,"Live horses, asses, mules and hinnies",1354029.0
201911,502,United States,106,Other live animals,5184436.0
201911,502,United States,201,"Meat of bovine animals, fresh or chilled",10903904.0
201911,502,United States,202,"Meat of bovine animals, frozen",46404604.0
201911,502,United States,203,"Meat of swine, fresh, chilled or frozen",537262837.0
201911,502,United States,206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen",187306445.0
201911,502,United States,209,"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",1066968.0
201911,502,United States,301,Live fish,23777.0
201911,502,United States,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",329943321.0
201911,502,United States,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",19138137.0
201911,502,United States,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption",71576357.0
201911,502,United States,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption",79617705.0
201911,502,United States,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process; flours, meals and pellets of aquatic invertebrates other than crustaceans and molluscs, fit for human consumption",315714.0
201911,502,United States,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",1917213.0
201911,502,United States,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",21415879.0
201911,502,United States,403,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweeteningmatter or flavoured or containing added fruit, nuts or cocoa",67837.0
201911,502,United States,404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",64442034.0
201911,502,United States,405,Butter and other fats and oils derived from milk; dairy spreads,3009987.0
201911,502,United States,406,Cheese and curd,22523365.0
201911,502,United States,409,atural honey,75680.0
201911,502,United States,410,"dible products of animal origin, not elsewhere specified or included",79137.0
201911,502,United States,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",65665289.0
201911,502,United States,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",3175845.0
201911,502,United States,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",20394578.0
201911,502,United States,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",2934629.0
201911,502,United States,603,"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared.",460.0
201911,502,United States,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",58587.0
201911,502,United States,706,"Carrots, turnips, salad beetroot, salsify, celeriac, radishes and similar edible roots, fresh or chilled.",144378.0
201911,502,United States,710,"Vegetables (uncooked or cooked by steaming or boiling in water),frozen.",13795674.0
201911,502,United States,712,"Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared.",84395.0
201911,502,United States,713,"Dried leguminous vegetables, shelled, whether or not skinned or split.",10133009.0
201911,502,United States,801,"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled.",55335.0
201911,502,United States,802,"Other nuts, fresh or dried, whether or not shelled or peeled.",1266859101.0
201911,502,United States,805,"Citrus fruit, fresh or dried.",1061.0
201911,502,United States,806,"Grapes, fresh or dried.",16049868.0
201911,502,United States,808,"Apples, pears and quinces, fresh.",14486065.0
201911,502,United States,809,"Apricots, cherries, peaches (including nectarines), plums and sloes, fresh.",3206698.0
201911,502,United States,811,"Fruit and nuts, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter.",2238806.0
201911,502,United States,813,"Fruit, dried, other than that of headings 08.01 to 08.06; mixtures of nuts or dried fruits of this Chapter.",1494248.0
201911,502,United States,901,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion.",6457345.0
201911,502,United States,902,"Tea, whether or not flavoured.",285323.0
201911,502,United States,903,Maté.,133.0
201911,502,United States,904,Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the genus Pimenta.,75430.0
201911,502,United States,906,Cinnamon and cinnamontree flowers.,1675.0
201911,502,United States,910,"Ginger, saffron, turmeric (curcuma), thyme, bay leaves, curry and other spices.",48536.0
201911,502,United States,1001,Wheat and meslin.,122542122.0
201911,502,United States,1004,Oats,1932.0
201911,502,United States,1005,Maize (corn).,2314349.0
201911,502,United States,1006,Rice.,417.0
201911,502,United States,1007,Grain sorghum.,17129412.0
201911,502,United States,1008,"Buckwheat, millet and canary seeds; other cereals.",200.0
201911,502,United States,1101,Wheat or meslin flour.,20952.0
201911,502,United States,1102,Cereal flours other than of wheat or meslin.,60080.0
201911,502,United States,1104,"Cereal grains otherwise worked (for example, hulled, rolled, flaked, pearled, sliced or kibbled), except rice of heading 10.06; germ of cereals, whole, rolled, flaked or ground.",246262.0
201911,502,United States,1105,"Flour, meal, powder, flakes, granules and pellets of potatoes.",390664.0
201911,502,United States,1106,"Flour, meal and powder of the dried leguminous vegetables of heading 07.13, of sago or of roots or tubers of heading 07.14 or of the products of Chapter 8.",3234429.0
201911,502,United States,1108,tarches; inulin.,3452764.0
201911,502,United States,1201,"Soya beans, whether or not broken.",6993201719.0
201911,502,United States,1202,"Groundnuts, not roasted or otherwise cooked, whether or not shelled or broken.",58127337.0
201911,502,United States,1204,"Linseed, whether or not broken.",612.0
201911,502,United States,1207,"Other oil seeds and oleaginous fruits, whether or not broken.",4057203.0
201911,502,United States,1208,"Flours and meals of oil seeds or oleaginous fruits, other than those of mustard.",5198.0
201911,502,United States,1209,"Seeds, fruit and spores, of a kind used for sowing.",48502309.0
201911,502,United States,1210,"Hop cones, fresh or dried, whether or not ground, powdered or in the form of pellets; lupulin.",3340663.0
201911,502,United States,1211,"lants and parts of plants (including seeds and fruits), of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered.",11345926.0
201911,502,United States,1212,"Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones and kernels and other vegetable products (including unroasted chicory roots of the variety Cichorium intybus sativum) of a kind used primarily for human consumption, not elsewhere specified or included.",1361798.0
201911,502,United States,1214,"wedes, mangolds, fodder roots, hay, lucerne (alfalfa), clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets.",303896349.0
201911,502,United States,1301,"Lac; natural gums, resins, gumresins and oleoresins (for example, balsams).",421134.0
201911,502,United States,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agaragar and other mucilages and thickeners, whether or not modified, derived from vegetable products.",15526545.0
201911,502,United States,1404,Vegetable products not elsewhere specified or included.,1075894.0
201911,502,United States,1504,"ats and oils and their fractions, of fish or marine mammals, whether or not refined, but not chemically modified.",14729787.0
201911,502,United States,1506,"Other animal fats and oils and their fractions, whether or not refined, but not chemically modified.",711402.0
201911,502,United States,1507,"oyabean oil and its fractions, whether or not refined, but not chemically modified.",101799.0
201911,502,United States,1508,"Groundnut oil and its fractions, whether or not refined, but not chemically modified.",605430.0
201911,502,United States,1509,"Olive oil and its fractions, whether or not refined, but not chemically modified.",29258.0
201911,502,United States,1511,"Palm oil and its fractions, whether or not refined, but not chemically modified.",112.0
201911,502,United States,1512,"unflowerseed, safflower or cottonseed oil and fractions thereof, whether or not refined, but not chemically modified.",260923.0
201911,502,United States,1513,"Coconut (copra), palm kernel or babassu oil and fractions thereof, whether or not refined, but not chemically modified.",102352.0
201911,502,United States,1514,"Rape, colza or mustard oil and fractions thereof, whether or not refined, but not chemically modified.",105.0
201911,502,United States,1515,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified.",2176187.0
201911,502,United States,1516,"Animal or vegetable fats and oils and their fractions, partly or wholly hydrogenated, interesterified, reesterified or elaidinised, whether or not refined, but not further prepared.",188223.0
201911,502,United States,1517,"Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this Chapter, other than edible fats or oils or their fractions of heading 15.16.",13847401.0
201911,502,United States,1518,"Animal or vegetable fats and oils and their fractions, boiled, oxidised,dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading 15.16; inedible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this Chapter, not elsewhere specified or included.",4323753.0
201911,502,United States,1520,"Glycerol, crude; glycerol waters and glycerol lyes.",1980992.0
201911,502,United States,1521,"egetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti, whether or not refined or coloured.",481320.0
201911,502,United States,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs.,2482290.0
201911,502,United States,1605,"rustaceans, molluscs and other aquatic invertebrates, prepared or preserved.",261679.0
201911,502,United States,1701,"Cane or beet sugar and chemically pure sucrose, in solid form.",58138.0
201911,502,United States,1702,"Other sugars, including chemically pure lactose, maltose, glucose and fructose, in solid form; sugar syrups not containing added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel.",30430108.0
201911,502,United States,1704,"ugar confectionery (including white chocolate), not containing cocoa.",13573789.0
201911,502,United States,1801,"Cocoa beans, whole or broken, raw or roasted.",852.0
201911,502,United States,1804,"Cocoa butter, fat and oil.",13967.0
201911,502,United States,1805,"Cocoa powder, not containing added sugar or other sweetening matter.",20213.0
201911,502,United States,1806,hocolate and other food preparations containing cocoa.,24247037.0
201911,502,United States,1901,"Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing cocoa or containing less than 40% by weight of cocoa calculated on a totally defatted basis, not elsewhere specified or included; food preparations of goods of headings 04.01 to 04.04,not containing cocoa or containing less than 5% by weight of cocoa calculated on a totally efatted basis, not elsewhere specified or included.",46431210.0
201911,502,United States,1902,"Pasta, whether or not cooked or stuffed (with meat or other substances) or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous, whether or not prepared.",610330.0
201911,502,United States,1904,"repared foods obtained by the swelling or roasting of cereals or cereal products (for example, corn flakes); cereals (other than maize (corn)) in grain form or in the form of flakes or other worked grains (except flour, groats and meal), precooked, or otherwise prepared, not elsewhere specified or included.",13810813.0
201911,502,United States,1905,"read, pastry, cakes, biscuits and other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",12524129.0
201911,502,United States,2001,"Vegetables, fruit, nuts and other edible parts of plants, prepared or preserved by vinegar or acetic acid.",158265.0
201911,502,United States,2002,Tomatoes prepared or preserved otherwise than by vinegar or acetic acid.,3756969.0
201911,502,United States,2003,"Mushrooms and truffles, prepared or preserved otherwise than by vinegar or acetic acid.",750.0
201911,502,United States,2004,"Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, frozen, other than products of heading 20.06.",64676971.0
201911,502,United States,2005,"Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, not frozen, other than products of heading 20.06.",1537898.0
201911,502,United States,2006,"Vegetables, fruit, nuts, fruitpeel and other parts of plants, preserved by sugar (drained, glacé or crystallised).",319955.0
201911,502,United States,2007,"Jams, fruit jellies, marmalades, fruit or nut purée and fruit or nut pastes, obtained by cooking, whether or not containing added sugar or other sweetening matter.",6474325.0
201911,502,United States,2008,"Fruit, nuts and other edible parts of plants, otherwise prepared or preserved, whether or not containing added sugar or other sweetening matter or spirit, not elsewhere specified or included.",98131558.0
201911,502,United States,2009,"ruit juices (including grape must) and vegetable juices, unfermented and not containing added spirit, whether or not containing added sugar or other sweetening matter.",7142995.0
201911,502,United States,2101,"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of these products or with a basis of coffee, tea or mate; roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",3996664.0
201911,502,United States,2102,"Yeasts (active or inactive); other singlecell microorganisms, dead (but not including vaccines of heading 30.02); prepared baking powders.",2140460.0
201911,502,United States,2103,"Sauce and preparations therefor; mixed condiments and mixed seasonings; mustard flour and meal, whether or not prepared, and mustard",11963199.0
201911,502,United States,2104,Soups and broths and preparations therefor; homogenised composite food preparations.,1941130.0
201911,502,United States,2105,"Ice cream and other edible ice, whether or not containing cocoa.",2540084.0
201911,502,United States,2106,Food preparations not elsewhere specified or included.,492303806.0
201911,502,United States,2201,"Waters, including natural or artificial mineral waters andaerated waters, not containing added sugar or other sweeteningmatter nor flavoured; ice and snow.",46694.0
201911,502,United States,2202,"Waters, including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavoured, and other nonalcoholic beverages, not including fruit or vegetable juices of heading 20.09.",62394087.0
201911,502,United States,2203,Beer made from malt.,9485371.0
201911,502,United States,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",19643956.0
201911,502,United States,2206,"Other fermented beverages (for example, cider, perry, mead, saké); mixtures of fermented beverages and mixtures of fermented beverages and nonalcoholic beverages, not elsewhere specified or included.",273.0
201911,502,United States,2207,"Undenatured ethyl alcohol of an alcoholic strength by volume of 80% vol.or higher; ethyl alcohol and other spirits, denatured, of any strength.",109118.0
201911,502,United States,2208,"Undenatured ethyl alcohol of an alcoholic strength by volume of Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol.; spirits, liqueurs and other spirituous beverages.",14029605.0
201911,502,United States,2209,Vinegar and substitutes for vinegar obtained from acetic acid.,460011.0
201911,502,United States,2301,"Flours, meals and pellets, of meat or meat offal, of fish or ofcrustaceans, molluscs or other aquatic invertebrates, unfit for human consumption; greaves.",128638828.0
201911,502,United States,2302,"Bran, sharps and other residues, whether or not in the form of pellets, derived from the sifting, milling or other working of cereals or of leguminous plants.",10602748.0
201911,502,United States,2303,"Residues of starch manufacture and similar residues, beetpulp, bagasse and other waste of sugar manufacture, brewing ordistilling dregs and waste, whether or not in the form of pellets.",33729540.0
201911,502,United States,2309,Preparations of a kind used in animal feeding.,90411565.0
201911,502,United States,2501,"Salts, incl. table salt and denatured salt, and pure sodium chloride, whether or not in aqueous solution or containing added anti-caking or free-flowing agents; sea water",14054410.0
201911,502,United States,2503,"Sulphur of all kinds (excluding sublimed sulphur, precipitated sulphur and colloidal sulphur)",15856.0
201911,502,United States,2504,Natural graphite.,712117.0
201911,502,United States,2505,"Natural sands of all kinds, whether or not coloured, other than metalbearing sands of Chapter 26.",2275887.0
201911,502,United States,2506,"Quartz (excluding natural sands); quartzite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a square or rectangular shape",38412587.0
201911,502,United States,2507,"Kaolin and other kaolinic clays, whether or not calcined",62195292.0
201911,502,United States,2508,"Other clays (not including expanded clays of heading 68.06), andalusite, kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earths.",10465618.0
201911,502,United States,2511,"Natural barium sulphate (barytes); natural barium carbonate (witherite), whether or not calcined, other than barium oxide of heading 28.16.",291795.0
201911,502,United States,2512,"Siliceous fossil meals, e.g. kieselguhr, tripolite and diatomite, and similar siliceous earths, whether or not calcined, of an apparent specific gravity of 1 or less.",3179135.0
201911,502,United States,2513,"Pumice stone; emery; natural corundum, natural garnet and other natural abrasives, whether or not heat-treated",28467.0
201911,502,United States,2515,"Marble, travertine, ecaussine and other calcareous monumental or building stone of an apparent specific gravity of 2.5 or more, and alabaster, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.",11214.0
201911,502,United States,2516,"Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.",2312716.0
201911,502,United States,2517,"Pebbles, gravel, broken or crushed stone, for concrete aggregates, for road metalling or for railway ballast, shingle and flint, whether or not heat-treated; macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading; tarred macadam; granules, chippings and powder, of stones of heading 2515 and 2516, whether or not heat-treated",187329.0
201911,502,United States,2518,"Dolomite, whether or not calcined or sintered, including dolomite roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape; dolomite ramming mix.",2153.0
201911,502,United States,2519,"Natural magnesium carbonate magnesite""; fused magnesia; dead-burned ""sintered"" magnesia, whether or not containing small quantities of other oxides added before sintering; other magnesium oxide, whether or not pure""",2005738.0
201911,502,United States,2520,"Gypsum; anhydrite; plasters consisting of calcined gypsum or calcium sulphate, whether or not coloured, with or without small quantities of accelerators or retarders",1489247.0
201911,502,United States,2522,"Quicklime, slaked lime and hydraulic lime (excluding pure calcium oxide and calcium hydroxide)",26826.0
201911,502,United States,2523,"Portland cement, aluminous cement, slagcement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers.",495685.0
201911,502,United States,2525,"Mica, including splittings; mica waste.",462165.0
201911,502,United States,2526,"Natural steatite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape; talc.",2646567.0
201911,502,United States,2528,"Natural borates and concentrates thereof (whether or not calcined), but not including borates separated from naturalbrine; natural boric acid containing not more than 85% of H3BO3 calculated on the dry weight.",17605.0
201911,502,United States,2529,"Feldspar; leucite, nepheline and nepheline syenite; fluorspar.",2214.0
201911,502,United States,2530,Mineral substances not elsewhere specified or included.,34273921.0
201911,502,United States,2601,"Iron ores and concentrates, including roasted iron pyrites.",117631389.0
201911,502,United States,2602,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more,calculated on the dry weight.",179986.0
201911,502,United States,2607,Lead ores and concentrates.,137599448.0
201911,502,United States,2614,Titanium ores and concentrates.,1912836.0
201911,502,United States,2615,"Niobium, tantalum, vanadium or zirconium ores and concentrates.",14750924.0
201911,502,United States,2701,Mituminous substances; mineral waxes,116453411.0
201911,502,United States,2702,"ignite, whether or not agglomerated, excluding jet.",803.0
201911,502,United States,2704,"Coke and semicoke of coal, of lignite or of peat, whether or not agglomerated; retort carbon.",28472.0
201911,502,United States,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,1776349.0
201911,502,United States,2708,"Pitch and pitch coke, obtained from coal tar or from other mineral tars",1127.0
201911,502,United States,2709,"Petroleum oils and oils obtained from bituminous minerals, crude.",901884099.0
