Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202306,502,United States,101,"Live horses, asses, mules and hinnies",21699680.0
202306,502,United States,103,Live swine,24558577.0
202306,502,United States,105,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls",11214985.0
202306,502,United States,106,Other live animals,1791759.0
202306,502,United States,201,"Meat of bovine animals, fresh or chilled",162282834.0
202306,502,United States,202,"Meat of bovine animals, frozen",800930526.0
202306,502,United States,203,"Meat of swine, fresh, chilled or frozen",145455367.0
202306,502,United States,206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen",477279783.0
202306,502,United States,207,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen",552504185.0
202306,502,United States,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",409875758.0
202306,502,United States,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",17936627.0
202306,502,United States,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process",6764639.0
202306,502,United States,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine",102292572.0
202306,502,United States,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process",85315926.0
202306,502,United States,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",8113.0
202306,502,United States,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",32166797.0
202306,502,United States,404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",118777365.0
202306,502,United States,405,Butter and other fats and oils derived from milk; dairy spreads,1675.0
202306,502,United States,406,Cheese and curd,23507051.0
202306,502,United States,409,atural honey,63619.0
202306,502,United States,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",249221109.0
202306,502,United States,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",8539498.0
202306,502,United States,507,"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape; powder and waste of these products",1770086.0
202306,502,United States,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",66234109.0
202306,502,United States,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",2212007.0
202306,502,United States,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",8021.0
202306,502,United States,706,"Carrots, turnips, salad beetroot, salsify, celeriac, radishes and similar edible roots, fresh or chilled.",3147.0
202306,502,United States,710,"Vegetables (uncooked or cooked by steaming or boiling in water),frozen.",2323677.0
202306,502,United States,713,"Dried leguminous vegetables, shelled, whether or not skinned or split.",40372734.0
202306,502,United States,802,"Other nuts, fresh or dried, whether or not shelled or peeled.",197226614.0
202306,502,United States,805,"Citrus fruit, fresh or dried.",38003907.0
202306,502,United States,806,"Grapes, fresh or dried.",2420029.0
202306,502,United States,809,"Apricots, cherries, peaches (including nectarines), plums and sloes, fresh.",83181840.0
202306,502,United States,811,"Fruit and nuts, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter.",888564.0
202306,502,United States,813,"Fruit, dried, other than that of headings 08.01 to 08.06; mixtures of nuts or dried fruits of this Chapter.",3397439.0
202306,502,United States,901,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion.",16913340.0
202306,502,United States,902,"Tea, whether or not flavoured.",26175.0
202306,502,United States,903,Maté,287.0
202306,502,United States,1001,Wheat and meslin.,170675194.0
202306,502,United States,1003,Barley,227.0
202306,502,United States,1005,Maize (corn).,2978381521.0
202306,502,United States,1007,Grain sorghum.,431375896.0
202306,502,United States,1101,Wheat or meslin flour.,7208.0
202306,502,United States,1102,Cereal flours other than of wheat or meslin.,48209.0
202306,502,United States,1105,"Flour, meal, powder, flakes, granules and pellets of potatoes.",8089827.0
202306,502,United States,1106,"Flour, meal and powder of the dried leguminous vegetables of heading 07.13, of sago or of roots or tubers of heading 07.14 or of the products of Chapter 8.",4639949.0
202306,502,United States,1108,tarches; inulin.,484430.0
202306,502,United States,1201,"Soya beans, whether or not broken.",1404769345.0
202306,502,United States,1202,"Groundnuts, not roasted or otherwise cooked, whether or not shelled or broken.",187613295.0
202306,502,United States,1204,"Linseed, whether or not broken.",11271.0
202306,502,United States,1206,"Sunflower seeds, whether or not broken.",884587.0
202306,502,United States,1207,"Other oil seeds and oleaginous fruits, whether or not broken.",4169440.0
202306,502,United States,1209,"Seeds, fruit and spores, of a kind used for sowing.",89070214.0
202306,502,United States,1210,"Hop cones, fresh or dried, whether or not ground, powdered or in the form of pellets; lupulin.",8174400.0
202306,502,United States,1211,"lants and parts of plants (including seeds and fruits), of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered.",7272107.0
202306,502,United States,1212,"Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones and kernels and other vegetable products (including unroasted chicory roots of the variety Cichorium intybus sativum) of a kind used primarily for human consumption, not elsewhere specified or included.",11201.0
202306,502,United States,1214,"wedes, mangolds, fodder roots, hay, lucerne (alfalfa), clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets.",220330749.0
