Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202512,502,United States,10619,Other mammals,305138.0
202512,502,United States,10649,Other insects,3499.0
202512,502,United States,10690,Other lives animals,5345.0
202512,502,United States,20220,Other cuts with bone in,362978.0
202512,502,United States,20230,Boneless,4724882.0
202512,502,United States,20322,"Hams, shoulders and cuts thereof, with bone in",4110088.0
202512,502,United States,20329,Other frozen meat of swine,21001.0
202512,502,United States,20629,"Other edible offal of bovine animals,frozen",422097.0
202512,502,United States,20649,"Other edible offal of swine,frozen",41457563.0
202512,502,United States,20714,"Cuts and offal, frozen",6482159.0
202512,502,United States,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",264837.0
202512,502,United States,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",10905932.0
202512,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",11172707.0
202512,502,United States,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",263598.0
202512,502,United States,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",4938328.0
202512,502,United States,30366,"Hake (Merluccius spp, Urophycis spp) ,frozen",50461.0
202512,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",1839511.0
202512,502,United States,30389,"Other fish ,frozen",7102236.0
202512,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",139292.0
202512,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),1335.0
202512,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",879009.0
202512,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",61331.0
202512,502,United States,30611,"Frozen rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp)",295445.0
202512,502,United States,30631,"Rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp) , whether in shell or not, live, fresh or chilled",6385880.0
202512,502,United States,30632,"Lobsters (Homarus spp), whether in shell or not, live, fresh or chilled",44401095.0
202512,502,United States,30633,"Crabs , whether in shell or not, live, fresh or chilled",8507027.0
202512,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",1077341.0
202512,502,United States,30711,"Oysters, live, fresh, chilled",11152.0
202512,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",32916243.0
202512,502,United States,30791,"Other molluscs,live/fresh/chilled",5990756.0
202512,502,United States,30821,"Live, fresh or chilled, sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus)",135603.0
202512,502,United States,40120,"Milk and cream of a fat content, by weight, exceeding 1% but not exceeding 6%",95.0
202512,502,United States,40140,"Milk and cream of a fat content, by weight, exceeding 6% but not exceeding 10%",1094.0
202512,502,United States,40210,"Milk and cream in powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",392121.0
202512,502,United States,40320,Yogurt,6656.0
202512,502,United States,40410,"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",23345819.0
202512,502,United States,40490,"Products consisting of natural milk constituents, whether or not sweetened, n.e.s.",7501.0
202512,502,United States,40510,Butter,3510.0
202512,502,United States,40610,"Fresh (unripened or uncured) cheese, including whey cheese, and curd",74405.0
202512,502,United States,40620,"Grated or powdered cheese, of all kinds",802812.0
202512,502,United States,40630,"Processed cheese, not grated or powdered",5952.0
202512,502,United States,40690,Other cheese,242099.0
202512,502,United States,50400,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",16401090.0
202512,502,United States,50510,Feathers of a kind used for stuffing; down,467201.0
202512,502,United States,50590,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers, whether or not with trimmed edges, not further worked than cleaned, disinfected or treated for preservation; powder and waste of feathers or parts of feathers (excluding feathers used for stuffing and down)",203591.0
202512,502,United States,50790,"Tortoiseshell, whalebone, Otherhorns, antlers, hooves, nails, claws and beaks, other powder and waste there of",75265.0
202512,502,United States,51191,"Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead animals of Chapter 3",336149.0
202512,502,United States,51199,"Unkown Products of animal origin, n.e.s., dead animals, unfit for human consumption (excluding fish, crustaceans, molluscs or other aquatic invertebrates)",788.0
202512,502,United States,60210,Unrooted cuttings and slips,5105.0
202512,502,United States,60220,"Trees, shrubs and bushes, grafted or not, of kinds which bear edible fruit or nuts",433318.0
202512,502,United States,60290,Other live plant,266362.0
202512,502,United States,60420,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh",215.0
202512,502,United States,71040,"Sweet corn,frozen.",883200.0
202512,502,United States,71290,"Dried other vegetables; mixtures of vegetables, whole, cut, sliced, broken or in powder, but not further prepared.",122.0
202512,502,United States,71310,"Dried peas (Pisum sativum), shelled, whether or not skinned or split.",4471244.0
202512,502,United States,71333,"Dried kidney beans, including white pea beans (Phaseolus vulgaris), shelled, whether or not skinned or split.",76228.0
202512,502,United States,71340,"Dried, shelled lentils",640459.0
202512,502,United States,80211,"In shell almonds, fresh or dried, whether or not shelled or peeled.",2533500.0
202512,502,United States,80212,"Shelled almonds, fresh or dried, whether or not shelled or peeled.",1620830.0
202512,502,United States,80231,In shell walnuts,62335.0
202512,502,United States,80232,Shelled walnuts,90308.0
202512,502,United States,80251,In shell pistachios,45853611.0
202512,502,United States,80510,Fresh or dried oranges,62632.0
202512,502,United States,80620,Dried Grapes,576902.0
202512,502,United States,80810,Fresh Apples,2618670.0
202512,502,United States,80940,Fresh Plums and sloes,227463.0
202512,502,United States,81320,Dried Prunes,34500.0
202512,502,United States,90121,Coffee roasted (Not decaffeinated ),820712.0
202512,502,United States,90122,Coffee roasted(Decaffeinated ),31654.0
202512,502,United States,90190,Coffee husks and skins; coffee substitutes containing coffee in any proportion,26.0
202512,502,United States,90210,Green tea (not fermented) in immediate packings of a content not exceeding 3 kg,2993.0
202512,502,United States,90230,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",14758.0
202512,502,United States,90422,Crushed or ground,14427.0
202512,502,United States,100410,Oats seed for sowing.,45995.0
202512,502,United States,110100,Wheat or meslin flour.,33226.0
202512,502,United States,110290,"Cereal flours (excluding wheat, meslin and maize)",10554.0
202512,502,United States,110610,Of the dried leguminous vegetables of heading 07.13,46267.0
202512,502,United States,110630,Of the products of Chapter 8,45227.0
202512,502,United States,110811,Wheat starch,1446.0
202512,502,United States,110812,Maize (corn) starch,187.0
202512,502,United States,110820,Inulin,757.0
202512,502,United States,120241,In shell groundnuts,2069429.0
202512,502,United States,120400,"Linseed, whether or not broken.",2865.0
202512,502,United States,120721,"Cotton seeds,for sowing",66.0
202512,502,United States,120922,Clover (Trifolium spp.) seeds,125184.0
202512,502,United States,120923,Fescue seeds,926677.0
202512,502,United States,120924,Kentucky blue grass (Poa pratensis L.) seeds,622441.0
202512,502,United States,120925,"Rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds",303747.0
202512,502,United States,120930,Seeds of herbaceous plants cultivated principally for their flowers,1069.0
202512,502,United States,120991,Vegetable seeds,506929.0
202512,502,United States,120999,"Seeds, fruits and spores, for sowing (excluding leguminous vegetables and sweetcorn, coffee, tea, maté and spices, cereals, oil seeds and oleaginous fruits, beets, forage plants, vegetable seeds, and seeds of herbaceous plants cultivated mainly for flowers or used primarily in perfumery, medicaments or for insecticidal, fungicidal or similar purposes)",486803.0
202512,502,United States,121020,"Hop cones, ground, powdered or in the form of pellets; lupulin",2609676.0
202512,502,United States,121120,Ginseng roots,3547989.0
202512,502,United States,121190,"Other plants and parts of plants, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes",498683.0
202512,502,United States,121490,"Other forage products, whether or not in the form of pellets",24217583.0
202512,502,United States,130120,Gum Arabic,47084.0
202512,502,United States,130213,Extracts of hops,7196.0
202512,502,United States,130219,"Mucilages and thickeners, derived from locust beans, locust bean seeds or guar seeds, whether or not modified",293514.0
202512,502,United States,130231,Agaragar,12780.0
202512,502,United States,130232,"Mucilages and thickeners, whether or not modified, derived from locust beans, locust bean seeds or guar seeds",177363.0
202512,502,United States,130239,"Other mucilages and thickeners, derived for vegetable products",280259.0
202512,502,United States,140490,Vegetable products not elsewhere specified or included,2345.0
202512,502,United States,150410,Fishliver oils and their fractions,4447.0
202512,502,United States,150420,"Fats and oils and their fractions, of fish, other than liver oils",6467033.0
202512,502,United States,150600,"Other animal fats and oils and their fractions, whether or not refined, but not chemically modified.",2904198.0
202512,502,United States,150810,Crude oil of ground-nut,50.0
202512,502,United States,150890,Other ground-nut oil and its fractions,80255.0
202512,502,United States,150920,Extra virgin olive oil,1715.0
202512,502,United States,150930,"Virgin olive oil,with a free acidity(oleic acid)≤2.0 g/ 100 g",177.0
202512,502,United States,150940,Other virgin olive oils,682.0
202512,502,United States,150990,Other olive oil and its fractions,233.0
202512,502,United States,151219,Other oil of sunflower-seed or safflower and its fractions,27577.0
202512,502,United States,151229,Other oil of cotton seeds and its fractions,512.0
202512,502,United States,151311,Crude coconut oil,1915.0
202512,502,United States,151319,Other coconut oil and its fractions,1055.0
202512,502,United States,151491,Crude oil of Rape or colza,24.0
202512,502,United States,151499,"High erucic acid rape or colza oil fixed oil which has an erucic acid content of ≥ 2%"", and mustard oil, and fractions thereof, whether or not refined, but not chemically modified (excluding crude)""",320.0
202512,502,United States,151511,Crude linseed oil,728.0
202512,502,United States,151519,"Linseed oil and fractions thereof, whether or not refined, but not chemically modified (excluding crude)",7146.0
202512,502,United States,151530,Castor oil and its fractions,2231.0
202512,502,United States,151550,Sesame oil and its fractions,2238.0
202512,502,United States,151560,"Microbial fats and oils and their fractions,not chemically modified",202566.0
202512,502,United States,151590,Other fixed vegetable fats and oils and their fractions,38497.0
202512,502,United States,151610,Animal fats and oils and their fractions,1019.0
202512,502,United States,151620,Vegetable fats and oils and their fractions,268574.0
202512,502,United States,151790,"Other edible fats/oils/fractions of this chptr, excl.that of 15.16",1584833.0
202512,502,United States,151800,"Animal, vegetable or microbial fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading 15.16; inedible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, not elsewhere specified or included",416705.0
202512,502,United States,152110,Vegetable waxes,9926.0
202512,502,United States,152190,"Beeswax, other insect waxes and spermaceti",2237.0
202512,502,United States,160232,Meat or offal of fowls of the species Gallus domesticus,14534881.0
202512,502,United States,160249,"Other prepared or preserved meat and meat offal of swine, including mixtures",101109.0
202512,502,United States,160250,Of bovine animals,68033.0
202512,502,United States,160561,"Sea cucumbers, prepared or preserved",141198.0
202512,502,United States,170114,"Other cane sugar, not containing added flavouring or colouring matter",210.0
202512,502,United States,170199,"Cane or beet sugar and chemically pure sucrose, in solid form (excluding cane and beet sugar containing added flavouring or colouring and raw sugar)",280622.0
202512,502,United States,170211,"Lactose in solid form and lactose syrup, not containing added flavouring or colouring matter, containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter",8879668.0
202512,502,United States,170220,Maple sugar and maple syrup,9998.0
202512,502,United States,170230,"Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose",171327.0
202512,502,United States,170250,Chemically pure fructose,189961.0
202512,502,United States,170260,"Other fructose and fructose syrup, containing in the dry state more than 50% by weight of fructose, excluding invert sugar",29029.0
202512,502,United States,170290,Other sugars in solid form and sugar syrups not containing added flavouring or colouring matter,16823.0
202512,502,United States,170410,"Chewing gum, whether or not sugarcoated",1824.0
202512,502,United States,170490,"Other sugar confectionery, not containing cocoa",5030895.0
202512,502,United States,180500,"Cocoa powder, not containing added sugar or other sweetening matter",9433.0
202512,502,United States,180610,"Cocoa powder, containing added sugar or other sweetening matter",147.0
