Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202603,502,United States,10121,Purebred breeding horses,3082591.0
202603,502,United States,10619,Other mammals,246541.0
202603,502,United States,10649,Other insects,9646.0
202603,502,United States,10690,Other lives animals,5345.0
202603,502,United States,20230,Boneless,1723011.0
202603,502,United States,20322,"Hams, shoulders and cuts thereof, with bone in",4390134.0
202603,502,United States,20329,Other frozen meat of swine,85729.0
202603,502,United States,20629,"Other edible offal of bovine animals,frozen",1596245.0
202603,502,United States,20649,"Other edible offal of swine,frozen",43307065.0
202603,502,United States,20714,"Cuts and offal, frozen",559236.0
202603,502,United States,30119,Other ornamental fish,53258.0
202603,502,United States,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",1774758.0
202603,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",27488557.0
202603,502,United States,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",31955803.0
202603,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",4656012.0
202603,502,United States,30389,"Other fish ,frozen",1046340.0
202603,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",374200.0
202603,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",862.0
202603,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),472470.0
202603,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",986908.0
202603,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",508882.0
202603,502,United States,30611,"Frozen rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp)",343585.0
202603,502,United States,30614,Frozen crabs,41.0
202603,502,United States,30616,"Frozen cold-water shrimps and prawns (Pandalus spp, Crangon crangon)",75762.0
202603,502,United States,30631,"Rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp) , whether in shell or not, live, fresh or chilled",2736808.0
202603,502,United States,30632,"Lobsters (Homarus spp), whether in shell or not, live, fresh or chilled",8239768.0
202603,502,United States,30633,"Crabs , whether in shell or not, live, fresh or chilled",5348831.0
202603,502,United States,30635,"Coldwater shrimps and prawns (Pandalus spp, Crangon crangon), whether in shell or not, live, fresh or chilled",58961.0
202603,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",411320.0
202603,502,United States,30711,"Oysters, live, fresh, chilled",13812.0
202603,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",12264379.0
202603,502,United States,30791,"Other molluscs,live/fresh/chilled",6183900.0
202603,502,United States,40120,"Milk and cream of a fat content, by weight, exceeding 1% but not exceeding 6%",2388.0
202603,502,United States,40140,"Milk and cream of a fat content, by weight, exceeding 6% but not exceeding 10%",1627.0
202603,502,United States,40210,"Milk and cream in powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",157534.0
202603,502,United States,40320,Yogurt,20115.0
202603,502,United States,40390,"Buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",45740.0
202603,502,United States,40410,"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",22851732.0
202603,502,United States,40490,"Products consisting of natural milk constituents, whether or not sweetened, n.e.s.",989.0
202603,502,United States,40510,Butter,57919.0
202603,502,United States,40610,"Fresh (unripened or uncured) cheese, including whey cheese, and curd",254551.0
202603,502,United States,40620,"Grated or powdered cheese, of all kinds",1043532.0
202603,502,United States,40630,"Processed cheese, not grated or powdered",804992.0
202603,502,United States,40640,Blueveined cheese and other cheese containing veins produced by Penicillium roqueforti,61.0
202603,502,United States,40690,Other cheese,954285.0
202603,502,United States,50400,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",15964798.0
202603,502,United States,50510,Feathers of a kind used for stuffing; down,724422.0
202603,502,United States,50590,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers, whether or not with trimmed edges, not further worked than cleaned, disinfected or treated for preservation; powder and waste of feathers or parts of feathers (excluding feathers used for stuffing and down)",361450.0
202603,502,United States,51191,"Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead animals of Chapter 3",529764.0
202603,502,United States,51199,"Unkown Products of animal origin, n.e.s., dead animals, unfit for human consumption (excluding fish, crustaceans, molluscs or other aquatic invertebrates)",8516.0
202603,502,United States,60110,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant",208259.0
202603,502,United States,60210,Unrooted cuttings and slips,6206.0
202603,502,United States,60220,"Trees, shrubs and bushes, grafted or not, of kinds which bear edible fruit or nuts",156230.0
202603,502,United States,60290,Other live plant,107272.0
202603,502,United States,60420,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh",1012.0
202603,502,United States,71040,"Sweet corn,frozen.",335367.0
202603,502,United States,71290,"Dried other vegetables; mixtures of vegetables, whole, cut, sliced, broken or in powder, but not further prepared.",116.0
202603,502,United States,71310,"Dried peas (Pisum sativum), shelled, whether or not skinned or split.",1683297.0
202603,502,United States,71340,"Dried, shelled lentils",306712.0
202603,502,United States,80211,"In shell almonds, fresh or dried, whether or not shelled or peeled.",106083.0
202603,502,United States,80212,"Shelled almonds, fresh or dried, whether or not shelled or peeled.",580615.0
202603,502,United States,80231,In shell walnuts,154995.0
202603,502,United States,80251,In shell pistachios,369946.0
202603,502,United States,80299,"Other nuts, fresh or dried",1055199.0
202603,502,United States,80510,Fresh or dried oranges,2542249.0
202603,502,United States,80550,"Fresh or dried lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",41236.0
202603,502,United States,80620,Dried Grapes,575538.0
202603,502,United States,80810,Fresh Apples,1636739.0
202603,502,United States,81190,Other Frozen Fruit and nuts,467425.0
202603,502,United States,81320,Dried Prunes,340980.0
202603,502,United States,81330,Dried Apples,1185.0
202603,502,United States,90111,Coffee not roasted (not decaffeinated),3881.0
202603,502,United States,90121,Coffee roasted (Not decaffeinated ),676944.0
202603,502,United States,90122,Coffee roasted(Decaffeinated ),18948.0
202603,502,United States,90210,Green tea (not fermented) in immediate packings of a content not exceeding 3 kg,1794.0
202603,502,United States,90230,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",4163.0
202603,502,United States,100410,Oats seed for sowing.,84801.0
202603,502,United States,100590,Maize (corn) (excluding seed for sowing),90.0
202603,502,United States,100790,Grain sorghum (excluding seed for sowing),110725062.0
202603,502,United States,110290,"Cereal flours (excluding wheat, meslin and maize)",15721.0
202603,502,United States,110610,Of the dried leguminous vegetables of heading 07.13,46852.0
202603,502,United States,110630,Of the products of Chapter 8,21931.0
202603,502,United States,110812,Maize (corn) starch,96.0
202603,502,United States,110819,Other starches,1438.0
202603,502,United States,120190,Other Soya beans,898126011.0
202603,502,United States,120241,In shell groundnuts,7167022.0
202603,502,United States,120600,"Sunflower seeds, whether or not broken.",88630.0
202603,502,United States,120770,Melon seeds,27622.0
202603,502,United States,120923,Fescue seeds,2193436.0
202603,502,United States,120924,Kentucky blue grass (Poa pratensis L.) seeds,2101851.0
202603,502,United States,120925,"Rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds",810817.0
202603,502,United States,120929,"Seeds of forage plants for sowing (excluding of cereals and of sugar beet, alfalfa, clover Trifolium spp."", fescue, Kentucky blue grass ""Poa pratensis L."" and ryegrass ""Lolium multiflorum lam. and Lolium perenne L."")""",639116.0
202603,502,United States,120930,Seeds of herbaceous plants cultivated principally for their flowers,605.0
202603,502,United States,120991,Vegetable seeds,1638287.0
202603,502,United States,120999,"Seeds, fruits and spores, for sowing (excluding leguminous vegetables and sweetcorn, coffee, tea, maté and spices, cereals, oil seeds and oleaginous fruits, beets, forage plants, vegetable seeds, and seeds of herbaceous plants cultivated mainly for flowers or used primarily in perfumery, medicaments or for insecticidal, fungicidal or similar purposes)",1760195.0
202603,502,United States,121020,"Hop cones, ground, powdered or in the form of pellets; lupulin",1777454.0
202603,502,United States,121120,Ginseng roots,1408081.0
202603,502,United States,121190,"Other plants and parts of plants, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes",791.0
202603,502,United States,121490,"Other forage products, whether or not in the form of pellets",25667917.0
202603,502,United States,130120,Gum Arabic,45652.0
202603,502,United States,130190,"Lac; natural gums, resins, gum-resins, balsams and other natural oleoresins (excluding gum Arabic)",59042.0
202603,502,United States,130212,Extracts of liquorice (excluding that with a sucrose content by weight of ＞ 10% or in the form of confectionery),104.0
202603,502,United States,130219,"Mucilages and thickeners, derived from locust beans, locust bean seeds or guar seeds, whether or not modified",333955.0
202603,502,United States,130231,Agaragar,50847.0
202603,502,United States,130232,"Mucilages and thickeners, whether or not modified, derived from locust beans, locust bean seeds or guar seeds",344793.0
202603,502,United States,130239,"Other mucilages and thickeners, derived for vegetable products",710927.0
202603,502,United States,140490,Vegetable products not elsewhere specified or included,5124.0
202603,502,United States,150420,"Fats and oils and their fractions, of fish, other than liver oils",3086144.0
202603,502,United States,150600,"Other animal fats and oils and their fractions, whether or not refined, but not chemically modified.",489.0
202603,502,United States,150890,Other ground-nut oil and its fractions,43.0
202603,502,United States,150920,Extra virgin olive oil,1880.0
202603,502,United States,150930,"Virgin olive oil,with a free acidity(oleic acid)≤2.0 g/ 100 g",64.0
202603,502,United States,150940,Other virgin olive oils,549.0
202603,502,United States,150990,Other olive oil and its fractions,31.0
202603,502,United States,151211,Crude oil of sunflower-seed or safflower,51.0
202603,502,United States,151311,Crude coconut oil,1499.0
202603,502,United States,151319,Other coconut oil and its fractions,1233.0
202603,502,United States,151511,Crude linseed oil,247.0
202603,502,United States,151519,"Linseed oil and fractions thereof, whether or not refined, but not chemically modified (excluding crude)",464.0
202603,502,United States,151529,Other maize oil and its fractions,532.0
202603,502,United States,151530,Castor oil and its fractions,2597.0
202603,502,United States,151550,Sesame oil and its fractions,1538017.0
202603,502,United States,151560,"Microbial fats and oils and their fractions,not chemically modified",502940.0
202603,502,United States,151590,Other fixed vegetable fats and oils and their fractions,118579.0
202603,502,United States,151610,Animal fats and oils and their fractions,1588.0
202603,502,United States,151620,Vegetable fats and oils and their fractions,187055.0
202603,502,United States,151790,"Other edible fats/oils/fractions of this chptr, excl.that of 15.16",1370181.0
202603,502,United States,151800,"Animal, vegetable or microbial fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading 15.16; inedible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, not elsewhere specified or included",205232.0
202603,502,United States,152110,Vegetable waxes,70182.0
202603,502,United States,160232,Meat or offal of fowls of the species Gallus domesticus,18527571.0
202603,502,United States,160521,Shrimps and prawns not in airtight container,705.0
202603,502,United States,160529,Other prepared or preserved shrimps and prawns,182.0
202603,502,United States,170199,"Cane or beet sugar and chemically pure sucrose, in solid form (excluding cane and beet sugar containing added flavouring or colouring and raw sugar)",19327.0
202603,502,United States,170211,"Lactose in solid form and lactose syrup, not containing added flavouring or colouring matter, containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter",8214301.0
202603,502,United States,170219,"Lactose in solid form and lactose syrup, not containing added flavouring or colouring matter, containing by weight ＜ 99% lactose, expressed as anhydrous lactose, calculated on the dry matter",823.0
202603,502,United States,170220,Maple sugar and maple syrup,358.0
202603,502,United States,170230,"Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose",21973.0
202603,502,United States,170250,Chemically pure fructose,653335.0
202603,502,United States,170260,"Other fructose and fructose syrup, containing in the dry state more than 50% by weight of fructose, excluding invert sugar",1700.0
202603,502,United States,170290,Other sugars in solid form and sugar syrups not containing added flavouring or colouring matter,40581.0
202603,502,United States,170410,"Chewing gum, whether or not sugarcoated",4802.0
202603,502,United States,170490,"Other sugar confectionery, not containing cocoa",2895628.0
202603,502,United States,180500,"Cocoa powder, not containing added sugar or other sweetening matter",1239.0
202603,502,United States,180610,"Cocoa powder, containing added sugar or other sweetening matter",25924.0
202603,502,United States,180620,"Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, of a content exceeding 2 kg",3232489.0
202603,502,United States,180631,"Chocolate and other preparations containing cocoa, in blocks, slabs or bars of ≤ 2 kg, filled",25789.0
202603,502,United States,180632,"Chocolate and other preparations containing cocoa, in blocks, slabs or bars of ≤ 2 kg (excluding filled)",24874.0
202603,502,United States,180690,"Chocolate and other preparations containing cocoa, in containers or immediate packings of ≤ 2 kg (excluding in blocks, slabs or bars and cocoa powder)",1914763.0
202603,502,United States,190110,"Preparations suitable for infants or young children, put up for retail sale",917713.0
202603,502,United States,190120,Mixes and doughs for the preparation of bakers' wares of heading 19.05,65391.0
202603,502,United States,190190,"Other food prep. of flour(cocoa＜40%)/milk(cocoa＜5%), nes",21610.0
202603,502,United States,190219,"Uncooked pasta, not stuffed or otherwise prepared, not containing eggs",1093.0
202603,502,United States,190230,Other pasta,8295.0
202603,502,United States,190410,Prepared foods obtained by the swelling or roasting of cereals or cereal products,86776.0
202603,502,United States,190420,Prepared foods obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals,16936.0
202603,502,United States,190430,Bulgur wheat,130.0
202603,502,United States,190531,Sweet biscuits,15196.0
202603,502,United States,190532,Waffles and wafers,22652.0
202603,502,United States,190540,"Rusks, toasted bread and similar toasted products",14916.0
202603,502,United States,190590,"Bread, pastry, cakes, biscuits and other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products (excluding crispbread, gingerbread and the like, sweet biscuits, waffles, wafers not mentioned, rusks, toasted bread and similar toasted products)",290342.0
202603,502,United States,200110,"Cucumbers and gherkins, prepared or preserved by vinegar or acetic acid",1269.0
202603,502,United States,200410,"Potatoes, prepared or preserved otherwise than by vinegar or acetic acid, frozen",626815.0
202603,502,United States,200510,"Homogenised vegetables put up for retail sale as infant food or for dietetic purposes, in containers of ≤ 250 g",74.0
202603,502,United States,200520,"Potatoes, prepared or preserved otherwise than by vinegar or acetic acid (excluding frozen)",243671.0
202603,502,United States,200599,"Vegetables and mixtures of vegetables, prepared or preserved otherwise than by vinegar, non-frozen (excluding preserved by sugar, homogenised vegetables of subheading 2005.10, and tomatoes, mushrooms, truffles, potatoes, peas Pisum sativum"", beans ""Vigna, Phaseolus"", asparagus, olives, sweetcorn ""Zea Mays var. Saccharata"" and bamboo shoots, unmixed)""",22701.0
