Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202009,502,United States,10619,Other mammals,316952.0
202009,502,United States,10649,Other insects,6336.0
202009,502,United States,10690,Other lives animals,257.0
202009,502,United States,20120,Other cuts with bone in,105271.0
202009,502,United States,20130,Boneless,5095322.0
202009,502,United States,20220,Other cuts with bone in,1773583.0
202009,502,United States,20230,Boneless,15304525.0
202009,502,United States,20319,Other fresh or chilled meat of swine,35305.0
202009,502,United States,20322,"Hams, shoulders and cuts thereof, with bone in",53377998.0
202009,502,United States,20329,Other frozen meat of swine,61985575.0
202009,502,United States,20621,"Tongues of bovine animals,frozen",2060.0
202009,502,United States,20629,"Other edible offal of bovine animals,frozen",912018.0
202009,502,United States,20649,"Other edible offal of swine,frozen",43837648.0
202009,502,United States,20714,"Cuts and offal, frozen",74168293.0
202009,502,United States,20727,"Cuts and offal of turkeys , frozen",3287142.0
202009,502,United States,20745,"Other cuts and offal of ducks, frozen",57000.0
202009,502,United States,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",846712.0
202009,502,United States,30119,Other ornamental fish,55945.0
202009,502,United States,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",2542967.0
202009,502,United States,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",12043488.0
202009,502,United States,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",636832.0
202009,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",5950703.0
202009,502,United States,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",1510719.0
202009,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",748109.0
202009,502,United States,30389,"Other fish ,frozen",11856436.0
202009,502,United States,30391,"Livers, roes and milt,frozen",494226.0
202009,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",484226.0
202009,502,United States,30475,Frozen fillets of alaska Pollack (Theragra chalcogramma),653575.0
202009,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",1089066.0
202009,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",20821.0
202009,502,United States,30499,Frozen fish meat n.e.s. (excluding fillets),80464.0
202009,502,United States,30614,Frozen crabs,780753.0
