Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202107,502,United States,10619,Other mammals,302009.0
202107,502,United States,10649,Other insects,7097.0
202107,502,United States,10690,Other lives animals,1130.0
202107,502,United States,20120,Other cuts with bone in,524143.0
202107,502,United States,20130,Boneless,13271903.0
202107,502,United States,20220,Other cuts with bone in,10292476.0
202107,502,United States,20230,Boneless,96443707.0
202107,502,United States,20322,"Hams, shoulders and cuts thereof, with bone in",55520655.0
202107,502,United States,20329,Other frozen meat of swine,46722446.0
202107,502,United States,20610,"Of bovine animals, fresh or chilled",2707.0
202107,502,United States,20621,"Tongues of bovine animals,frozen",222689.0
202107,502,United States,20622,"Livers of bovine animals,frozen",2959.0
202107,502,United States,20629,"Other edible offal of bovine animals,frozen",1643955.0
202107,502,United States,20649,"Other edible offal of swine,frozen",75079313.0
202107,502,United States,20714,"Cuts and offal, frozen",122386635.0
202107,502,United States,20727,"Cuts and offal of turkeys , frozen",1295294.0
202107,502,United States,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",2711528.0
202107,502,United States,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",298693.0
202107,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",18735759.0
202107,502,United States,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",9219890.0
202107,502,United States,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",11664076.0
202107,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",1659413.0
202107,502,United States,30389,"Other fish ,frozen",6829011.0
202107,502,United States,30391,"Livers, roes and milt,frozen",1480542.0
202107,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",111210.0
202107,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",111379.0
202107,502,United States,30475,Frozen fillets of alaska Pollack (Theragra chalcogramma),868931.0
202107,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",1303033.0
202107,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",363709.0
202107,502,United States,30520,"Livers, roes and milt of fish, dried, smoked, salted or in brine",23011.0
202107,502,United States,30614,Frozen crabs,661551.0
202107,502,United States,30632,"Lobsters (Homarus spp), whether in shell or not, live, fresh or chilled",10103837.0
202107,502,United States,30633,"Crabs , whether in shell or not, live, fresh or chilled",904229.0
202107,502,United States,30635,"Coldwater shrimps and prawns (Pandalus spp, Crangon crangon), whether in shell or not, live, fresh or chilled",34527.0
202107,502,United States,30711,"Oysters, live, fresh, chilled",23771.0
202107,502,United States,30722,"Frozen scallops, incl. queen scallops, of the genera Pecten, Chlamys or Placopecten, even in shell",91355.0
202107,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",16185856.0
202107,502,United States,30791,"Live, fresh or chilled molluscs, fit for human consumption, even in shell (excluding oysters, scallops of the genera Pecten, Chlamys or Placopecten, mussels Mytilus spp., Perna spp."", cuttle fish ""Sepia officinalis, Rossia macrosoma, Sepiola spp."", squid ""Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp."", octopus ""Octopus spp."", snails other than sea snails, clams, cockles and ark shells and abalone); fresh or chilled flours, meals and pellets of molluscs, fit for human consumption""",9122717.0
202107,502,United States,40210,"Milk and cream in powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",19906460.0
202107,502,United States,40221,"Not containing added sugar or other sweetening matter, of a fat content, by weight, more than 1.5%",2339774.0
202107,502,United States,40229,"Milk and cream in solid forms, of a fat content by weight, more than 1,5%, sweetened",17272.0
202107,502,United States,40299,"Milk and cream, concentrated and sweetened (excluding in solid forms)",3454.0
202107,502,United States,40390,"Buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa (excluding yogurt)",123357.0
202107,502,United States,40410,"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",31599221.0
202107,502,United States,40590,"Fats and oils derived from milk, and dehydrated butter and ghee (excluding natural butter, recombined butter and whey butter)",1415150.0
202107,502,United States,40610,"Fresh (unripened or uncured) cheese, including whey cheese, and curd",78551.0
202107,502,United States,40620,"Grated or powdered cheese, of all kinds",538869.0
202107,502,United States,40630,"Processed cheese, not grated or powdered",353531.0
202107,502,United States,40640,Blueveined cheese and other cheese containing veins produced by Penicillium roqueforti,14.0
202107,502,United States,40690,Other cheese,1762705.0
202107,502,United States,40900,atural honey,5696.0
202107,502,United States,41000,"dible products of animal origin, not elsewhere specified or included",658.0
202107,502,United States,50400,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",26106159.0
202107,502,United States,50510,Feathers of a kind used for stuffing; down,332479.0
