Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202310,502,United States,10310,Purebred breeding swine,3104200.0
202310,502,United States,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",2707734.0
202310,502,United States,10619,Other mammals,210549.0
202310,502,United States,10649,Other insects,19872.0
202310,502,United States,10690,Other lives animals,6454.0
202310,502,United States,20120,Other cuts with bone in,284543.0
202310,502,United States,20130,Boneless,16146254.0
202310,502,United States,20220,Other cuts with bone in,12187589.0
202310,502,United States,20230,Boneless,69973221.0
202310,502,United States,20322,"Hams, shoulders and cuts thereof, with bone in",6716796.0
202310,502,United States,20329,Other frozen meat of swine,3687055.0
202310,502,United States,20621,"Tongues of bovine animals,frozen",34235.0
202310,502,United States,20629,"Other edible offal of bovine animals,frozen",3058115.0
202310,502,United States,20649,"Other edible offal of swine,frozen",46993012.0
202310,502,United States,20714,"Cuts and offal, frozen",49127751.0
202310,502,United States,21019,Other,147958.0
202310,502,United States,30119,Other ornamental fish,231145.0
202310,502,United States,30235,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis),fresh or chilled",33595.0
202310,502,United States,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",2049232.0
202310,502,United States,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",19303316.0
202310,502,United States,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",1449436.0
202310,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",13557620.0
202310,502,United States,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",2714350.0
202310,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",1985570.0
202310,502,United States,30389,"Other fish ,frozen",14111960.0
202310,502,United States,30391,"Livers, roes and milt,frozen",463566.0
202310,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",688893.0
202310,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),232443.0
202310,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",3678729.0
202310,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",90173.0
202310,502,United States,30520,"Livers, roes and milt of fish, dried, smoked, salted or in brine",6589.0
202310,502,United States,30631,"Rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp) , whether in shell or not, live, fresh or chilled",12739719.0
202310,502,United States,30632,"Lobsters (Homarus spp), whether in shell or not, live, fresh or chilled",19610540.0
202310,502,United States,30633,"Crabs , whether in shell or not, live, fresh or chilled",1949707.0
202310,502,United States,30635,"Coldwater shrimps and prawns (Pandalus spp, Crangon crangon), whether in shell or not, live, fresh or chilled",22107.0
202310,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",208524.0
202310,502,United States,30711,"Oysters, live, fresh, chilled",19066.0
202310,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",769695.0
202310,502,United States,30791,"Other molluscs,live/fresh/chilled",9717967.0
202310,502,United States,30821,"Live, fresh or chilled, sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus)",50842.0
202310,502,United States,40120,"Milk and cream of a fat content, by weight, exceeding 1% but not exceeding 6%",1660.0
202310,502,United States,40140,"Milk and cream of a fat content, by weight, exceeding 6% but not exceeding 10%",1290.0
202310,502,United States,40150,"Milk and cream of a fat content, by weight, exceeding 10%",2896.0
202310,502,United States,40210,"Milk and cream in powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",5000358.0
202310,502,United States,40221,"Not containing added sugar or other sweetening matter, of a fat content, by weight, more than 1.5%",962.0
202310,502,United States,40229,"Milk and cream in solid forms, of a fat content by weight, more than 1,5%, sweetened",345.0
202310,502,United States,40320,Yogurt,13320.0
202310,502,United States,40390,"Buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",79009.0
202310,502,United States,40410,"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",18478626.0
202310,502,United States,40490,"Products consisting of natural milk constituents, whether or not sweetened, n.e.s.",1022.0
202310,502,United States,40510,Butter,117.0
202310,502,United States,40610,"Fresh (unripened or uncured) cheese, including whey cheese, and curd",9419.0
202310,502,United States,40620,"Grated or powdered cheese, of all kinds",7895388.0
202310,502,United States,40630,"Processed cheese, not grated or powdered",396985.0
202310,502,United States,40640,Blueveined cheese and other cheese containing veins produced by Penicillium roqueforti,62.0
202310,502,United States,40690,Other cheese,1655271.0
202310,502,United States,40899,"Other birds'eggs, not in shell, fresh, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not sweetened (excluding dried)",16365.0
202310,502,United States,50400,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",24829981.0
202310,502,United States,50510,Feathers of a kind used for stuffing; down,338949.0
202310,502,United States,50590,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers, whether or not with trimmed edges, not further worked than cleaned, disinfected or treated for preservation; powder and waste of feathers or parts of feathers (excluding feathers used for stuffing and down)",30315.0
202310,502,United States,50790,"Tortoiseshell, whalebone, Otherhorns, antlers, hooves, nails, claws and beaks, other powder and waste there of",568031.0
202310,502,United States,51110,Bovine semen,5664047.0
202310,502,United States,51191,"Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead animals of Chapter 3",339971.0
202310,502,United States,51199,"Unkown Products of animal origin, n.e.s., dead animals, unfit for human consumption (excluding fish, crustaceans, molluscs or other aquatic invertebrates)",1146385.0
202310,502,United States,60110,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant",52116.0
202310,502,United States,60220,"Trees, shrubs and bushes, grafted or not, of kinds which bear edible fruit or nuts",528.0
202310,502,United States,60290,Other live plant,191743.0
202310,502,United States,60420,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh",2157.0
202310,502,United States,71040,"Sweet corn,frozen.",202444.0
202310,502,United States,71310,"Dried peas (Pisum sativum), shelled, whether or not skinned or split.",14023012.0
202310,502,United States,71333,"Dried kidney beans, including white pea beans (Phaseolus vulgaris), shelled, whether or not skinned or split.",189093.0
202310,502,United States,71340,"Dried, shelled lentils",1287169.0
202310,502,United States,80211,"In shell almonds, fresh or dried, whether or not shelled or peeled.",7025195.0
202310,502,United States,80212,"Shelled almonds, fresh or dried, whether or not shelled or peeled.",7474398.0
202310,502,United States,80221,In shell hazelnuts or filberts (Corylus spp.),2607551.0
202310,502,United States,80251,In shell pistachios,19261999.0
202310,502,United States,80252,Shelled pistachios,177964.0
202310,502,United States,80261,In shell macadamia nuts,505392.0
202310,502,United States,80299,"Other nuts, fresh or dried",791515.0
202310,502,United States,80610,Fresh Grapes,23139.0
202310,502,United States,80620,Dried Grapes,735284.0
202310,502,United States,80810,Fresh Apples,759154.0
202310,502,United States,80929,Other Fresh cherries,232055.0
202310,502,United States,80940,Fresh Plums and sloes,1671983.0
202310,502,United States,81190,Other Frozen Fruit and nuts,26489.0
202310,502,United States,81320,Dried Prunes,310906.0
202310,502,United States,81340,Other Dried fruit,30325.0
202310,502,United States,81350,Mixtures of nuts or dried fruits of this Chapter,498.0
202310,502,United States,90111,Coffee not roasted (not decaffeinated),15864.0
202310,502,United States,90121,Coffee roasted (Not decaffeinated ),1536625.0
202310,502,United States,90122,Coffee roasted(Decaffeinated ),704.0
202310,502,United States,90190,Coffee husks and skins; coffee substitutes containing coffee in any proportion,89.0
202310,502,United States,90210,Green tea (not fermented) in immediate packings of a content not exceeding 3 kg,442.0
202310,502,United States,90220,Other green tea (not fermented) in packings＞3kg,31.0
202310,502,United States,90230,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",910.0
202310,502,United States,90240,"Black tea (fermented) and partly fermented tea, in packings exceeding 3 kg",141.0
202310,502,United States,90411,Neither crushed nor ground,4185.0
202310,502,United States,90412,Crushed or ground,4095.0
202310,502,United States,90422,Crushed or ground,39609.0
202310,502,United States,91099,Other spices,9170.0
202310,502,United States,100119,Durum wheat( excluding seed for sowing),24805462.0
202310,502,United States,100199,"Wheat and meslin (excluding seed for sowing, and durum wheat)",24753610.0
202310,502,United States,100410,Oats seed for sowing.,422.0
202310,502,United States,100590,Maize (corn) (excluding seed for sowing),49475544.0
202310,502,United States,100790,Grain sorghum (excluding seed for sowing),112725657.0
202310,502,United States,100890,Other cereals,21863.0
202310,502,United States,110100,Wheat or meslin flour.,55865.0
202310,502,United States,110290,"Cereal flours (excluding wheat, meslin and maize)",1323.0
202310,502,United States,110422,"Hulled, pearled, sliced, kibbled or otherwise worked oat grains (excluding rolled, flaked, pellets and flour)",3672.0
202310,502,United States,110510,"Flour, meal and powder",318468.0
202310,502,United States,110610,Of the dried leguminous vegetables of heading 07.13,199140.0
202310,502,United States,110630,Of the products of Chapter 8,83500.0
202310,502,United States,110812,Maize (corn) starch,102080.0
202310,502,United States,120190,Other Soya beans,135571522.0
202310,502,United States,120241,In shell groundnuts,5199007.0
202310,502,United States,120242,"Shelled groundnuts, whether or not broken",280840.0
202310,502,United States,120600,"Sunflower seeds, whether or not broken.",420626.0
202310,502,United States,120729,Other cotton seeds,3262769.0
202310,502,United States,120923,Fescue seeds,2319991.0
202310,502,United States,120924,Kentucky blue grass (Poa pratensis L.) seeds,1872534.0
202310,502,United States,120925,"Rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds",5058781.0
202310,502,United States,120930,Seeds of herbaceous plants cultivated principally for their flowers,56824.0
202310,502,United States,120991,Vegetable seeds,2788813.0
202310,502,United States,120999,"Seeds, fruits and spores, for sowing (excluding leguminous vegetables and sweetcorn, coffee, tea, maté and spices, cereals, oil seeds and oleaginous fruits, beets, forage plants, vegetable seeds, and seeds of herbaceous plants cultivated mainly for flowers or used primarily in perfumery, medicaments or for insecticidal, fungicidal or similar purposes)",489710.0
202310,502,United States,121020,"Hop cones, ground, powdered or in the form of pellets; lupulin",318768.0
202310,502,United States,121120,Ginseng roots,454115.0
202310,502,United States,121190,"Other plants and parts of plants, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes",163904.0
202310,502,United States,121490,"Other forage products, whether or not in the form of pellets",33097475.0
202310,502,United States,130120,Gum Arabic,218107.0
