Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202305,502,United States,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",936170.0
202305,502,United States,10619,Other mammals,297121.0
202305,502,United States,10649,Other insects,22599.0
202305,502,United States,10690,Other lives animals,2182.0
202305,502,United States,20120,Other cuts with bone in,506164.0
202305,502,United States,20130,Boneless,24549089.0
202305,502,United States,20220,Other cuts with bone in,21729420.0
202305,502,United States,20230,Boneless,102891726.0
202305,502,United States,20322,"Hams, shoulders and cuts thereof, with bone in",11895217.0
202305,502,United States,20329,Other frozen meat of swine,10659542.0
202305,502,United States,20621,"Tongues of bovine animals,frozen",1154557.0
202305,502,United States,20622,"Livers of bovine animals,frozen",1262.0
202305,502,United States,20629,"Other edible offal of bovine animals,frozen",3598073.0
202305,502,United States,20649,"Other edible offal of swine,frozen",79298835.0
202305,502,United States,20714,"Cuts and offal, frozen",85063352.0
202305,502,United States,21019,Other,22134.0
202305,502,United States,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",523177.0
202305,502,United States,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",2932798.0
202305,502,United States,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",1824.0
202305,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",19491614.0
202305,502,United States,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",9688221.0
202305,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",5167190.0
202305,502,United States,30389,"Other fish ,frozen",3581134.0
202305,502,United States,30391,"Livers, roes and milt,frozen",910490.0
202305,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),778113.0
202305,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",2017659.0
202305,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",816381.0
202305,502,United States,30614,Frozen crabs,194929.0
202305,502,United States,30631,"Rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp) , whether in shell or not, live, fresh or chilled",21495.0
202305,502,United States,30632,"Lobsters (Homarus spp), whether in shell or not, live, fresh or chilled",6798045.0
202305,502,United States,30633,"Crabs , whether in shell or not, live, fresh or chilled",10361753.0
202305,502,United States,30635,"Coldwater shrimps and prawns (Pandalus spp, Crangon crangon), whether in shell or not, live, fresh or chilled",80298.0
202305,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",434779.0
202305,502,United States,30711,"Oysters, live, fresh, chilled",29674.0
202305,502,United States,30722,Frozen scallops and other molluscs of the family Pectinidae,56570.0
202305,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",6768477.0
202305,502,United States,30784,Frozen stromboid conchs (Strombus spp.),385393.0
202305,502,United States,30791,"Other molluscs,live/fresh/chilled",10041498.0
202305,502,United States,30819,"Smoked, dried, salted or in brine, sea cucumbers (Stichopus japonicus, Holothurioidea)",42973.0
202305,502,United States,40120,"Milk and cream of a fat content, by weight, exceeding 1% but not exceeding 6%",35986.0
202305,502,United States,40140,"Milk and cream of a fat content, by weight, exceeding 6% but not exceeding 10%",757.0
202305,502,United States,40210,"Milk and cream in powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",7573457.0
202305,502,United States,40221,"Not containing added sugar or other sweetening matter, of a fat content, by weight, more than 1.5%",26931.0
202305,502,United States,40229,"Milk and cream in solid forms, of a fat content by weight, more than 1,5%, sweetened",227947.0
202305,502,United States,40291,"Milk and cream, concentrated but unsweetened (excluding in solid forms)",1557.0
202305,502,United States,40320,Yogurt,15515.0
