Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202401,502,United States,10310,Purebred breeding swine,2453400.0
202401,502,United States,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",1622729.0
202401,502,United States,10619,Other mammals,309900.0
202401,502,United States,10649,Other insects,259.0
202401,502,United States,10690,Other lives animals,40.0
202401,502,United States,20120,Other cuts with bone in,669304.0
202401,502,United States,20130,Boneless,29025338.0
202401,502,United States,20220,Other cuts with bone in,7549725.0
202401,502,United States,20230,Boneless,71572178.0
202401,502,United States,20322,"Hams, shoulders and cuts thereof, with bone in",9320512.0
202401,502,United States,20329,Other frozen meat of swine,1217424.0
202401,502,United States,20621,"Tongues of bovine animals,frozen",673458.0
202401,502,United States,20629,"Other edible offal of bovine animals,frozen",3886258.0
202401,502,United States,20649,"Other edible offal of swine,frozen",58058274.0
202401,502,United States,20714,"Cuts and offal, frozen",24754022.0
202401,502,United States,21019,Other meat of swine,6557.0
202401,502,United States,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",1656026.0
202401,502,United States,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",5228509.0
202401,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",5515792.0
202401,502,United States,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",3233431.0
202401,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",3045891.0
202401,502,United States,30389,"Other fish ,frozen",4691491.0
202401,502,United States,30391,"Livers, roes and milt,frozen",1611375.0
202401,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",66025.0
202401,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),1504795.0
202401,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",1818002.0
202401,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",108191.0
202401,502,United States,30520,"Livers, roes and milt of fish, dried, smoked, salted or in brine",134324.0
202401,502,United States,30631,"Rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp) , whether in shell or not, live, fresh or chilled",13113126.0
202401,502,United States,30632,"Lobsters (Homarus spp), whether in shell or not, live, fresh or chilled",21866439.0
202401,502,United States,30633,"Crabs , whether in shell or not, live, fresh or chilled",14522301.0
202401,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",2603206.0
202401,502,United States,30711,"Oysters, live, fresh, chilled",13493.0
202401,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",18103104.0
202401,502,United States,30791,"Other molluscs,live/fresh/chilled",11825302.0
202401,502,United States,30812,"Frozen sea cucumbers (Stichopus japonicus, Holothuroidea)",368463.0
202401,502,United States,40120,"Milk and cream of a fat content, by weight, exceeding 1% but not exceeding 6%",114.0
202401,502,United States,40140,"Milk and cream of a fat content, by weight, exceeding 6% but not exceeding 10%",1359.0
202401,502,United States,40210,"Milk and cream in powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",1780745.0
202401,502,United States,40221,"Not containing added sugar or other sweetening matter, of a fat content, by weight, more than 1.5%",11877.0
202401,502,United States,40229,"Milk and cream in solid forms, of a fat content by weight, more than 1,5%, sweetened",8224.0
202401,502,United States,40291,"Milk and cream, concentrated but unsweetened (excluding in solid forms)",395.0
202401,502,United States,40390,"Buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",95654.0
202401,502,United States,40410,"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",15612619.0
202401,502,United States,40490,"Products consisting of natural milk constituents, whether or not sweetened, n.e.s.",299.0
202401,502,United States,40610,"Fresh (unripened or uncured) cheese, including whey cheese, and curd",63396.0
202401,502,United States,40620,"Grated or powdered cheese, of all kinds",4072100.0
202401,502,United States,40630,"Processed cheese, not grated or powdered",596210.0
202401,502,United States,40690,Other cheese,3430907.0
202401,502,United States,50400,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",25534517.0
202401,502,United States,50510,Feathers of a kind used for stuffing; down,1104975.0
202401,502,United States,50590,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers, whether or not with trimmed edges, not further worked than cleaned, disinfected or treated for preservation; powder and waste of feathers or parts of feathers (excluding feathers used for stuffing and down)",292468.0
202401,502,United States,50790,"Tortoiseshell, whalebone, Otherhorns, antlers, hooves, nails, claws and beaks, other powder and waste there of",410411.0
202401,502,United States,50800,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",15912.0
202401,502,United States,51110,Bovine semen,4442751.0
202401,502,United States,51191,"Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead animals of Chapter 3",819752.0
202401,502,United States,51199,"Unkown Products of animal origin, n.e.s., dead animals, unfit for human consumption (excluding fish, crustaceans, molluscs or other aquatic invertebrates)",445458.0
202401,502,United States,60290,Other live plant,466684.0
202401,502,United States,60319,"Fresh cut flowers and buds, of a kind suitable for bouquets or for ornamental purposes",148.0
202401,502,United States,60420,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh",1324.0
202401,502,United States,60490,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, dried, dyed, bleached, impregnated or otherwise prepared",1715.0
202401,502,United States,71040,"Sweet corn,frozen.",560846.0
202401,502,United States,71090,"Mixtures of vegetables,frozen.",265878.0
202401,502,United States,71310,"Dried peas (Pisum sativum), shelled, whether or not skinned or split.",2163416.0
202401,502,United States,71333,"Dried kidney beans, including white pea beans (Phaseolus vulgaris), shelled, whether or not skinned or split.",155570.0
202401,502,United States,71340,"Dried, shelled lentils",575342.0
202401,502,United States,80111,Desiccated coconuts,1528.0
202401,502,United States,80211,"In shell almonds, fresh or dried, whether or not shelled or peeled.",19969449.0
202401,502,United States,80212,"Shelled almonds, fresh or dried, whether or not shelled or peeled.",6986864.0
202401,502,United States,80221,In shell hazelnuts or filberts (Corylus spp.),1124057.0
202401,502,United States,80251,In shell pistachios,128394120.0
202401,502,United States,80252,Shelled pistachios,1142021.0
