Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202403,502,United States,10310,Purebred breeding swine,2727490.0
202403,502,United States,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",5888388.0
202403,502,United States,10619,Other mammals,225723.0
202403,502,United States,10649,Other insects,11540.0
202403,502,United States,10690,Other lives animals,2087.0
202403,502,United States,20120,Other cuts with bone in,195347.0
202403,502,United States,20130,Boneless,23229460.0
202403,502,United States,20220,Other cuts with bone in,6801260.0
202403,502,United States,20230,Boneless,90049996.0
202403,502,United States,20322,"Hams, shoulders and cuts thereof, with bone in",11608563.0
202403,502,United States,20329,Other frozen meat of swine,600930.0
202403,502,United States,20610,"Of bovine animals, fresh or chilled",8571.0
202403,502,United States,20621,"Tongues of bovine animals,frozen",258416.0
202403,502,United States,20622,"Livers of bovine animals,frozen",157.0
202403,502,United States,20629,"Other edible offal of bovine animals,frozen",5020716.0
202403,502,United States,20649,"Other edible offal of swine,frozen",59677762.0
202403,502,United States,20714,"Cuts and offal, frozen",36671609.0
202403,502,United States,30119,Other ornamental fish,194464.0
202403,502,United States,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",730381.0
202403,502,United States,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",7136909.0
202403,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",16240721.0
202403,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",11660.0
202403,502,United States,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",10260605.0
202403,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",3797322.0
202403,502,United States,30389,"Other fish ,frozen",895087.0
202403,502,United States,30391,"Livers, roes and milt,frozen",37890.0
202403,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",132051.0
202403,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",133148.0
202403,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",530371.0
202403,502,United States,30614,Frozen crabs,235070.0
202403,502,United States,30631,"Rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp) , whether in shell or not, live, fresh or chilled",5981792.0
202403,502,United States,30632,"Lobsters (Homarus spp), whether in shell or not, live, fresh or chilled",6291909.0
202403,502,United States,30633,"Crabs , whether in shell or not, live, fresh or chilled",15494869.0
202403,502,United States,30635,"Coldwater shrimps and prawns (Pandalus spp, Crangon crangon), whether in shell or not, live, fresh or chilled",80114.0
202403,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",351526.0
202403,502,United States,30711,"Oysters, live, fresh, chilled",8867.0
202403,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",8830872.0
202403,502,United States,30791,"Other molluscs,live/fresh/chilled",8420127.0
202403,502,United States,40120,"Milk and cream of a fat content, by weight, exceeding 1% but not exceeding 6%",761.0
202403,502,United States,40140,"Milk and cream of a fat content, by weight, exceeding 6% but not exceeding 10%",2882.0
202403,502,United States,40150,"Milk and cream of a fat content, by weight, exceeding 10%",23269.0
202403,502,United States,40210,"Milk and cream in powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",1287509.0
202403,502,United States,40221,"Not containing added sugar or other sweetening matter, of a fat content, by weight, more than 1.5%",2703.0
202403,502,United States,40229,"Milk and cream in solid forms, of a fat content by weight, more than 1,5%, sweetened",11704.0
