Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202202,502,United States,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",1755074.0
202202,502,United States,10619,Other mammals,264237.0
202202,502,United States,10649,Other insects,4263.0
202202,502,United States,20120,Other cuts with bone in,997608.0
202202,502,United States,20130,Boneless,31284294.0
202202,502,United States,20220,Other cuts with bone in,12412343.0
202202,502,United States,20230,Boneless,74964897.0
202202,502,United States,20322,"Hams, shoulders and cuts thereof, with bone in",16783284.0
202202,502,United States,20329,Other frozen meat of swine,9762250.0
202202,502,United States,20610,"Of bovine animals, fresh or chilled",4172.0
202202,502,United States,20621,"Tongues of bovine animals,frozen",403948.0
202202,502,United States,20629,"Other edible offal of bovine animals,frozen",3610582.0
202202,502,United States,20649,"Other edible offal of swine,frozen",59326118.0
202202,502,United States,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",173.0
202202,502,United States,20714,"Cuts and offal, frozen",76010887.0
202202,502,United States,20727,"Cuts and offal of turkeys , frozen",1194167.0
202202,502,United States,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",519.0
202202,502,United States,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",155843.0
202202,502,United States,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",7515861.0
202202,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",2816965.0
202202,502,United States,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",1086723.0
202202,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",779975.0
202202,502,United States,30389,"Other fish ,frozen",2956011.0
202202,502,United States,30391,"Livers, roes and milt,frozen",92300.0
202202,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),316109.0
202202,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",59546.0
202202,502,United States,30611,"Frozen rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp)",645030.0
202202,502,United States,30631,"Rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp) , whether in shell or not, live, fresh or chilled",7238803.0
202202,502,United States,30632,"Lobsters (Homarus spp), whether in shell or not, live, fresh or chilled",7542055.0
202202,502,United States,30633,"Crabs , whether in shell or not, live, fresh or chilled",10047665.0
202202,502,United States,30635,"Coldwater shrimps and prawns (Pandalus spp, Crangon crangon), whether in shell or not, live, fresh or chilled",17452.0
202202,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",367663.0
