Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202108,502,United States,106,Other live animals,617054.0
202108,502,United States,208,"Other meat and edible meat offal, fresh, chilled or frozen",1037967.0
202108,502,United States,301,Live fish,163685.0
202108,502,United States,302,"Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304",164935.0
202108,502,United States,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",35260659.0
202108,502,United States,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",388365885.0
202108,502,United States,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",11537836.0
202108,502,United States,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption",17217689.0
202108,502,United States,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption",168101825.0
202108,502,United States,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process; flours, meals and pellets of aquatic invertebrates other than crustaceans and molluscs, fit for human consumption",3260151.0
202108,502,United States,403,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweeteningmatter or flavoured or containing added fruit, nuts or cocoa",596929.0
202108,502,United States,404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",48092.0
202108,502,United States,407,"Birds' eggs, in shell, fresh, preserved or cooked",1468269.0
202108,502,United States,408,"Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",2478016.0
202108,502,United States,410,"dible products of animal origin, not elsewhere specified or included",1020862.0
202108,502,United States,502,"Pigs', hogs' or boars' bristles and hair; badger hair and other brush making hair; waste of such bristles or hair",3394586.0
202108,502,United States,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",37264951.0
202108,502,United States,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",39559649.0
202108,502,United States,508,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",889608.0
202108,502,United States,510,"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other animal products used in the preparation of pharmaceutical products, fresh, chilled, frozen or otherwise provisionally preserved",38252.0
202108,502,United States,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",29871077.0
202108,502,United States,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",29845247.0
202108,502,United States,603,"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared.",893937.0
202108,502,United States,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",5993172.0
202108,502,United States,703,"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled.",29205522.0
202108,502,United States,704,"Cabbages, cauliflowers, kohlrabi, kale and similar edible brassicas, fresh or chilled.",7002.0
202108,502,United States,705,"Lettuce (Lactuca sativa) and chicory (Cichorium spp.), fresh or chilled.",972.0
202108,502,United States,706,"Carrots, turnips, salad beetroot, salsify, celeriac, radishes and similar edible roots, fresh or chilled.",7157.0
202108,502,United States,708,"Leguminous vegetables, shelled or unshelled, fresh or chilled.",933.0
202108,502,United States,709,"Other vegetables, fresh or chilled.",10099380.0
202108,502,United States,710,"Vegetables (uncooked or cooked by steaming or boiling in water),frozen.",36573960.0
202108,502,United States,711,"Vegetables provisionally preserved (for example, by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption.",1630977.0
202108,502,United States,712,"Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared.",183258685.0
202108,502,United States,713,"Dried leguminous vegetables, shelled, whether or not skinned or split.",10045831.0
202108,502,United States,714,"Manioc, arrowroot, salep, Jerusalem artichokes, sweet potatoes and similar roots and tubers with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets; sago pith.",3915396.0
202108,502,United States,802,"Other nuts, fresh or dried, whether or not shelled or peeled.",80316936.0
202108,502,United States,803,"Bananas, including plantains, fresh or dried.",56203.0
202108,502,United States,804,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried.",1427980.0
202108,502,United States,805,"Citrus fruit, fresh or dried.",91560.0
202108,502,United States,808,"Apples, pears and quinces, fresh.",10304546.0
202108,502,United States,810,Other fresh fruits,11700674.0
202108,502,United States,811,"Fruit and nuts, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter.",2632055.0
202108,502,United States,812,"Fruit and nuts, provisionally preserved (for example, by sulphurdioxide gas, in brine, in sulphur water or in other preservativesolutions), but unsuitable in that state for immediateconsumption.",37087.0
202108,502,United States,813,"Fruit, dried, other than that of headings 08.01 to 08.06; mixtures of nuts or dried fruits of this Chapter.",55586815.0
202108,502,United States,814,"Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",585235.0
202108,502,United States,901,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion.",3440890.0
202108,502,United States,902,"Tea, whether or not flavoured.",51896552.0
202108,502,United States,904,Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the genus Pimenta.,25736247.0
202108,502,United States,906,Cinnamon and cinnamontree flowers.,520833.0
202108,502,United States,907,"loves (whole fruit, cloves and stems).",9749.0
202108,502,United States,909,"Seeds of anise, badian, fennel, coriander, cumin or caraway; juniper berries.",5267397.0
202108,502,United States,910,"Ginger, saffron, turmeric (curcuma), thyme, bay leaves, curry and other spices.",24342952.0
202108,502,United States,1004,Oats,11091.0
202108,502,United States,1006,Rice.,530916.0
202108,502,United States,1007,Grain sorghum.,21895.0
202108,502,United States,1008,"Buckwheat, millet and canary seeds; other cereals.",632033.0
202108,502,United States,1101,Wheat or meslin flour.,528828.0
202108,502,United States,1102,Cereal flours other than of wheat or meslin.,52109.0
202108,502,United States,1103,"Cereal groats, meal and pellets.",12683.0
202108,502,United States,1104,"Cereal grains otherwise worked (for example, hulled, rolled, flaked, pearled, sliced or kibbled), except rice of heading 10.06; germ of cereals, whole, rolled, flaked or ground.",1229140.0
202108,502,United States,1106,"Flour, meal and powder of the dried leguminous vegetables of heading 07.13, of sago or of roots or tubers of heading 07.14 or of the products of Chapter 8.",1104151.0
202108,502,United States,1107,"Malt, whether or not roasted.",22041.0
202108,502,United States,1108,tarches; inulin.,5170761.0
202108,502,United States,1109,"Wheat gluten, whether or not dried.",2765688.0
202108,502,United States,1201,"Soya beans, whether or not broken.",842478.0
202108,502,United States,1206,"Sunflower seeds, whether or not broken.",508372.0
202108,502,United States,1207,"Other oil seeds and oleaginous fruits, whether or not broken.",762019.0
202108,502,United States,1208,"Flours and meals of oil seeds or oleaginous fruits, other than those of mustard.",2755.0
202108,502,United States,1209,"Seeds, fruit and spores, of a kind used for sowing.",9864833.0
202108,502,United States,1211,"lants and parts of plants (including seeds and fruits), of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered.",13643898.0
202108,502,United States,1212,"Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones and kernels and other vegetable products (including unroasted chicory roots of the variety Cichorium intybus sativum) of a kind used primarily for human consumption, not elsewhere specified or included.",53409380.0
202108,502,United States,1301,"Lac; natural gums, resins, gumresins and oleoresins (for example, balsams).",941931.0
202108,502,United States,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agaragar and other mucilages and thickeners, whether or not modified, derived from vegetable products.",183519057.0
202108,502,United States,1401,"Vegetable materials of a kind used primarily for plaiting (for example, bamboos, rattans, reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw, and lime bark).",6247216.0
202108,502,United States,1404,Vegetable products not elsewhere specified or included.,1583746.0
202108,502,United States,1504,"ats and oils and their fractions, of fish or marine mammals, whether or not refined, but not chemically modified.",18422350.0
202108,502,United States,1505,Wool grease and fatty substances derived therefrom (including lanolin).,2453188.0
202108,502,United States,1508,"Groundnut oil and its fractions, whether or not refined, but not chemically modified.",171453.0
