Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202010,502,United States,106,Other live animals,1058623.0
202010,502,United States,208,"Other meat and edible meat offal, fresh, chilled or frozen",1779855.0
202010,502,United States,301,Live fish,499745.0
202010,502,United States,302,"Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304",1243182.0
202010,502,United States,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",48460681.0
202010,502,United States,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",380566963.0
202010,502,United States,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",15310490.0
202010,502,United States,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption",62915751.0
202010,502,United States,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption",90834303.0
202010,502,United States,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process; flours, meals and pellets of aquatic invertebrates other than crustaceans and molluscs, fit for human consumption",5825316.0
202010,502,United States,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",200887.0
202010,502,United States,407,"Birds' eggs, in shell, fresh, preserved or cooked",2514945.0
202010,502,United States,408,"Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",157627.0
202010,502,United States,410,"dible products of animal origin, not elsewhere specified or included",3114646.0
202010,502,United States,502,"Pigs', hogs' or boars' bristles and hair; badger hair and other brush making hair; waste of such bristles or hair",4749414.0
202010,502,United States,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",46744025.0
202010,502,United States,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",45046405.0
202010,502,United States,507,"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape; powder and waste of these products",18675.0
202010,502,United States,508,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",1498867.0
202010,502,United States,510,"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other animal products used in the preparation of pharmaceutical products, fresh, chilled, frozen or otherwise provisionally preserved",3348.0
202010,502,United States,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",25624719.0
202010,502,United States,601,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant, in growth or in flower; chicory plants and roots other than roots of heading 12.12.",183467.0
202010,502,United States,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",31406603.0
202010,502,United States,603,"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared.",267654.0
202010,502,United States,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",5075865.0
202010,502,United States,703,"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled.",54052229.0
202010,502,United States,704,"Cabbages, cauliflowers, kohlrabi, kale and similar edible brassicas, fresh or chilled.",1900.0
202010,502,United States,705,"Lettuce (Lactuca sativa) and chicory (Cichorium spp.), fresh or chilled.",1800.0
202010,502,United States,706,"Carrots, turnips, salad beetroot, salsify, celeriac, radishes and similar edible roots, fresh or chilled.",8091.0
202010,502,United States,708,"Leguminous vegetables, shelled or unshelled, fresh or chilled.",2250.0
202010,502,United States,709,"Other vegetables, fresh or chilled.",11882684.0
202010,502,United States,710,"Vegetables (uncooked or cooked by steaming or boiling in water),frozen.",55419553.0
202010,502,United States,711,"Vegetables provisionally preserved (for example, by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption.",936.0
202010,502,United States,712,"Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared.",194147458.0
202010,502,United States,713,"Dried leguminous vegetables, shelled, whether or not skinned or split.",15062573.0
202010,502,United States,714,"Manioc, arrowroot, salep, Jerusalem artichokes, sweet potatoes and similar roots and tubers with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets; sago pith.",8804750.0
202010,502,United States,802,"Other nuts, fresh or dried, whether or not shelled or peeled.",56765684.0
202010,502,United States,803,"Bananas, including plantains, fresh or dried.",252674.0
