Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202406,502,United States,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",25267134.0
202406,502,United States,10619,Other mammals,1459214.0
202406,502,United States,10649,Other insects,25666.0
202406,502,United States,10690,Other lives animals,6007.0
202406,502,United States,20120,Other cuts with bone in,1325751.0
202406,502,United States,20130,Boneless,183663786.0
202406,502,United States,20220,Other cuts with bone in,86259809.0
202406,502,United States,20230,Boneless,566946209.0
202406,502,United States,20322,"Hams, shoulders and cuts thereof, with bone in",39538977.0
202406,502,United States,20329,Other frozen meat of swine,4456826.0
202406,502,United States,20621,"Tongues of bovine animals,frozen",2015533.0
202406,502,United States,20629,"Other edible offal of bovine animals,frozen",28264572.0
202406,502,United States,20649,"Other edible offal of swine,frozen",398000990.0
202406,502,United States,20714,"Cuts and offal, frozen",103022649.0
202406,502,United States,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",4548245.0
202406,502,United States,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",2148723.0
202406,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",85805614.0
202406,502,United States,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",12969148.0
202406,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",3623573.0
202406,502,United States,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",106580188.0
202406,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",79841402.0
202406,502,United States,30389,"Other fish ,frozen",55006317.0
202406,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",465355.0
202406,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),2057889.0
202406,502,United States,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",525954.0
202406,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",4935269.0
202406,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",1830857.0
202406,502,United States,30520,"Livers, roes and milt of fish, dried, smoked, salted or in brine",2766361.0
202406,502,United States,30632,"Lobsters (Homarus spp), whether in shell or not, live, fresh or chilled",51946546.0
202406,502,United States,30633,"Crabs , whether in shell or not, live, fresh or chilled",4333861.0
202406,502,United States,30635,"Coldwater shrimps and prawns (Pandalus spp, Crangon crangon), whether in shell or not, live, fresh or chilled",445318.0
202406,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",1984736.0
202406,502,United States,30711,"Oysters, live, fresh, chilled",62996.0
202406,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",32045095.0
202406,502,United States,30784,Frozen stromboid conchs (Strombus spp.),1983608.0
202406,502,United States,30791,"Other molluscs,live/fresh/chilled",57012985.0
202406,502,United States,40120,"Milk and cream of a fat content, by weight, exceeding 1% but not exceeding 6%",105.0
202406,502,United States,40140,"Milk and cream of a fat content, by weight, exceeding 6% but not exceeding 10%",1142.0
202406,502,United States,40210,"Milk and cream in powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",2817364.0
202406,502,United States,40390,"Buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",281002.0
202406,502,United States,40410,"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",171993082.0
202406,502,United States,40490,"Products consisting of natural milk constituents, whether or not sweetened, n.e.s.",4524899.0
202406,502,United States,40610,"Fresh (unripened or uncured) cheese, including whey cheese, and curd",786826.0
202406,502,United States,40620,"Grated or powdered cheese, of all kinds",18001583.0
202406,502,United States,40630,"Processed cheese, not grated or powdered",4251057.0
202406,502,United States,40690,Other cheese,5059809.0
202406,502,United States,40900,atural honey,42461.0
202406,502,United States,50400,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",159663950.0
202406,502,United States,50510,Feathers of a kind used for stuffing; down,2735551.0
202406,502,United States,50590,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers, whether or not with trimmed edges, not further worked than cleaned, disinfected or treated for preservation; powder and waste of feathers or parts of feathers (excluding feathers used for stuffing and down)",2753920.0
202406,502,United States,50790,"Tortoiseshell, whalebone, Otherhorns, antlers, hooves, nails, claws and beaks, other powder and waste there of",936123.0
202406,502,United States,50800,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",99.0
202406,502,United States,51110,Bovine semen,14745401.0
202406,502,United States,51191,"Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead animals of Chapter 3",2261946.0
202406,502,United States,51199,"Unkown Products of animal origin, n.e.s., dead animals, unfit for human consumption (excluding fish, crustaceans, molluscs or other aquatic invertebrates)",2065701.0
202406,502,United States,60220,"Trees, shrubs and bushes, grafted or not, of kinds which bear edible fruit or nuts",109284.0
202406,502,United States,60290,Other live plant,848801.0
202406,502,United States,60420,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh",7143.0
202406,502,United States,71040,"Sweet corn,frozen.",1535529.0
202406,502,United States,71090,"Mixtures of vegetables,frozen.",56683.0
202406,502,United States,71290,"Dried other vegetables; mixtures of vegetables, whole, cut, sliced, broken or in powder, but not further prepared.",476.0
202406,502,United States,71310,"Dried peas (Pisum sativum), shelled, whether or not skinned or split.",13437359.0
202406,502,United States,71333,"Dried kidney beans, including white pea beans (Phaseolus vulgaris), shelled, whether or not skinned or split.",14481827.0
202406,502,United States,80111,Desiccated coconuts,14376.0
202406,502,United States,80211,"In shell almonds, fresh or dried, whether or not shelled or peeled.",38712312.0
202406,502,United States,80212,"Shelled almonds, fresh or dried, whether or not shelled or peeled.",23332219.0
202406,502,United States,80232,Shelled walnuts,528885.0
202406,502,United States,80251,In shell pistachios,73321638.0
202406,502,United States,80261,In shell macadamia nuts,4014730.0
202406,502,United States,80299,"Other nuts, fresh or dried",6768505.0
202406,502,United States,80440,Fresh or dried avocados,74658.0
202406,502,United States,80510,Fresh or dried oranges,12502948.0
202406,502,United States,80529,Fresh or dried wilkings and similar citrus hybrids,48453.0
202406,502,United States,80540,Fresh or dried grapefruit and pomelos,11794.0
202406,502,United States,80550,"Fresh or dried lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",16780.0
202406,502,United States,80620,Dried Grapes,5771810.0
202406,502,United States,80810,Fresh Apples,217643.0
202406,502,United States,80929,Other Fresh cherries,62664906.0
202406,502,United States,81320,Dried Prunes,2751098.0
202406,502,United States,90121,Coffee roasted (Not decaffeinated ),18674312.0
202406,502,United States,90122,Coffee roasted(Decaffeinated ),431578.0
202406,502,United States,90190,Coffee husks and skins; coffee substitutes containing coffee in any proportion,583.0
202406,502,United States,90210,Green tea (not fermented) in immediate packings of a content not exceeding 3 kg,3776.0
202406,502,United States,90230,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",5232.0
202406,502,United States,90300,Maté,349.0
202406,502,United States,90411,Neither crushed nor ground,192373.0
202406,502,United States,90412,Crushed or ground,91255.0
202406,502,United States,90422,Crushed or ground,27475.0
202406,502,United States,100111,Durum wheat seed for sowing,3329.0
202406,502,United States,100199,"Wheat and meslin (excluding seed for sowing, and durum wheat)",839893860.0
202406,502,United States,100410,Oats seed for sowing.,510599.0
202406,502,United States,100590,Maize (corn) (excluding seed for sowing),384948772.0
202406,502,United States,100790,Grain sorghum (excluding seed for sowing),1399861309.0
202406,502,United States,110100,Wheat or meslin flour.,850820.0
202406,502,United States,110290,"Cereal flours (excluding wheat, meslin and maize)",162964.0
