Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202212,502,United States,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",5504779.0
202212,502,United States,10619,Other mammals,1122012.0
202212,502,United States,10649,Other insects,40164.0
202212,502,United States,10690,Other lives animals,11631.0
202212,502,United States,20120,Other cuts with bone in,3026970.0
202212,502,United States,20130,Boneless,120141828.0
202212,502,United States,20220,Other cuts with bone in,150768144.0
202212,502,United States,20230,Boneless,740059762.0
202212,502,United States,20322,"Hams, shoulders and cuts thereof, with bone in",105605016.0
202212,502,United States,20329,Other frozen meat of swine,73929841.0
202212,502,United States,20610,"Of bovine animals, fresh or chilled",28039.0
202212,502,United States,20621,"Tongues of bovine animals,frozen",4859709.0
202212,502,United States,20629,"Other edible offal of bovine animals,frozen",27004594.0
202212,502,United States,20649,"Other edible offal of swine,frozen",632605273.0
202212,502,United States,20714,"Cuts and offal, frozen",682505901.0
202212,502,United States,20727,"Cuts and offal of turkeys , frozen",2582884.0
202212,502,United States,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",1873470.0
202212,502,United States,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",137568791.0
202212,502,United States,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",418086.0
202212,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",101064487.0
202212,502,United States,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",65305391.0
202212,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",26563382.0
202212,502,United States,30389,"Other fish ,frozen",49168883.0
202212,502,United States,30391,"Livers, roes and milt,frozen",954930.0
202212,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",270774.0
202212,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),4020558.0
202212,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",16957422.0
202212,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",976448.0
202212,502,United States,30611,"Frozen rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp)",4422057.0
202212,502,United States,30631,"Rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp) , whether in shell or not, live, fresh or chilled",67277504.0
202212,502,United States,30632,"Lobsters (Homarus spp), whether in shell or not, live, fresh or chilled",42245920.0
202212,502,United States,30633,"Crabs , whether in shell or not, live, fresh or chilled",6647003.0
202212,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",17353832.0
202212,502,United States,30711,"Oysters, live, fresh, chilled",80066.0
202212,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",153466485.0
202212,502,United States,30752,Frozen octopus (Octopus spp.),8279.0
202212,502,United States,30791,"Other molluscs,live/fresh/chilled",50187432.0
202212,502,United States,30812,"Frozen sea cucumbers (Stichopus japonicus, Holothuroidea)",5865156.0
202212,502,United States,30821,"Live, fresh or chilled, sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus)",496037.0
202212,502,United States,40120,"Milk and cream of a fat content, by weight, exceeding 1% but not exceeding 6%",7691.0
202212,502,United States,40210,"Milk and cream in powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",80842027.0
202212,502,United States,40221,"Not containing added sugar or other sweetening matter, of a fat content, by weight, more than 1.5%",29250.0
202212,502,United States,40390,"Buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",1225.0
202212,502,United States,40410,"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",175156056.0
202212,502,United States,40490,"Products consisting of natural milk constituents, whether or not sweetened, n.e.s.",4374.0
202212,502,United States,40510,Butter,834.0
202212,502,United States,40610,"Fresh (unripened or uncured) cheese, including whey cheese, and curd",509932.0
202212,502,United States,40620,"Grated or powdered cheese, of all kinds",3233843.0
202212,502,United States,40630,"Processed cheese, not grated or powdered",3311665.0
202212,502,United States,40690,Other cheese,7693947.0
202212,502,United States,40900,atural honey,3590.0
202212,502,United States,50400,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",301325320.0
202212,502,United States,50510,Feathers of a kind used for stuffing; down,3433346.0
202212,502,United States,50590,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers, whether or not with trimmed edges, not further worked than cleaned, disinfected or treated for preservation; powder and waste of feathers or parts of feathers (excluding feathers used for stuffing and down)",1386043.0
202212,502,United States,50800,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",163660.0
202212,502,United States,51110,Bovine semen,56455840.0
202212,502,United States,51191,"Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead animals of Chapter 3",2489510.0
202212,502,United States,51199,"Unkown Products of animal origin, n.e.s., dead animals, unfit for human consumption (excluding fish, crustaceans, molluscs or other aquatic invertebrates)",12655588.0
202212,502,United States,60290,Other live plant,2353620.0
202212,502,United States,60420,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh",3459.0
202212,502,United States,71040,"Sweet corn,frozen.",8376171.0
202212,502,United States,71310,"Dried peas (Pisum sativum), shelled, whether or not skinned or split.",8751484.0
202212,502,United States,71333,"Dried kidney beans, including white pea beans (Phaseolus vulgaris), shelled, whether or not skinned or split.",2275158.0
202212,502,United States,71340,"Dried, shelled lentils",14551005.0
202212,502,United States,80211,"In shell almonds, fresh or dried, whether or not shelled or peeled.",177985142.0
202212,502,United States,80212,"Shelled almonds, fresh or dried, whether or not shelled or peeled.",68475465.0
202212,502,United States,80221,In shell hazelnuts or filberts (Corylus spp.),62191644.0
202212,502,United States,80231,In shell walnuts,3554720.0
202212,502,United States,80232,Shelled walnuts,294258.0
202212,502,United States,80251,In shell pistachios,321855537.0
202212,502,United States,80252,Shelled pistachios,3989936.0
202212,502,United States,80261,In shell macadamia nuts,17264208.0
202212,502,United States,80299,"Other nuts, fresh or dried",14663821.0
202212,502,United States,80510,Fresh or dried oranges,2761741.0
202212,502,United States,80550,"Fresh or dried lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",1027433.0
202212,502,United States,80610,Fresh Grapes,2207254.0
202212,502,United States,80620,Dried Grapes,3718668.0
202212,502,United States,80810,Fresh Apples,28023424.0
202212,502,United States,81190,Other Frozen Fruit and nuts,218677.0
202212,502,United States,81320,Dried Prunes,7912651.0
202212,502,United States,90121,Coffee roasted (Not decaffeinated ),18395753.0
202212,502,United States,90122,Coffee roasted(Decaffeinated ),262441.0
202212,502,United States,90210,Green tea (not fermented) in immediate packings of a content not exceeding 3 kg,61576.0
202212,502,United States,90220,Other green tea (not fermented),5163.0
202212,502,United States,90230,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",120676.0
202212,502,United States,90240,"Black tea (fermented) and partly fermented tea, in packings exceeding 3 kg",2426.0
202212,502,United States,90411,Neither crushed nor ground,97106.0
202212,502,United States,90412,Crushed or ground,51890.0
202212,502,United States,100199,"Wheat and meslin (excluding seed for sowing, and durum wheat)",31830466.0
202212,502,United States,100590,Maize (corn) (excluding seed for sowing),1171689189.0
202212,502,United States,100790,Grain sorghum (excluding seed for sowing),63257.0
202212,502,United States,110100,Wheat or meslin flour.,911881.0
202212,502,United States,110290,"Cereal flours (excluding wheat, meslin and maize)",8669.0
202212,502,United States,110422,"Hulled, pearled, sliced, kibbled or otherwise worked oat grains (excluding rolled, flaked, pellets and flour)",16807.0
202212,502,United States,110510,"Flour, meal and powder",277151.0
202212,502,United States,110610,Of the dried leguminous vegetables of heading 07.13,2427262.0
202212,502,United States,110630,Of the products of Chapter 8,127221.0
202212,502,United States,110710,Malt (excluding roasted),75052.0
202212,502,United States,110720,Roasted malt,45288.0
202212,502,United States,110812,Maize (corn) starch,19322.0
202212,502,United States,110814,Manioc (cassava) starch,768.0
202212,502,United States,120190,Other Soya beans,26364559226.0
202212,502,United States,120241,In shell groundnuts,25599431.0
202212,502,United States,120400,"Linseed, whether or not broken.",15250.0
202212,502,United States,120925,"Rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds",2675055.0
202212,502,United States,120930,Seeds of herbaceous plants cultivated principally for their flowers,1725581.0
202212,502,United States,120991,Vegetable seeds,24731410.0
202212,502,United States,120999,"Seeds, fruits and spores, for sowing (excluding leguminous vegetables and sweetcorn, coffee, tea, maté and spices, cereals, oil seeds and oleaginous fruits, beets, forage plants, vegetable seeds, and seeds of herbaceous plants cultivated mainly for flowers or used primarily in perfumery, medicaments or for insecticidal, fungicidal or similar purposes)",675930.0
202212,502,United States,121020,"Hop cones, ground, powdered or in the form of pellets; lupulin",11372736.0
202212,502,United States,121120,Ginseng roots,2606739.0
202212,502,United States,121190,"Other plants and parts of plants, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes",363487.0
202212,502,United States,121229,"Seaweeds and other algae, fresh, chilled, frozen or dried, whether or not ground, unfit for human consumption",1694.0
202212,502,United States,121490,"Other forage products, whether or not in the form of pellets",555723345.0
202212,502,United States,130219,"Mucilages and thickeners, derived from locust beans, locust bean seeds or guar seeds, whether or not modified",4435917.0
202212,502,United States,130220,"Pectic substances, pectinates and pectates",3341.0
202212,502,United States,130231,Agaragar,96881.0
202212,502,United States,130232,"Mucilages and thickeners, whether or not modified, derived from locust beans, locust bean seeds or guar seeds",313455.0
202212,502,United States,130239,"Other mucilages and thickeners, derived for vegetable products",12603136.0
202212,502,United States,140490,Vegetable products not elsewhere specified or included,45896.0
202212,502,United States,150290,"Other fats of bovine animals, sheep or goats",136617.0
202212,502,United States,150410,Fishliver oils and their fractions,154157.0
