Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202206,502,United States,10619,Other mammals,2032199.0
202206,502,United States,10649,Other insects,70146.0
202206,502,United States,10690,Other lives animals,23634.0
202206,502,United States,20120,Other cuts with bone in,2547312.0
202206,502,United States,20130,Boneless,131110502.0
202206,502,United States,20220,Other cuts with bone in,141463651.0
202206,502,United States,20230,Boneless,780890013.0
202206,502,United States,20322,"Hams, shoulders and cuts thereof, with bone in",75994900.0
202206,502,United States,20329,Other frozen meat of swine,38851667.0
202206,502,United States,20621,"Tongues of bovine animals,frozen",6415280.0
202206,502,United States,20629,"Other edible offal of bovine animals,frozen",37961922.0
202206,502,United States,20649,"Other edible offal of swine,frozen",426270996.0
202206,502,United States,20714,"Cuts and offal, frozen",740521421.0
202206,502,United States,20727,"Cuts and offal of turkeys , frozen",8293731.0
202206,502,United States,20745,"Other cuts and offal of ducks, frozen",378454.0
202206,502,United States,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",2208266.0
202206,502,United States,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",19447272.0
202206,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",67253380.0
202206,502,United States,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",43132868.0
202206,502,United States,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",28898995.0
202206,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",30455288.0
202206,502,United States,30389,"Other fish ,frozen",24222957.0
202206,502,United States,30391,"Livers, roes and milt,frozen",399268.0
202206,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",936796.0
202206,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",393984.0
202206,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),5189763.0
202206,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",18348040.0
202206,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",7181715.0
202206,502,United States,30520,"Livers, roes and milt of fish, dried, smoked, salted or in brine",4567932.0
202206,502,United States,30611,"Frozen rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp)",636231.0
202206,502,United States,30614,Frozen crabs,4171151.0
202206,502,United States,30632,"Lobsters (Homarus spp), whether in shell or not, live, fresh or chilled",36351181.0
202206,502,United States,30633,"Crabs , whether in shell or not, live, fresh or chilled",6547617.0
202206,502,United States,30635,"Coldwater shrimps and prawns (Pandalus spp, Crangon crangon), whether in shell or not, live, fresh or chilled",58832.0
202206,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",800280.0
202206,502,United States,30639,"Other crustaceans, live, fresh or chilled",43144.0
202206,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",57799627.0
202206,502,United States,30791,"Other molluscs,live/fresh/chilled",58748583.0
202206,502,United States,30812,"Frozen sea cucumbers (Stichopus japonicus, Holothuroidea)",2776968.0
202206,502,United States,40110,"Milk and cream of a fat content, by weight, not exceeding 1%",238.0
202206,502,United States,40120,"Milk and cream of a fat content, by weight, exceeding 1% but not exceeding 6%",11264.0
202206,502,United States,40210,"Milk and cream in powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",116248156.0
202206,502,United States,40221,"Not containing added sugar or other sweetening matter, of a fat content, by weight, more than 1.5%",162522.0
202206,502,United States,40229,"Milk and cream in solid forms, of a fat content by weight, more than 1,5%, sweetened",10920.0
202206,502,United States,40410,"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",187315981.0
202206,502,United States,40490,"Products consisting of natural milk constituents, whether or not sweetened, n.e.s.",6619545.0
202206,502,United States,40610,"Fresh (unripened or uncured) cheese, including whey cheese, and curd",320342.0
202206,502,United States,40620,"Grated or powdered cheese, of all kinds",4804945.0
202206,502,United States,40630,"Processed cheese, not grated or powdered",237111.0
202206,502,United States,40690,Other cheese,10036146.0
202206,502,United States,50400,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",273667411.0
202206,502,United States,50510,Feathers of a kind used for stuffing; down,1946732.0
202206,502,United States,50590,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers, whether or not with trimmed edges, not further worked than cleaned, disinfected or treated for preservation; powder and waste of feathers or parts of feathers (excluding feathers used for stuffing and down)",1083240.0
202206,502,United States,51110,Bovine semen,43636389.0
202206,502,United States,51191,"Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead animals of Chapter 3",1519104.0
202206,502,United States,51199,"Unkown Products of animal origin, n.e.s., dead animals, unfit for human consumption (excluding fish, crustaceans, molluscs or other aquatic invertebrates)",7680547.0
202206,502,United States,60110,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant",153871.0
202206,502,United States,60210,Unrooted cuttings and slips,214366.0
202206,502,United States,60220,"Trees, shrubs and bushes, grafted or not, of kinds which bear edible fruit or nuts",13400.0
202206,502,United States,60290,Other live plant,269591.0
202206,502,United States,60420,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh",14887.0
202206,502,United States,71021,Frozen peas (Pisum sativum),293272.0
202206,502,United States,71040,"Sweet corn,frozen.",2720886.0
202206,502,United States,71310,"Dried peas (Pisum sativum), shelled, whether or not skinned or split.",1697563.0
202206,502,United States,71333,"Dried kidney beans, including white pea beans (Phaseolus vulgaris), shelled, whether or not skinned or split.",589528.0
202206,502,United States,71340,"Dried, shelled lentils",3185412.0
202206,502,United States,80211,"In shell almonds, fresh or dried, whether or not shelled or peeled.",17617610.0
202206,502,United States,80212,"Shelled almonds, fresh or dried, whether or not shelled or peeled.",43977492.0
202206,502,United States,80221,In shell hazelnuts or filberts (Corylus spp.),1449205.0
202206,502,United States,80222,Shelled hazelnuts or filberts (Corylus spp.),27607.0
202206,502,United States,80251,In shell pistachios,53763332.0
202206,502,United States,80252,Shelled pistachios,667379.0
202206,502,United States,80299,"Other nuts, fresh or dried",14930185.0
202206,502,United States,80510,Fresh or dried oranges,31681964.0
202206,502,United States,80550,"Fresh or dried lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",267183.0
202206,502,United States,80620,Dried Grapes,8104358.0
202206,502,United States,80810,Fresh Apples,3124783.0
202206,502,United States,80929,Other Fresh cherries,22234159.0
202206,502,United States,80930,"Fresh Peaches, including nectarines",144015.0
202206,502,United States,80940,Fresh Plums and sloes,2180869.0
202206,502,United States,81190,Other Frozen Fruit and nuts,381441.0
202206,502,United States,81320,Dried Prunes,4736364.0
202206,502,United States,90121,Coffee roasted (Not decaffeinated ),10788427.0
