Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202006,502,United States,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",5693509.0
202006,502,United States,10619,Other mammals,1495809.0
202006,502,United States,10620,Reptiles (including snakes and turtles),277553.0
202006,502,United States,10649,Other insects,26047.0
202006,502,United States,10690,Other lives animals,8801.0
202006,502,United States,20120,Other cuts with bone in,2772727.0
202006,502,United States,20130,Boneless,10094351.0
202006,502,United States,20220,Other cuts with bone in,6801232.0
202006,502,United States,20230,Boneless,72774051.0
202006,502,United States,20319,Other fresh or chilled meat of swine,486780.0
202006,502,United States,20322,"Hams, shoulders and cuts thereof, with bone in",363254871.0
202006,502,United States,20329,Other frozen meat of swine,885241924.0
202006,502,United States,20621,"Tongues of bovine animals,frozen",331867.0
202006,502,United States,20629,"Other edible offal of bovine animals,frozen",703803.0
202006,502,United States,20649,"Other edible offal of swine,frozen",427107190.0
202006,502,United States,20714,"Cuts and offal, frozen",535987348.0
202006,502,United States,20727,"Cuts and offal of turkeys , frozen",18735930.0
202006,502,United States,20745,"Other cuts and offal of ducks, frozen",398489.0
202006,502,United States,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",1537321.0
202006,502,United States,30119,Other ornamental fish,58798.0
202006,502,United States,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",17590653.0
202006,502,United States,30325,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, , frozenHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",124020.0
202006,502,United States,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",2162748.0
202006,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",155509634.0
202006,502,United States,30342,"Yellowfin tunas (Thunnus albacares),frozen",2325087.0
202006,502,United States,30343,"Skipjack or stripebellied bonito ,frozen",9924854.0
202006,502,United States,30344,"Bigeye tunas (Thunnus obesus) ,frozen",528429.0
202006,502,United States,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",26968018.0
