Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202010,502,United States,10619,Other mammals,4267007.0
202010,502,United States,10649,Other insects,26243.0
202010,502,United States,20120,Other cuts with bone in,3770759.0
202010,502,United States,20130,Boneless,45424214.0
202010,502,United States,20220,Other cuts with bone in,12551648.0
202010,502,United States,20230,Boneless,164580303.0
202010,502,United States,20319,Other fresh or chilled meat of swine,38608.0
202010,502,United States,20322,"Hams, shoulders and cuts thereof, with bone in",240184156.0
202010,502,United States,20329,Other frozen meat of swine,210800689.0
202010,502,United States,20610,"Of bovine animals, fresh or chilled",8007.0
202010,502,United States,20629,"Other edible offal of bovine animals,frozen",6485071.0
202010,502,United States,20649,"Other edible offal of swine,frozen",290552344.0
202010,502,United States,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",726766.0
202010,502,United States,20714,"Cuts and offal, frozen",539399741.0
202010,502,United States,20727,"Cuts and offal of turkeys , frozen",24531948.0
202010,502,United States,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",931017.0
202010,502,United States,30111,Ornamental fish of freshwater,8201.0
202010,502,United States,30119,Other ornamental fish,340947.0
202010,502,United States,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",9226932.0
202010,502,United States,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",58254351.0
202010,502,United States,30325,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, , frozenHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",78540.0
202010,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",41336390.0
202010,502,United States,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",10353080.0
202010,502,United States,30366,"Hake (Merluccius spp, Urophycis spp) ,frozen",2272238.0
202010,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",4724283.0
202010,502,United States,30389,"Other fish ,frozen",57203241.0
202010,502,United States,30391,"Livers, roes and milt,frozen",93157.0
202010,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",2572893.0
202010,502,United States,30475,Frozen fillets of alaska Pollack (Theragra chalcogramma),3425490.0
202010,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",6820768.0
202010,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",1215867.0
202010,502,United States,30499,Frozen fish meat n.e.s. (excluding fillets),3102687.0
202010,502,United States,30612,Frozen lobsters (Homarus spp),21058.0
202010,502,United States,30631,"Rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp) , whether in shell or not, live, fresh or chilled",47379461.0
202010,502,United States,30632,"Lobsters (Homarus spp), whether in shell or not, live, fresh or chilled",163854576.0
202010,502,United States,30633,"Crabs , whether in shell or not, live, fresh or chilled",34440051.0
202010,502,United States,30635,"Coldwater shrimps and prawns (Pandalus spp, Crangon crangon), whether in shell or not, live, fresh or chilled",336061.0
202010,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",6672566.0
202010,502,United States,30711,"Oysters, live, fresh, chilled",218177.0
202010,502,United States,30722,"Frozen scallops, incl. queen scallops, of the genera Pecten, Chlamys or Placopecten, even in shell",519811.0
202010,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",18304619.0
202010,502,United States,30791,"Live, fresh or chilled molluscs, fit for human consumption, even in shell (excluding oysters, scallops of the genera Pecten, Chlamys or Placopecten, mussels Mytilus spp., Perna spp."", cuttle fish ""Sepia officinalis, Rossia macrosoma, Sepiola spp."", squid ""Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp."", octopus ""Octopus spp."", snails other than sea snails, clams, cockles and ark shells and abalone); fresh or chilled flours, meals and pellets of molluscs, fit for human consumption""",52822668.0
202010,502,United States,40120,"Milk and cream of a fat content, by weight, exceeding 1% but not exceeding 6%",4658.0
