Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202011,502,United States,10310,Purebred breeding swine,9383998.0
202011,502,United States,10619,Other mammals,4523868.0
202011,502,United States,10649,Other insects,59431.0
202011,502,United States,20120,Other cuts with bone in,3924230.0
202011,502,United States,20130,Boneless,50052145.0
202011,502,United States,20220,Other cuts with bone in,8846103.0
202011,502,United States,20230,Boneless,195142970.0
202011,502,United States,20319,Other fresh or chilled meat of swine,109688.0
202011,502,United States,20322,"Hams, shoulders and cuts thereof, with bone in",265708179.0
202011,502,United States,20329,Other frozen meat of swine,237802776.0
202011,502,United States,20610,"Of bovine animals, fresh or chilled",21943.0
202011,502,United States,20629,"Other edible offal of bovine animals,frozen",7457178.0
202011,502,United States,20649,"Other edible offal of swine,frozen",298772448.0
202011,502,United States,20714,"Cuts and offal, frozen",576445843.0
202011,502,United States,20727,"Cuts and offal of turkeys , frozen",19835950.0
202011,502,United States,30111,Ornamental fish of freshwater,17024.0
202011,502,United States,30119,Other ornamental fish,2868408.0
202011,502,United States,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",2871685.0
202011,502,United States,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",83710433.0
202011,502,United States,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",416066.0
202011,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",106356018.0
202011,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",210480.0
202011,502,United States,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",36435594.0
202011,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",27076524.0
202011,502,United States,30389,"Other fish ,frozen",12997698.0
202011,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",2951113.0
202011,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",179997.0
202011,502,United States,30475,Frozen fillets of alaska Pollack (Theragra chalcogramma),1686381.0
202011,502,United States,30489,"Frozen fish fillets, n.e.s.",486.0
202011,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",12411478.0
202011,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",2995189.0
202011,502,United States,30499,Frozen fish meat n.e.s. (excluding fillets),9866594.0
202011,502,United States,30611,"Frozen rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp)",612344.0
202011,502,United States,30631,"Rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp) , whether in shell or not, live, fresh or chilled",64910835.0
202011,502,United States,30632,"Lobsters (Homarus spp), whether in shell or not, live, fresh or chilled",81633752.0
202011,502,United States,30633,"Crabs , whether in shell or not, live, fresh or chilled",20742370.0
202011,502,United States,30635,"Coldwater shrimps and prawns (Pandalus spp, Crangon crangon), whether in shell or not, live, fresh or chilled",127265.0
202011,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",11083719.0
202011,502,United States,30711,"Oysters, live, fresh, chilled",144731.0
202011,502,United States,30722,"Frozen scallops, incl. queen scallops, of the genera Pecten, Chlamys or Placopecten, even in shell",16224.0
202011,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",40715566.0
