Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202506,502,United States,106,Other live animals,"128,239"
202506,502,United States,202,"Meat of bovine animals, frozen","14,449,673"
202506,502,United States,203,"Meat of swine, fresh, chilled or frozen","6,331,535"
202506,502,United States,206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen","29,361,360"
202506,502,United States,207,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen","2,203,209"
202506,502,United States,301,Live fish,"5,600"
202506,502,United States,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304","42,762,902"
202506,502,United States,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen","2,214,181"
202506,502,United States,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine","8,077,208"
202506,502,United States,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process","10,412,222"
202506,502,United States,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.","1,579"
202506,502,United States,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter","627,693"
202506,502,United States,404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included","8,076,891"
202506,502,United States,405,Butter and other fats and oils derived from milk; dairy spreads,"69,031"
202506,502,United States,406,Cheese and curd,"722,982"
202506,502,United States,409,atural honey,448
202506,502,United States,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked","9,410,705"
202506,502,United States,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers","529,894"
202506,502,United States,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption","322,843"
202506,502,United States,601,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant, in growth or in flower; chicory plants and roots other than roots of heading 12.12.","90,369"
202506,502,United States,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.","315,248"
202506,502,United States,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",350
202506,502,United States,710,"Vegetables (uncooked or cooked by steaming or boiling in water),frozen.","538,970"
202506,502,United States,713,"Dried leguminous vegetables, shelled, whether or not skinned or split.","50,000"
202506,502,United States,802,"Other nuts, fresh or dried, whether or not shelled or peeled.","937,872"
202506,502,United States,805,"Citrus fruit, fresh or dried.","790,097"
202506,502,United States,806,"Grapes, fresh or dried.","192,724"
202506,502,United States,808,"Apples, pears and quinces, fresh.","33,129"
202506,502,United States,809,"Apricots, cherries, peaches (including nectarines), plums and sloes, fresh.","2,758,758"
202506,502,United States,813,"Fruit, dried, other than that of headings 08.01 to 08.06; mixtures of nuts or dried fruits of this Chapter.","9,367"
202506,502,United States,901,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion.","590,912"
202506,502,United States,902,"Tea, whether or not flavoured.","17,280"
202506,502,United States,903,Maté,35
202506,502,United States,1005,Maize (corn).,"70,388"
202506,502,United States,1007,Grain sorghum.,"695,232"
202506,502,United States,1101,Wheat or meslin flour.,"9,210"
202506,502,United States,1102,Cereal flours other than of wheat or meslin.,"1,400"
202506,502,United States,1106,"Flour, meal and powder of the dried leguminous vegetables of heading 07.13, of sago or of roots or tubers of heading 07.14 or of the products of Chapter 8.","1,251"
202506,502,United States,1108,tarches; inulin.,406
202506,502,United States,1201,"Soya beans, whether or not broken.","718,648,282"
202506,502,United States,1202,"Groundnuts, not roasted or otherwise cooked, whether or not shelled or broken.","2,336,620"
202506,502,United States,1206,"Sunflower seeds, whether or not broken.","119,296"
202506,502,United States,1207,"Other oil seeds and oleaginous fruits, whether or not broken.",547
202506,502,United States,1209,"Seeds, fruit and spores, of a kind used for sowing.","3,616,606"
202506,502,United States,1210,"Hop cones, fresh or dried, whether or not ground, powdered or in the form of pellets; lupulin.","1,433,294"
202506,502,United States,1211,"lants and parts of plants (including seeds and fruits), of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered.","445,220"
202506,502,United States,1212,"Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones and kernels and other vegetable products (including unroasted chicory roots of the variety Cichorium intybus sativum) of a kind used primarily for human consumption, not elsewhere specified or included.",652
202506,502,United States,1214,"wedes, mangolds, fodder roots, hay, lucerne (alfalfa), clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets.","16,596,913"
202506,502,United States,1301,"Lac; natural gums, resins, gumresins and oleoresins (for example, balsams).",314
202506,502,United States,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agaragar and other mucilages and thickeners, whether or not modified, derived from vegetable products.","1,071,659"
202506,502,United States,1404,Vegetable products not elsewhere specified or included.,287
202506,502,United States,1504,"ats and oils and their fractions, of fish or marine mammals, whether or not refined, but not chemically modified.","4,083,424"
202506,502,United States,1506,"Other animal fats and oils and their fractions, whether or not refined, but not chemically modified.","754,017"
202506,502,United States,1508,"Groundnut oil and its fractions, whether or not refined, but not chemically modified.",59
202506,502,United States,1509,"Olive oil and its fractions, whether or not refined, but not chemically modified.","3,025"
202506,502,United States,1512,"unflowerseed, safflower or cottonseed oil and fractions thereof, whether or not refined, but not chemically modified.","1,829"
202506,502,United States,1513,"Coconut (copra), palm kernel or babassu oil and fractions thereof, whether or not refined, but not chemically modified.","2,875"
202506,502,United States,1514,"Rape, colza or mustard oil and fractions thereof, whether or not refined, but not chemically modified.",43
202506,502,United States,1515,"Other fixed vegetable or microbial fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified","2,499,276"
202506,502,United States,1516,"Animal,vegetable or microbial fats and oils and their fractions, partly or wholly hydrogenated, interesterified, reesterified or elaidinised, whether or not refined, but not further prepared.","543,035"
202506,502,United States,1517,"Margarine; edible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, other than edible fats and oils or their fractions of heading 15.16.","1,740,000"
202506,502,United States,1518,"Animal, vegetable or microbial fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading 15.16; inedible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, not elsewhere specified or included","74,667"
202506,502,United States,1521,"egetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti, whether or not refined or coloured.","36,271"
202506,502,United States,1602,"Other prepared or preserved meat, meat offal, blood or insects","16,378,543"
202506,502,United States,1605,"rustaceans, molluscs and other aquatic invertebrates, prepared or preserved.","11,063"
202506,502,United States,1701,"Cane or beet sugar and chemically pure sucrose, in solid form.","18,802"
202506,502,United States,1702,"Other sugars, including chemically pure lactose, maltose, glucose and fructose, in solid form; sugar syrups not containing added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel.","4,767,562"
202506,502,United States,1704,"ugar confectionery (including white chocolate), not containing cocoa.","9,331,974"
202506,502,United States,1805,"Cocoa powder, not containing added sugar or other sweetening matter","10,832"
202506,502,United States,1806,hocolate and other food preparations containing cocoa.,"4,205,519"
202506,502,United States,1901,"Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing cocoa or containing less than 40% by weight of cocoa calculated on a totally defatted basis, not elsewhere specified or included; food preparations of goods of headings 04.01 to 04.04,not containing cocoa or containing less than 5% by weight of cocoa calculated on a totally efatted basis, not elsewhere specified or included.","1,578,950"
202506,502,United States,1902,"Pasta, whether or not cooked or stuffed (with meat or other substances) or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous, whether or not prepared.","162,634"
