Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202309,502,United States,0105,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls",2117579
202309,502,United States,0106,Other live animals,418243
202309,502,United States,0201,"Meat of bovine animals, fresh or chilled",18472725
202309,502,United States,0202,"Meat of bovine animals, frozen",107501762
202309,502,United States,0203,"Meat of swine, fresh, chilled or frozen",14122717
202309,502,United States,0206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen",66617849
202309,502,United States,0207,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen",69385954
202309,502,United States,0210,"Meat and edible meat offal, salted, in brine, dried or smoked; edible flours and meals of meat or meat offal",164019
202309,502,United States,0302,"Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304",409703
202309,502,United States,0303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",77950966
202309,502,United States,0304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",3777885
202309,502,United States,0306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine",30510135
202309,502,United States,0307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process",12817934
202309,502,United States,0401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",4545
202309,502,United States,0402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",5735329
202309,502,United States,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa",41005
202309,502,United States,0404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",18038067
202309,502,United States,0406,Cheese and curd,3474217
202309,502,United States,0409,atural honey,462
202309,502,United States,0504,"Guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked",31642510
202309,502,United States,0505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",1121711
202309,502,United States,0507,"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape; powder and waste of these products",140681
202309,502,United States,0508,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",14559
202309,502,United States,0511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",5034884
202309,502,United States,0601,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant, in growth or in flower; chicory plants and roots other than roots of heading 12.12.",14278
202309,502,United States,0602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",180446
202309,502,United States,0604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",1374
202309,502,United States,0713,"Dried leguminous vegetables, shelled, whether or not skinned or split.",3625748
202309,502,United States,0801,"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled.",585
202309,502,United States,0802,"Other nuts, fresh or dried, whether or not shelled or peeled.",25538345
202309,502,United States,0806,"Grapes, fresh or dried.",492444
202309,502,United States,0808,"Apples, pears and quinces, fresh.",74527
202309,502,United States,0809,"Apricots, cherries, peaches (including nectarines), plums and sloes, fresh.",5800009
202309,502,United States,0810,Other fresh fruits,18180
202309,502,United States,0811,"Fruit and nuts, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter.",300990
202309,502,United States,0813,"Fruit, dried, other than that of headings 08.01 to 08.06; mixtures of nuts or dried fruits of this Chapter.",87584
202309,502,United States,0901,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion.",1886563
202309,502,United States,0902,"Tea, whether or not flavoured.",12008
202309,502,United States,0904,Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the genus Pimenta.,51170
202309,502,United States,1001,Wheat and meslin.,25305996
202309,502,United States,1005,Maize (corn).,68402026
202309,502,United States,1007,Grain sorghum.,87859824
202309,502,United States,1101,Wheat or meslin flour.,47313
202309,502,United States,1102,Cereal flours other than of wheat or meslin.,99
202309,502,United States,1104,"Cereal grains otherwise worked (for example, hulled, rolled, flaked, pearled, sliced or kibbled), except rice of heading 10.06; germ of cereals, whole, rolled, flaked or ground.",26802
202309,502,United States,1105,"Flour, meal, powder, flakes, granules and pellets of potatoes.",733257
202309,502,United States,1106,"Flour, meal and powder of the dried leguminous vegetables of heading 07.13, of sago or of roots or tubers of heading 07.14 or of the products of Chapter 8.",579040
202309,502,United States,1108,tarches; inulin.,195696
202309,502,United States,1201,"Soya beans, whether or not broken.",83364573
202309,502,United States,1202,"Groundnuts, not roasted or otherwise cooked, whether or not shelled or broken.",8516196
202309,502,United States,1204,"Linseed, whether or not broken.",5500
202309,502,United States,1206,"Sunflower seeds, whether or not broken.",298465
202309,502,United States,1207,"Other oil seeds and oleaginous fruits, whether or not broken.",1819011
202309,502,United States,1209,"Seeds, fruit and spores, of a kind used for sowing.",9051062
202309,502,United States,1210,"Hop cones, fresh or dried, whether or not ground, powdered or in the form of pellets; lupulin.",618108
202309,502,United States,1211,"lants and parts of plants (including seeds and fruits), of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered.",168877
202309,502,United States,1214,"wedes, mangolds, fodder roots, hay, lucerne (alfalfa), clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets.",27657727
202309,502,United States,1301,"Lac; natural gums, resins, gumresins and oleoresins (for example, balsams).",248210
202309,502,United States,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agaragar and other mucilages and thickeners, whether or not modified, derived from vegetable products.",1865919
202309,502,United States,1404,Vegetable products not elsewhere specified or included.,587932
202309,502,United States,1504,"ats and oils and their fractions, of fish or marine mammals, whether or not refined, but not chemically modified.",5047578
202309,502,United States,1506,"Other animal fats and oils and their fractions, whether or not refined, but not chemically modified.",2085092
202309,502,United States,1508,"Groundnut oil and its fractions, whether or not refined, but not chemically modified.",306
202309,502,United States,1509,"Olive oil and its fractions, whether or not refined, but not chemically modified.",826
202309,502,United States,1510,"Other oils and their fractions, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading 15.09",26
202309,502,United States,1512,"unflowerseed, safflower or cottonseed oil and fractions thereof, whether or not refined, but not chemically modified.",1102
