Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202103,502,United States,103,Live swine,4128500.0
202103,502,United States,106,Other live animals,431620.0
202103,502,United States,201,"Meat of bovine animals, fresh or chilled",8444054.0
202103,502,United States,202,"Meat of bovine animals, frozen",52459744.0
202103,502,United States,203,"Meat of swine, fresh, chilled or frozen",136784094.0
202103,502,United States,206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen",50558765.0
202103,502,United States,207,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen",90871285.0
202103,502,United States,209,"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",1190836.0
202103,502,United States,301,Live fish,18819.0
202103,502,United States,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",14108529.0
202103,502,United States,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",1463621.0
202103,502,United States,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption",23274904.0
202103,502,United States,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption",10381331.0
202103,502,United States,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process; flours, meals and pellets of aquatic invertebrates other than crustaceans and molluscs, fit for human consumption",38875.0
202103,502,United States,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",5567.0
202103,502,United States,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",5639630.0
202103,502,United States,403,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweeteningmatter or flavoured or containing added fruit, nuts or cocoa",1995.0
202103,502,United States,404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",27542688.0
202103,502,United States,405,Butter and other fats and oils derived from milk; dairy spreads,20253.0
202103,502,United States,406,Cheese and curd,5093702.0
202103,502,United States,409,atural honey,61500.0
202103,502,United States,410,"dible products of animal origin, not elsewhere specified or included",925.0
202103,502,United States,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",14520487.0
202103,502,United States,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",611315.0
202103,502,United States,508,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",7620.0
