Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202407,502,United States,105,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls",2324426.0
202407,502,United States,106,Other live animals,543259.0
202407,502,United States,201,"Meat of bovine animals, fresh or chilled",22510084.0
202407,502,United States,202,"Meat of bovine animals, frozen",95605332.0
202407,502,United States,203,"Meat of swine, fresh, chilled or frozen",6022421.0
202407,502,United States,206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen",47663903.0
202407,502,United States,207,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen",18224278.0
202407,502,United States,209,"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",436395.0
202407,502,United States,301,Live fish,8289.0
202407,502,United States,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",29584024.0
202407,502,United States,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",1636769.0
202407,502,United States,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine",7630468.0
202407,502,United States,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process",10842130.0
202407,502,United States,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",403.0
202407,502,United States,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",1204944.0
202407,502,United States,404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",19823414.0
202407,502,United States,406,Cheese and curd,3495709.0
202407,502,United States,409,atural honey,30276.0
202407,502,United States,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",16519732.0
202407,502,United States,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",878139.0
202407,502,United States,507,"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape; powder and waste of these products",261621.0
202407,502,United States,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",4728866.0
202407,502,United States,601,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant, in growth or in flower; chicory plants and roots other than roots of heading 12.12.",23994.0
202407,502,United States,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",707131.0
202407,502,United States,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",1259.0
202407,502,United States,710,"Vegetables (uncooked or cooked by steaming or boiling in water),frozen.",47769.0
202407,502,United States,713,"Dried leguminous vegetables, shelled, whether or not skinned or split.",2629767.0
202407,502,United States,802,"Other nuts, fresh or dried, whether or not shelled or peeled.",33854851.0
202407,502,United States,805,"Citrus fruit, fresh or dried.",322379.0
202407,502,United States,806,"Grapes, fresh or dried.",267429.0
202407,502,United States,808,"Apples, pears and quinces, fresh.",40573.0
202407,502,United States,809,"Apricots, cherries, peaches (including nectarines), plums and sloes, fresh.",27678361.0
202407,502,United States,813,"Fruit, dried, other than that of headings 08.01 to 08.06; mixtures of nuts or dried fruits of this Chapter.",538790.0
202407,502,United States,901,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion.",1755657.0
202407,502,United States,902,"Tea, whether or not flavoured.",1666.0
202407,502,United States,904,Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the genus Pimenta.,184409.0
202407,502,United States,1001,Wheat and meslin.,96685242.0
202407,502,United States,1005,Maize (corn).,103140994.0
202407,502,United States,1007,Grain sorghum.,111071275.0
