Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202109,502,United States,10619,Other mammals,271201.0
202109,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",271100.0
202109,502,United States,30111,Ornamental fish of freshwater,65694.0
202109,502,United States,30289,"Other fish,fresh or chilled",76225.0
202109,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",485577.0
202109,502,United States,30326,"Eels (Anguilla spp) , frozen",199234.0
202109,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",9357.0
202109,502,United States,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",14018.0
202109,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",73050.0
202109,502,United States,30389,"Other fish ,frozen",6784526.0
202109,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),1673311.0
202109,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",1045705.0
202109,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",30117824.0
202109,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),6975753.0
202109,502,United States,30475,Frozen fillets of alaska Pollack (Theragra chalcogramma),5705761.0
202109,502,United States,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",19466998.0
202109,502,United States,30483,"Frozen fillets of flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",6099836.0
202109,502,United States,30489,"Frozen fish fillets, n.e.s.",1775460.0
202109,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",12856.0
202109,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",242627.0
202109,502,United States,30499,Frozen fish meat n.e.s. (excluding fillets),7161.0
202109,502,United States,30532,"Fillets, dried, salted or in brine, but not smoked, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",1571884.0
202109,502,United States,30539,"Fish fillets, dried, salted or in brine, but not smoked (excluding tilapia, catfish, carp, eels, Nile perch, snakeheads and fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae)",134562.0
202109,502,United States,30551,"Dried cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",63235.0
202109,502,United States,30559,"Dried fish, even salted but not smoked (excluding fillets, offal and cod)",267997.0
202109,502,United States,30569,"Other fish, salted or in brine only (excluding fillets, offal, herring, cod, anchovies, tilapia, catfish, carp, eels, Nile perch and snakeheads)",1118573.0
202109,502,United States,30572,"Fish heads, tails and maws, smoked, dried, salted or in brine",90891.0
202109,502,United States,30614,Frozen crabs,2408322.0
202109,502,United States,30617,"Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in shell, cooked by steaming or by boiling in water (excluding cold-water shrimps and prawns)",1005577.0
202109,502,United States,30619,"Other, including flours, meals and pellets of crustaceans, fit for human consumption",17690.0
202109,502,United States,30633,"Crabs , whether in shell or not, live, fresh or chilled",122231.0
202109,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",3400.0
202109,502,United States,30695,"Shrimps and prawns,, whether in shell or not, live, fresh or chilled (excl. rock lobster and other sea crawfish, lobsters, crabs, Norway lobsters, shrimps and prawns); flours, meals and pellets of crustaceans, fit for human consumption, fresh or chilled",508493.0
202109,502,United States,30722,"Frozen scallops, incl. queen scallops, of the genera Pecten, Chlamys or Placopecten, even in shell",10306008.0
202109,502,United States,30729,"Scallops, incl. queen scallops, of the genera Pecten, Chlamys or Placopecten, smoked, frozen, dried, salted or in brine, even in shell",130720.0
202109,502,United States,30732,"Frozen mussels (Mytilus spp., Perna spp.), with or without shell",56760.0
202109,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",20989003.0
202109,502,United States,30749,"Cuttle fish and squid, smoked, frozen, dried, salted or in brine, with or without shell",148680.0
202109,502,United States,30752,Frozen octopus (Octopus spp.),269051.0
202109,502,United States,30771,"Live, fresh or chilled, even in shell, clams, cockles and ark shells (families Arcidae, Arcticidae,Cardiidae,Donacidae,Hiatellidae,Mactridae,Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae)",28322.0
202109,502,United States,30783,Frozen abalone (Haliotis spp),149953.0
202109,502,United States,30830,Jellyfish (Rhopilema spp),899428.0
202109,502,United States,30890,"Live, fresh, chilled, frozen, dried, salted or in brine, even smoked, aquatic invertebrates (excluding crustaceans, molluscs, sea cucumbers, sea urchins and jellyfish); all flours, meals and pellets of aquatic invertebrates other than crustaceans and molluscs, fit for human consumption",46440.0
202109,502,United States,40299,"Milk and cream, concentrated and sweetened (excluding in solid forms)",43670.0
202109,502,United States,40310,"Yogurt, whether or not flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",12426.0
202109,502,United States,40490,"Products consisting of natural milk constituents, whether or not sweetened, n.e.s.",702.0
202109,502,United States,40790,"Other birds'eggs, in shell, preserved or cooked",158312.0
202109,502,United States,40819,Other egg yolks,191528.0
202109,502,United States,40899,"Other birds'eggs, not in shell, fresh, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not sweetened (excluding dried)",2790.0
202109,502,United States,41000,"dible products of animal origin, not elsewhere specified or included",979107.0
202109,502,United States,50100,"Human hair, unworked, whether or not washed or scoured; waste of human hair",527040.0
202109,502,United States,50210,"Pigs', hogs' or boars' bristles and hair and waste thereof",660453.0
202109,502,United States,50290,Badger and other brush making hair and waste thereof,7335.0
202109,502,United States,50400,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",7076096.0
202109,502,United States,50510,Feathers of a kind used for stuffing; down,9340615.0
202109,502,United States,50790,"Tortoiseshell, whalebone, Otherhorns, antlers, hooves, nails, claws and beaks, other powder and waste there of",3300.0
202109,502,United States,50800,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",124028.0
202109,502,United States,51000,"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other animal products used in the preparation of pharmaceutical products, fresh, chilled, frozen or otherwise provisionally preserved",285.0
202109,502,United States,51191,"Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead animals of Chapter 3",647804.0
202109,502,United States,51199,"Unkown Products of animal origin, n.e.s., dead animals, unfit for human consumption (excluding fish, crustaceans, molluscs or other aquatic invertebrates)",4163417.0
202109,502,United States,60210,Unrooted cuttings and slips,336132.0
202109,502,United States,60290,Other live plant,4561313.0
202109,502,United States,60390,"Dried, dyed, bleached, impregnated or otherwise prepared cut flowers and buds, of a kind suitable for bouquets or for ornamental purposes",277850.0
202109,502,United States,60490,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, dried, dyed, bleached, impregnated or otherwise prepared",1682788.0
202109,502,United States,70310,Fresh or chilled onions and shallots,335836.0
202109,502,United States,70320,Fresh or chilled garlic,6272579.0
202109,502,United States,70390,"Leeks and other alliaceous vegetables,fresh or chilled",21798.0
202109,502,United States,70410,"Cauliflowers and headed broccoli,fresh or chilled.",270.0
202109,502,United States,70490,"Fresh or chilled cabbages, kohlrabi, kale and similar edible brassicas (excluding cauliflowers, headed broccoli and Brussels sprouts)",1.0
202109,502,United States,70519,"Chicory (Cichorium spp.), fresh or chilled.",180.0
202109,502,United States,70690,"Fresh or chilled salad beetroot, salsify, celeriac, radishes and similar edible roots (excluding carrots and turnips)",1104.0
202109,502,United States,70810,"Fresh or chilled peas (Pisum sativum), shelled or unshelled",216.0
202109,502,United States,70940,Fresh or chilled celery other than celeriac,112.0
202109,502,United States,70951,Fresh or chilled mushrooms of the genus Agaricus,152510.0
202109,502,United States,70959,"Fresh or chilled edible mushrooms and truffles excluding mushrooms of the genus Agaricus""""",1496969.0
202109,502,United States,70999,Fresh or chilled vegetables n.e.s.,70016.0
202109,502,United States,71022,"Frozen beans (Vigna spp., Phaseolus spp.)",18600.0
