Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202508,502,United States,10619,Other mammals,788435.0
202508,502,United States,10620,Reptiles (including snakes and turtles),20390.0
202508,502,United States,10649,Other insects,260.0
202508,502,United States,10690,Other lives animals,7259.0
202508,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",254144.0
202508,502,United States,30111,Ornamental fish of freshwater,55684.0
202508,502,United States,30223,"Sole (Solea spp) ,fresh or chilled",5520.0
202508,502,United States,30289,"Other fish,fresh or chilled",275032.0
202508,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",500938.0
202508,502,United States,30326,"Eels (Anguilla spp) , frozen",30300.0
202508,502,United States,30333,"Sole (Solea spp) , frozen",4594.0
202508,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",6181.0
202508,502,United States,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",24237.0
202508,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",37659.0
202508,502,United States,30389,"Other fish ,frozen",3086880.0
202508,502,United States,30391,"Livers, roes and milt,frozen",1470.0
202508,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",12835.0
202508,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),948721.0
202508,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",507072.0
202508,502,United States,30469,"Frozen fillets of carp Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus"", eels ""Anguilla spp."" and snakeheads ""Channa spp.""""",116279.0
202508,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",16401147.0
202508,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),3049229.0
202508,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",76450.0
202508,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),1850093.0
202508,502,United States,30479,"Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excluding cod, haddock, coalfish, hake and Alaska pollack)",18.0
202508,502,United States,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",14252649.0
202508,502,United States,30483,"Frozen fillets of flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",4377851.0
202508,502,United States,30489,"Frozen fish fillets, n.e.s.",1005087.0
202508,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",166204.0
202508,502,United States,30499,Frozen fish meat n.e.s. (excluding fillets),11340.0
202508,502,United States,30520,"Livers, roes and milt of fish, dried, smoked, salted or in brine",26089.0
202508,502,United States,30532,"Fillets, dried, salted or in brine, but not smoked, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",2216510.0
202508,502,United States,30539,"Fish fillets, dried, salted or in brine, but not smoked (excluding tilapia, catfish, carp, eels, Nile perch, snakeheads and fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae)",5310.0
202508,502,United States,30554,"Dried herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp), sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp), jacks, crevalles (Caranx spp), cobia (Rachycentron canadum), silver pomfrets (Pampus spp), Pacific saury (Cololabis saira), scads (Decapterus spp), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp), marlins, sailfishes, spearfish (Istiophoridae)",3432.0
202508,502,United States,30569,"Other fish, salted or in brine only (excluding fillets, offal, herring, cod, anchovies, tilapia, catfish, carp, eels, Nile perch and snakeheads)",17644.0
202508,502,United States,30614,Frozen crabs,449622.0
202508,502,United States,30615,Frozen norway lobsters (Nephrops norvegicus),51439.0
202508,502,United States,30617,"Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in shell, cooked by steaming or by boiling in water (excluding cold-water shrimps and prawns)",6241054.0
202508,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",5.0
202508,502,United States,30695,"Shrimps and prawns,, whether in shell or not, live, fresh or chilled (excl. rock lobster and other sea crawfish, lobsters, crabs, Norway lobsters, shrimps and prawns); flours, meals and pellets of crustaceans, fit for human consumption, fresh or chilled",66168.0
202508,502,United States,30711,"Oysters, live, fresh, chilled",12720.0
202508,502,United States,30712,"Oysters, frozen",12552.0
202508,502,United States,30722,Frozen scallops and other molluscs of the family Pectinidae,869918.0
202508,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",17359213.0
202508,502,United States,30752,Frozen octopus (Octopus spp.),177456.0
202508,502,United States,30771,"Live, fresh or chilled, even in shell, clams, cockles and ark shells (families Arcidae, Arcticidae,Cardiidae,Donacidae,Hiatellidae,Mactridae,Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae)",41952.0
202508,502,United States,30783,Frozen abalone (Haliotis spp),163548.0
202508,502,United States,30812,"Frozen sea cucumbers (Stichopus japonicus, Holothuroidea)",8804.0
202508,502,United States,30830,Jellyfish (Rhopilema spp),221182.0
202508,502,United States,30890,"Live, fresh, chilled, frozen, dried, salted or in brine, even smoked, aquatic invertebrates (excluding crustaceans, molluscs, sea cucumbers, sea urchins and jellyfish)",34961.0
202508,502,United States,40291,"Milk and cream, concentrated but unsweetened (excluding in solid forms)",330.0
202508,502,United States,40320,Yogurt,162857.0
202508,502,United States,40790,"Other birds'eggs, in shell, preserved or cooked",529957.0
202508,502,United States,40819,Other egg yolks,115551.0
202508,502,United States,40899,"Other birds'eggs, not in shell, fresh, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not sweetened (excluding dried)",87175.0
202508,502,United States,40900,atural honey,2367.0
202508,502,United States,41090,"Other edible products of animal origin, not elsewhere specified or included",322273.0
202508,502,United States,50210,"Pigs', hogs' or boars' bristles and hair and waste thereof",191234.0
202508,502,United States,50290,Badger and other brush making hair and waste thereof,7285.0
202508,502,United States,50400,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",7618642.0
202508,502,United States,50510,Feathers of a kind used for stuffing; down,2394717.0
202508,502,United States,50800,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",144473.0
202508,502,United States,51191,"Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead animals of Chapter 3",380101.0
202508,502,United States,51199,"Unkown Products of animal origin, n.e.s., dead animals, unfit for human consumption (excluding fish, crustaceans, molluscs or other aquatic invertebrates)",4598141.0
202508,502,United States,60290,Other live plant,3871919.0
202508,502,United States,60390,"Dried, dyed, bleached, impregnated or otherwise prepared cut flowers and buds, of a kind suitable for bouquets or for ornamental purposes",519397.0
202508,502,United States,60420,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh",29619.0
202508,502,United States,60490,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, dried, dyed, bleached, impregnated or otherwise prepared",627132.0
202508,502,United States,70310,Fresh or chilled onions and shallots,385325.0
202508,502,United States,70320,Fresh or chilled garlic,9407928.0
202508,502,United States,70690,"Fresh or chilled salad beetroot, salsify, celeriac, radishes and similar edible roots (excluding carrots and turnips)",3382.0
202508,502,United States,70951,Fresh or chilled mushrooms of the genus Agaricus,93154.0
202508,502,United States,70954,Fresh or chilled shiitake (Lentinus edodes),585539.0
202508,502,United States,70959,Other fresh or chilled edible mushrooms and truffles,1023262.0
202508,502,United States,70999,Fresh or chilled vegetables n.e.s.,71078.0
202508,502,United States,71021,Frozen peas (Pisum sativum),273178.0
202508,502,United States,71022,"Frozen beans (Vigna spp., Phaseolus spp.)",7622.0
202508,502,United States,71029,"Leguminous vegetables, shelled or unshelled, uncooked or cooked by steaming or by boiling in water, frozen (excluding peas and beans)",5277808.0
202508,502,United States,71030,"Spinach, New Zealand spinach and orache spinach (garden spinach),frozen.",1409205.0
202508,502,United States,71040,"Sweet corn,frozen.",413174.0
202508,502,United States,71080,"Other vegetables (uncooked or cooked by steaming or boiling in water),frozen.",5899133.0
202508,502,United States,71090,"Mixtures of vegetables,frozen.",1263985.0
