Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202002,502,United States,10619,Other mammals,307328.0
202002,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",220055.0
202002,502,United States,30111,Ornamental fish of freshwater,34078.0
202002,502,United States,30289,"Other fish,fresh or chilled",76047.0
202002,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",339966.0
202002,502,United States,30353,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus),frozen",162000.0
202002,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",122451.0
202002,502,United States,30389,"Other fish ,frozen",1431372.0
202002,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),1131677.0
202002,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",1002496.0
202002,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",1229376.0
202002,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),461486.0
202002,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",40000.0
202002,502,United States,30475,Frozen fillets of alaska Pollack (Theragra chalcogramma),442159.0
202002,502,United States,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",788019.0
202002,502,United States,30483,"Frozen fillets of flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",352547.0
202002,502,United States,30487,"Frozen fillets of tunas (of the genus Thunnus), skipjack or stripebellied bonito (Euthynnus (Katsuwonus) pelamis)",198866.0
202002,502,United States,30489,"Frozen fish fillets, n.e.s.",105040.0
202002,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",18700.0
202002,502,United States,30499,Frozen fish meat n.e.s. (excluding fillets),46465.0
202002,502,United States,30532,"Fillets, dried, salted or in brine, but not smoked, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",928570.0
202002,502,United States,30559,"Dried fish, even salted but not smoked (excluding fillets, offal and cod)",94458.0
202002,502,United States,30569,"Other fish, salted or in brine only (excluding fillets, offal, herring, cod, anchovies, tilapia, catfish, carp, eels, Nile perch and snakeheads)",333626.0
202002,502,United States,30614,Frozen crabs,1030392.0
202002,502,United States,30616,"Frozen cold-water shrimps and prawns (Pandalus spp, Crangon crangon)",3822.0
202002,502,United States,30617,"Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in shell, cooked by steaming or by boiling in water (excluding cold-water shrimps and prawns)",1057723.0
202002,502,United States,30636,"Other shrimps and prawns, whether in shell or not, live, fresh or chilled",276.0
202002,502,United States,30695,"Shrimps and prawns,, whether in shell or not, live, fresh or chilled (excl. rock lobster and other sea crawfish, lobsters, crabs, Norway lobsters, shrimps and prawns); flours, meals and pellets of crustaceans, fit for human consumption, fresh or chilled",128820.0
202002,502,United States,30722,"Frozen scallops, incl. queen scallops, of the genera Pecten, Chlamys or Placopecten, even in shell",1605916.0
202002,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",2469730.0
202002,502,United States,30752,Frozen octopus (Octopus spp.),204199.0
202002,502,United States,30830,Jellyfish (Rhopilema spp),165600.0
202002,502,United States,30890,"Live, fresh, chilled, frozen, dried, salted or in brine, even smoked, aquatic invertebrates (excluding crustaceans, molluscs, sea cucumbers, sea urchins and jellyfish); all flours, meals and pellets of aquatic invertebrates other than crustaceans and molluscs, fit for human consumption",3786.0
202002,502,United States,40790,"Other birds'eggs, in shell, preserved or cooked",169144.0
202002,502,United States,40811,Dried egg yolks,1061.0
202002,502,United States,40891,"Dried birds'eggs, not in shell, whether or not sweetened (excluding egg yolks)",15000.0
202002,502,United States,41000,"dible products of animal origin, not elsewhere specified or included",345302.0
202002,502,United States,50400,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",1598807.0
202002,502,United States,50510,Feathers of a kind used for stuffing; down,860007.0
