Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202503,502,United States,10619,Other mammals,1820097.0
202503,502,United States,10620,Reptiles (including snakes and turtles),15500.0
202503,502,United States,10649,Other insects,208.0
202503,502,United States,10690,Other lives animals,5500.0
202503,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",369264.0
202503,502,United States,20890,"Other meat and edible meat offal,fresh, chilled or frozen",625958.0
202503,502,United States,30111,Ornamental fish of freshwater,69106.0
202503,502,United States,30223,"Sole (Solea spp) ,fresh or chilled",5040.0
202503,502,United States,30289,"Other fish,fresh or chilled",284889.0
202503,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",337008.0
202503,502,United States,30326,"Eels (Anguilla spp) , frozen",33956.0
202503,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",352.0
202503,502,United States,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",28795.0
202503,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",2733.0
202503,502,United States,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",4580.0
202503,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",13852.0
202503,502,United States,30389,"Other fish ,frozen",7443619.0
202503,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),521704.0
202503,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",364237.0
202503,502,United States,30469,"Frozen fillets of carp Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus"", eels ""Anguilla spp."" and snakeheads ""Channa spp.""""",129339.0
202503,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",17815720.0
202503,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),11157282.0
202503,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",289600.0
202503,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),2746596.0
