Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202410,502,United States,10619,Other mammals,1192226.0
202410,502,United States,10620,Reptiles (including snakes and turtles),200.0
202410,502,United States,10649,Other insects,308.0
202410,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",191353.0
202410,502,United States,20890,"Other meat and edible meat offal,fresh, chilled or frozen",120270.0
202410,502,United States,30111,Ornamental fish of freshwater,42473.0
202410,502,United States,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",1.0
202410,502,United States,30223,"Sole (Solea spp) ,fresh or chilled",11700.0
202410,502,United States,30245,"Jack and horse mackerel (Trachurus spp) ,fresh or chilled",778.0
202410,502,United States,30289,"Other fish,fresh or chilled",321622.0
202410,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",1318877.0
202410,502,United States,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",44515.0
202410,502,United States,30325,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, , frozenHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",75953.0
202410,502,United States,30326,"Eels (Anguilla spp) , frozen",125999.0
202410,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",74636.0
202410,502,United States,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",51162.0
202410,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",177945.0
202410,502,United States,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",916.0
202410,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",34968.0
202410,502,United States,30389,"Other fish ,frozen",6975553.0
202410,502,United States,30391,"Livers, roes and milt,frozen",1972.0
202410,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),283400.0
202410,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",92720.0
202410,502,United States,30469,"Frozen fillets of carp Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus"", eels ""Anguilla spp."" and snakeheads ""Channa spp.""""",277123.0
202410,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",27086229.0
202410,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),5120303.0
202410,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",291258.0
202410,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),4046693.0
202410,502,United States,30479,"Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excluding cod, haddock, coalfish, hake and Alaska pollack)",186193.0
202410,502,United States,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",16045595.0
