Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202006,502,United States,10619,Other mammals,12461.0
202006,502,United States,10690,Other lives animals,3000.0
202006,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",167450.0
202006,502,United States,30111,Ornamental fish of freshwater,164726.0
202006,502,United States,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",14225.0
202006,502,United States,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",148344.0
202006,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",891318.0
202006,502,United States,30326,"Eels (Anguilla spp) , frozen",10212.0
202006,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",14327.0
202006,502,United States,30353,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus),frozen",50490.0
202006,502,United States,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",17953.0
202006,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",198985.0
202006,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",1152.0
202006,502,United States,30389,"Other fish ,frozen",8672569.0
202006,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),1979699.0
202006,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",107214.0
202006,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",20275460.0
202006,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),7642509.0
202006,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",505632.0
202006,502,United States,30475,Frozen fillets of alaska Pollack (Theragra chalcogramma),4901143.0
202006,502,United States,30479,"Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excluding cod, haddock, coalfish, hake and Alaska pollack)",27768.0
202006,502,United States,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",28081981.0
202006,502,United States,30483,"Frozen fillets of flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",10469132.0
202006,502,United States,30489,"Frozen fish fillets, n.e.s.",1928751.0
202006,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",129644.0
202006,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",45306.0
