Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202601,502,United States,10129,Other horses,35000.0
202601,502,United States,10619,Other mammals,928937.0
202601,502,United States,10649,Other insects,252.0
202601,502,United States,20220,Other cuts with bone in,56803.0
202601,502,United States,20230,Boneless,305547.0
202601,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",90000.0
202601,502,United States,30111,Ornamental fish of freshwater,64733.0
202601,502,United States,30199,"Live fish,nes",7800.0
202601,502,United States,30223,"Sole (Solea spp) ,fresh or chilled",5070.0
202601,502,United States,30289,"Other fish,fresh or chilled",271973.0
202601,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",1012311.0
202601,502,United States,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",43777.0
202601,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",13478.0
202601,502,United States,30355,"Jack and horse mackerel (Trachurus spp) ,frozen",4000.0
202601,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",23765.0
202601,502,United States,30389,"Other fish ,frozen",6478217.0
202601,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),674390.0
202601,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",1575513.0
202601,502,United States,30469,"Frozen fillets of carp Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus"", eels ""Anguilla spp."" and snakeheads ""Channa spp.""""",64091.0
202601,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",25471791.0
202601,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),7047121.0
202601,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",19506.0
202601,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),4799102.0
202601,502,United States,30479,"Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excluding cod, haddock, coalfish, hake and Alaska pollack)",53600.0
202601,502,United States,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",15284817.0
202601,502,United States,30483,"Frozen fillets of flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",5933264.0
202601,502,United States,30487,"Frozen fillets of tunas (of the genus Thunnus),skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis)",145.0
202601,502,United States,30489,"Frozen fish fillets, n.e.s.",1714418.0
202601,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",670185.0
202601,502,United States,30499,Frozen fish meat n.e.s. (excluding fillets),166918.0
202601,502,United States,30531,"Fillets, dried, salted or in brine, but not smoked, of tilapias (Oreochromis spp), catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp), carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp), eels (Anguilla spp), Nile perch (Lates niloticus) and snakeheads (Channa spp)",42432.0
202601,502,United States,30532,"Fillets, dried, salted or in brine, but not smoked, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",3106970.0
202601,502,United States,30559,"Dried fish, even salted but not smoked (excluding fillets, offal and cod)",200576.0
202601,502,United States,30569,"Other fish, salted or in brine only (excluding fillets, offal, herring, cod, anchovies, tilapia, catfish, carp, eels, Nile perch and snakeheads)",35603.0
202601,502,United States,30572,"Fish heads, tails and maws, smoked, dried, salted or in brine",129430.0
202601,502,United States,30614,Frozen crabs,148806.0
202601,502,United States,30617,"Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in shell, cooked by steaming or by boiling in water (excluding cold-water shrimps and prawns)",3800386.0
202601,502,United States,30695,"Shrimps and prawns,, whether in shell or not, live, fresh or chilled (excl. rock lobster and other sea crawfish, lobsters, crabs, Norway lobsters, shrimps and prawns); flours, meals and pellets of crustaceans, fit for human consumption, fresh or chilled",9604.0
202601,502,United States,30711,"Oysters, live, fresh, chilled",27300.0
202601,502,United States,30722,Frozen scallops and other molluscs of the family Pectinidae,2785985.0
202601,502,United States,30732,"Frozen mussels (Mytilus spp., Perna spp.), with or without shell",124933.0
202601,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",12891959.0
202601,502,United States,30752,Frozen octopus (Octopus spp.),171031.0
202601,502,United States,30783,Frozen abalone (Haliotis spp),306827.0
202601,502,United States,30812,"Frozen sea cucumbers (Stichopus japonicus, Holothuroidea)",14233.0
202601,502,United States,30830,Jellyfish (Rhopilema spp),86770.0
202601,502,United States,30890,"Live, fresh, chilled, frozen, dried, salted or in brine, even smoked, aquatic invertebrates (excluding crustaceans, molluscs, sea cucumbers, sea urchins and jellyfish)",1760.0
202601,502,United States,40221,"Not containing added sugar or other sweetening matter, of a fat content, by weight, more than 1.5%",118.0
202601,502,United States,40291,"Milk and cream, concentrated but unsweetened (excluding in solid forms)",42.0
202601,502,United States,40320,Yogurt,210916.0
202601,502,United States,40790,"Other birds'eggs, in shell, preserved or cooked",500762.0
202601,502,United States,40811,Dried egg yolks,41713.0
202601,502,United States,40819,Other egg yolks,446902.0
202601,502,United States,40891,"Dried birds'eggs, not in shell, whether or not sweetened (excluding egg yolks)",53443.0
202601,502,United States,40899,"Other birds'eggs, not in shell, fresh, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not sweetened (excluding dried)",219727.0
202601,502,United States,41090,"Other edible products of animal origin, not elsewhere specified or included",520141.0
202601,502,United States,50210,"Pigs', hogs' or boars' bristles and hair and waste thereof",109815.0
202601,502,United States,50290,Badger and other brush making hair and waste thereof,1488.0
202601,502,United States,50400,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",6635921.0
202601,502,United States,50510,Feathers of a kind used for stuffing; down,1781344.0
202601,502,United States,50800,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",339484.0
