Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202406,502,United States,10619,Other mammals,1166945.0
202406,502,United States,10649,Other insects,240.0
202406,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",188072.0
202406,502,United States,20890,"Other meat and edible meat offal,fresh, chilled or frozen",42659.0
202406,502,United States,30111,Ornamental fish of freshwater,57429.0
202406,502,United States,30223,"Sole (Solea spp) ,fresh or chilled",7620.0
202406,502,United States,30289,"Other fish,fresh or chilled",306442.0
202406,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",561200.0
202406,502,United States,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",103862.0
202406,502,United States,30326,"Eels (Anguilla spp) , frozen",96794.0
202406,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",11614.0
202406,502,United States,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",21450.0
202406,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",64275.0
202406,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",2728.0
202406,502,United States,30389,"Other fish ,frozen",6129803.0
202406,502,United States,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",1706.0
202406,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),1208852.0
202406,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",600127.0
202406,502,United States,30469,"Frozen fillets of carp Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus"", eels ""Anguilla spp."" and snakeheads ""Channa spp.""""",119194.0
202406,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",24909174.0
202406,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),3840657.0
202406,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",175392.0
202406,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),5129210.0
202406,502,United States,30479,"Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excluding cod, haddock, coalfish, hake and Alaska pollack)",70790.0
202406,502,United States,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",10437147.0
202406,502,United States,30483,"Frozen fillets of flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",7008260.0
202406,502,United States,30489,"Frozen fish fillets, n.e.s.",1594989.0
