Date of data,Trading partner code,Trading partner,Commodity code,Commodity,US dollar
202301,502,United States,10619,Other mammals,494731.0
202301,502,United States,10649,Other insects,172.0
202301,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",237751.0
202301,502,United States,30111,Ornamental fish of freshwater,47031.0
202301,502,United States,30289,"Other fish,fresh or chilled",425306.0
202301,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",187162.0
202301,502,United States,30326,"Eels (Anguilla spp) , frozen",193478.0
202301,502,United States,30353,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus),frozen",100606.0
202301,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",162166.0
202301,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",14423.0
202301,502,United States,30389,"Other fish ,frozen",7001175.0
202301,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),417020.0
202301,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",130766.0
202301,502,United States,30469,"Frozen fillets of carp Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus"", eels ""Anguilla spp."" and snakeheads ""Channa spp.""""",49175.0
202301,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",35674517.0
202301,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),2604357.0
202301,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",224876.0
202301,502,United States,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),5069188.0
202301,502,United States,30479,"Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excluding cod, haddock, coalfish, hake and Alaska pollack)",79913.0
202301,502,United States,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",29466881.0
202301,502,United States,30483,"Frozen fillets of flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",6099622.0
202301,502,United States,30489,"Frozen fish fillets, n.e.s.",1595767.0
202301,502,United States,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",11721.0
202301,502,United States,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",121220.0
202301,502,United States,30499,Frozen fish meat n.e.s. (excluding fillets),244805.0
202301,502,United States,30532,"Fillets, dried, salted or in brine, but not smoked, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",799449.0
202301,502,United States,30539,"Fish fillets, dried, salted or in brine, but not smoked (excluding tilapia, catfish, carp, eels, Nile perch, snakeheads and fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae)",11000.0
202301,502,United States,30551,"Dried cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",20330.0
202301,502,United States,30559,"Dried fish, even salted but not smoked (excluding fillets, offal and cod)",96692.0
202301,502,United States,30569,"Other fish, salted or in brine only (excluding fillets, offal, herring, cod, anchovies, tilapia, catfish, carp, eels, Nile perch and snakeheads)",104162.0
202301,502,United States,30572,"Fish heads, tails and maws, smoked, dried, salted or in brine",99900.0
202301,502,United States,30614,Frozen crabs,1236812.0
202301,502,United States,30617,"Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in shell, cooked by steaming or by boiling in water (excluding cold-water shrimps and prawns)",4688353.0
202301,502,United States,30695,"Shrimps and prawns,, whether in shell or not, live, fresh or chilled (excl. rock lobster and other sea crawfish, lobsters, crabs, Norway lobsters, shrimps and prawns); flours, meals and pellets of crustaceans, fit for human consumption, fresh or chilled",647374.0
202301,502,United States,30711,"Oysters, live, fresh, chilled",10500.0
202301,502,United States,30722,Frozen scallops and other molluscs of the family Pectinidae,7696771.0
202301,502,United States,30743,"Frozen cuttle fish and squid, with or without shell",9813514.0
202301,502,United States,30752,Frozen octopus (Octopus spp.),122620.0
202301,502,United States,30771,"Live, fresh or chilled, even in shell, clams, cockles and ark shells (families Arcidae, Arcticidae,Cardiidae,Donacidae,Hiatellidae,Mactridae,Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae)",10388.0
202301,502,United States,30799,"Other Molluscs,dried/salted/ in brine/smoked",11200.0
202301,502,United States,30830,Jellyfish (Rhopilema spp),156279.0
202301,502,United States,30890,"Live, fresh, chilled, frozen, dried, salted or in brine, even smoked, aquatic invertebrates (excluding crustaceans, molluscs, sea cucumbers, sea urchins and jellyfish)",1500.0
202301,502,United States,40299,"Milk and cream, concentrated and sweetened (excluding in solid forms)",71908.0
202301,502,United States,40790,"Other birds'eggs, in shell, preserved or cooked",603007.0
202301,502,United States,40811,Dried egg yolks,92217.0
202301,502,United States,40819,Other egg yolks,428272.0
202301,502,United States,40891,"Dried birds'eggs, not in shell, whether or not sweetened (excluding egg yolks)",61110.0
202301,502,United States,40899,"Other birds'eggs, not in shell, fresh, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not sweetened (excluding dried)",151347.0
202301,502,United States,41090,"Other edible products of animal origin, not elsewhere specified or included",333438.0
202301,502,United States,50210,"Pigs', hogs' or boars' bristles and hair and waste thereof",19665.0
202301,502,United States,50400,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",6938289.0
202301,502,United States,50510,Feathers of a kind used for stuffing; down,2579631.0
202301,502,United States,50790,"Tortoiseshell, whalebone, Otherhorns, antlers, hooves, nails, claws and beaks, other powder and waste there of",8320.0
202301,502,United States,50800,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",109006.0
202301,502,United States,51191,"Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead animals of Chapter 3",580039.0
202301,502,United States,51199,"Unkown Products of animal origin, n.e.s., dead animals, unfit for human consumption (excluding fish, crustaceans, molluscs or other aquatic invertebrates)",5083390.0
202301,502,United States,60210,Unrooted cuttings and slips,257217.0
202301,502,United States,60220,"Trees, shrubs and bushes, grafted or not, of kinds which bear edible fruit or nuts",4646.0
202301,502,United States,60290,Other live plant,3693267.0
202301,502,United States,60319,"Fresh cut flowers and buds, of a kind suitable for bouquets or for ornamental purposes",245091.0
202301,502,United States,60390,"Dried, dyed, bleached, impregnated or otherwise prepared cut flowers and buds, of a kind suitable for bouquets or for ornamental purposes",248724.0
202301,502,United States,60490,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, dried, dyed, bleached, impregnated or otherwise prepared",1139062.0
202301,502,United States,70310,Fresh or chilled onions and shallots,176497.0
202301,502,United States,70320,Fresh or chilled garlic,7018545.0
202301,502,United States,70951,Fresh or chilled mushrooms of the genus Agaricus,54686.0
202301,502,United States,70954,Fresh or chilled shiitake (Lentinus edodes),787175.0
202301,502,United States,70956,Fresh or chilled truffles (Tuber spp.),874.0
202301,502,United States,70959,Other fresh or chilled edible mushrooms and truffles,1240876.0
202301,502,United States,70999,Fresh or chilled vegetables n.e.s.,277177.0
202301,502,United States,71010,Frozen potatoes,9196.0
202301,502,United States,71021,Frozen peas (Pisum sativum),55285.0
202301,502,United States,71022,"Frozen beans (Vigna spp., Phaseolus spp.)",10685.0
202301,502,United States,71029,"Leguminous vegetables, shelled or unshelled, uncooked or cooked by steaming or by boiling in water, frozen (excluding peas and beans)",2571264.0
202301,502,United States,71030,"Spinach, New Zealand spinach and orache spinach (garden spinach),frozen.",761165.0
202301,502,United States,71040,"Sweet corn,frozen.",495991.0
202301,502,United States,71080,"Other vegetables (uncooked or cooked by steaming or boiling in water),frozen.",4583458.0
202301,502,United States,71090,"Mixtures of vegetables,frozen.",728129.0
202301,502,United States,71159,Other mushrooms and truffles,36405.0
202301,502,United States,71190,Other vegetables; mixtures of vegetables,301472.0
202301,502,United States,71220,"Dried Onions, whole, cut, sliced, broken or in powder, but not further prepared.",1069354.0
202301,502,United States,71231,"Dried Mushrooms of the genus Agaricus, whole, cut, sliced, broken or in powder, but not further prepared.",16958.0
202301,502,United States,71232,"Dried wood ears (Auricularia spp.), whole, cut, sliced, broken or in powder, but not further prepared.",847144.0
202301,502,United States,71233,"Dried jelly fungi (Tremella spp.), whole, cut, sliced, broken or in powder, but not further prepared.",61179.0
202301,502,United States,71234,Dried shiitake (Lentinus edodes),1337818.0
202301,502,United States,71239,"Dried other mushrooms and truffles, whole, cut, sliced, broken or in powder, but not further prepared.",339485.0
202301,502,United States,71290,"Dried other vegetables; mixtures of vegetables, whole, cut, sliced, broken or in powder, but not further prepared.",18502772.0
202301,502,United States,71320,"Dried chickpeas (garbanzos), shelled, whether or not skinned or split.",1746.0
202301,502,United States,71331,"Dried beans of the species Vigna mungo (L.) Hepper or Vigna radiata (L.) Wilczek, shelled, whether or not skinned or split.",755146.0
202301,502,United States,71332,"Dried small red (Adzuki) beans (Phaseolus or Vigna angularis), shelled, whether or not skinned or split.",197849.0
202301,502,United States,71333,"Dried kidney beans, including white pea beans (Phaseolus vulgaris), shelled, whether or not skinned or split.",3588.0
202301,502,United States,71340,"Dried, shelled lentils",3099.0
202301,502,United States,71390,"Dried, shelled leguminous vegetables, whether or not skinned or split (excluding peas, chickpeas, beans, lentils, broad beans, horse beans and pigeon peas)",17689.0
202301,502,United States,71430,"Yams (Dioscorea spp.), fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets; sago pith.",690524.0
202301,502,United States,71440,"Taro (Colocasia spp.), fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets; sago pith.",97489.0
202301,502,United States,71490,"Arrowroot, salep, Jerusalem artichokes and similar roots and tubers with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets, and sago pith (excluding manioc cassava"", sweet potatoes, yams, taro and yautia)""",536911.0
202301,502,United States,80212,"Shelled almonds, fresh or dried, whether or not shelled or peeled.",920.0
202301,502,United States,80241,In shell chestnuts (Castanea spp.),90920.0
202301,502,United States,80262,Shelled macadamia nuts,465300.0
202301,502,United States,80291,"Pine nuts, in shell",20475.0
202301,502,United States,80292,"Pine nuts, shelled",6513756.0
202301,502,United States,80299,"Other nuts, fresh or dried",32860.0
202301,502,United States,80390,Fresh or dried bananas (excluding plantains),27038.0
202301,502,United States,80420,Fresh or dried figs,10498.0
202301,502,United States,80430,Fresh or dried pineapples,968659.0
202301,502,United States,80450,"Fresh or dried guavas, mangoes and mangosteens",99119.0
202301,502,United States,80540,Fresh or dried grapefruit and pomelos,787733.0
202301,502,United States,80620,Dried Grapes,46642.0
202301,502,United States,80810,Fresh Apples,278826.0
202301,502,United States,80830,Fresh Pears,601152.0
202301,502,United States,81110,Frozen Strawberries,2611.0
202301,502,United States,81190,Other Frozen Fruit and nuts,717285.0
202301,502,United States,81320,Dried Prunes,2964.0
202301,502,United States,81330,Dried Apples,30656.0
202301,502,United States,81340,Other Dried fruit,4444361.0
202301,502,United States,81350,Mixtures of nuts or dried fruits of this Chapter,712581.0
202301,502,United States,81400,"Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",33070.0
202301,502,United States,90121,Coffee roasted (Not decaffeinated ),125.0
202301,502,United States,90210,Green tea (not fermented) in immediate packings of a content not exceeding 3 kg,1629253.0
202301,502,United States,90220,Other green tea (not fermented) in packings＞3kg,514864.0
202301,502,United States,90230,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",555761.0
202301,502,United States,90240,"Black tea (fermented) and partly fermented tea, in packings exceeding 3 kg",1255275.0
202301,502,United States,90411,Neither crushed nor ground,83025.0
202301,502,United States,90412,Crushed or ground,163199.0
202301,502,United States,90421,"Dried, neither crushed nor ground",1396353.0
202301,502,United States,90422,Crushed or ground,5721613.0
202301,502,United States,90611,Cinnamon (Cinnamomum zeylanicum Blume),5541.0
202301,502,United States,90619,"Cinnamon and cinnamon-tree flowers (excluding cinnamon Cinnamomum zeylanicum Blume"" and crushed and ground cinnamon)""",67349.0
202301,502,United States,90620,Crushed or ground,23287.0
202301,502,United States,90710,Neither crushed nor ground,3760.0
202301,502,United States,90720,Crushed or ground,810.0
202301,502,United States,90931,Seeds of cumin Neither crushed nor ground,13599.0
202301,502,United States,90932,Seeds of cumin Crushed or ground,8755.0
202301,502,United States,90961,"Seeds of anise, badian, caraway or fennel; juniper berries Neither crushed nor ground",240128.0
202301,502,United States,90962,"Seeds of anise, badian, caraway or fennel; juniper berries Crushed or ground",16720.0
202301,502,United States,91011,"Seeds of anise, badian, caraway or fennel; juniper berries Neither crushed nor ground",4946084.0
202301,502,United States,91012,"Seeds of anise, badian, caraway or fennel; juniper berries Crushed or ground",428904.0
202301,502,United States,91030,Turmeric (curcuma),40000.0
202301,502,United States,91091,Mixtures referred to in Note 1 (b) to this Chapter,67947.0
202301,502,United States,91099,Other spices,304153.0
202301,502,United States,100111,Durum wheat seed for sowing,1.0
202301,502,United States,100390,Barley (excluding seed for sowing),2255.0
202301,502,United States,100490,Oats (excluding seed for sowing),2068.0
202301,502,United States,100790,Grain sorghum (excluding seed for sowing),719.0
202301,502,United States,100890,Other cereals,69446.0
202301,502,United States,110429,"Grains of cereals, hulled, pearled, sliced, kibbled or otherwise worked (excluding rolled, flaked, flour, pellets, and oats and maize, and husked and semi- or wholly milled rice and broken rice)",134161.0
202301,502,United States,110620,Of sago or of roots or tubers of heading 07.14,60125.0
202301,502,United States,110630,Of the products of Chapter 8,133417.0
202301,502,United States,110813,Potato starch,10905.0
202301,502,United States,110819,Other starches,137830.0
202301,502,United States,110820,Inulin,377900.0
202301,502,United States,110900,"Wheat gluten, whether or not dried.",5415.0
202301,502,United States,120190,Other Soya beans,29992.0
202301,502,United States,120600,"Sunflower seeds, whether or not broken.",63763.0
202301,502,United States,120740,Sesamum seeds,57798.0
202301,502,United States,120770,Melon seeds,438213.0
202301,502,United States,120799,Other oil seeds and oleaginous fruits,82664.0
202301,502,United States,120890,Flours and meal of oil seeds or oleaginous fruit (excluding soya and mustard),4346.0
202301,502,United States,120930,Seeds of herbaceous plants cultivated principally for their flowers,1286536.0
202301,502,United States,120991,Vegetable seeds,4674242.0
202301,502,United States,120999,"Seeds, fruits and spores, for sowing (excluding leguminous vegetables and sweetcorn, coffee, tea, maté and spices, cereals, oil seeds and oleaginous fruits, beets, forage plants, vegetable seeds, and seeds of herbaceous plants cultivated mainly for flowers or used primarily in perfumery, medicaments or for insecticidal, fungicidal or similar purposes)",2720.0
202301,502,United States,121120,Ginseng roots,16800.0
202301,502,United States,121190,"Other plants and parts of plants, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes",1733532.0
202301,502,United States,121221,Fit for human consumption,37378.0
202301,502,United States,121299,"Fruit stones and kernels and other vegetable products, incl. unroasted chicory roots of the variety cichorium intybus sativum, of a kind used primarily for human consumption, n.e.s.",5923634.0
202301,502,United States,130190,"Lac; natural gums, resins, gum-resins, balsams and other natural oleoresins (excluding gum Arabic)",210020.0
202301,502,United States,130212,Extracts of liquorice (excluding that with a sucrose content by weight of ＞ 10% or in the form of confectionery),817581.0
202301,502,United States,130213,Extracts of hops,3000.0
202301,502,United States,130219,"Mucilages and thickeners, derived from locust beans, locust bean seeds or guar seeds, whether or not modified",21918354.0
202301,502,United States,130220,"Pectic substances, pectinates and pectates",679182.0
202301,502,United States,130231,Agaragar,3233439.0
202301,502,United States,130232,"Mucilages and thickeners, whether or not modified, derived from locust beans, locust bean seeds or guar seeds",276129.0
202301,502,United States,130239,"Other mucilages and thickeners, derived for vegetable products",4045587.0
202301,502,United States,140110,Bamboos,1536074.0
202301,502,United States,140120,Rattans,162666.0
202301,502,United States,140190,Other vegetable materials of a kind used primarily for plaiting,46255.0
202301,502,United States,140490,Vegetable products not elsewhere specified or included,183894.0
202301,502,United States,150410,Fishliver oils and their fractions,10923.0
202301,502,United States,150420,"Fats and oils and their fractions, of fish, other than liver oils",8147214.0
202301,502,United States,150500,Wool grease and fatty substances derived therefrom (including lanolin).,293812.0
202301,502,United States,150600,"Other animal fats and oils and their fractions, whether or not refined, but not chemically modified.",126175.0
202301,502,United States,150810,Crude oil,31976.0
202301,502,United States,151219,Other oil of sunflower-seed or safflower and its fractions,17264.0
202301,502,United States,151419,"Low erucic acid rape or colza oil fixed oil which has an erucic acid content of ＜ 2%"" and its fractions, whether or not refined, but not chemically modified (excluding crude)""",47500.0
